Date,High,Low,Close,Volume,upper_bb,middle_bb,lower_bb,%k,%d,buy_price,sell_price,bb_stoch_signal,position
2020-01-28,558.8752435009552,538.7377294282205,542.5283203125,3689004,556.9807075686198,490.68650129368496,523.8336044311524,,,,,0,1
2020-01-29,550.2991127374754,542.1967352663527,547.5035400390625,1934080,559.7131048786568,491.85368284106977,525.7833938598633,,,,,0,1
2020-01-30,556.7904378457805,534.3311740420801,538.1217651367188,2901951,560.7766752456861,493.44353349454815,527.1101043701171,,,,,0,1
2020-01-31,546.7927420953476,535.7052520481524,537.4584350585938,2352196,560.9978530323563,496.4822708690111,528.7400619506836,,,,,0,1
2020-02-03,536.1317106852815,507.18108370011356,529.4508056640625,3818209,558.9625499197501,501.7585285714607,530.3605392456054,,,,,0,1
2020-02-04,548.4984940282461,529.5455394464834,546.697998046875,2793702,558.1262589156133,507.35675500040225,532.7415069580078,,,,,0,1
2020-02-05,558.9699355385634,547.1717687299808,553.7578735351562,3320830,556.4866437523475,514.6538164527307,535.5702301025391,,,,,0,1
2020-02-06,558.3067232471772,545.8925023912673,549.7778930664062,2207104,556.3244383898557,518.5023804578007,537.4134094238282,,,,,0,1
2020-02-07,551.0570664793106,531.9145738401827,539.3062133789062,4083215,555.0361891218311,521.9228257707471,538.4795074462891,,,,,0,1
2020-02-10,537.3162380999355,498.51005378030857,500.737060546875,9648880,560.3304566028843,514.1125487682094,537.2215026855469,,,,,0,1
2020-02-11,509.55019113862863,495.3354753239365,496.6147766113281,5404802,564.7854663051111,506.01382873883415,535.3996475219726,,,,,0,1
2020-02-12,506.32824569211294,496.47274254180365,503.2010192871094,3426829,566.171702365381,500.9554643826659,533.5635833740234,,,,,0,1
2020-02-13,509.8344679818203,500.64227362682226,505.664794921875,3392352,566.7826986493897,497.1366678056884,531.959683227539,,,,,0,1
2020-02-14,508.8394793945028,493.39283238052894,495.6197814941406,3507540,567.9554088390915,491.57635080446323,529.7658798217774,3.395924806627933,,,,0,1
2020-02-17,497.8941325982654,488.986220941311,495.3828430175781,2652464,568.5991232375688,486.72034087375937,527.6597320556641,9.140157982580522,,,,0,1
2020-02-18,497.42033895319463,487.18569673767206,495.809326171875,2868873,569.5963376085127,482.91809720594046,526.2572174072266,12.013263048066007,8.183115279091487,,,0,1
2020-02-19,501.9216827570046,494.48261278826004,498.8418273925781,1952880,570.0123132839394,479.92453058813084,524.9684219360352,16.23772968776167,12.463716906136066,,,0,1
2020-02-20,505.0962465208738,495.61976910021957,497.3728942871094,2077458,569.2895388260815,476.7003476485279,522.9949432373047,14.191412654933414,14.14746846358703,,,0,1
2020-02-24,494.6721131305385,484.3427586978107,486.33282470703125,1911411,568.8917710074672,471.92869408042344,520.4102325439453,2.6666773332014686,11.03193989196552,,,0,1
2020-02-25,492.3029692982198,479.6044961821134,482.3052978515625,2105613,566.6231444566523,467.625384596082,517.1242645263671,3.4029946678920684,6.753694885342317,,,0,1
2020-02-26,485.62215389709763,473.8239265578404,476.6668701171875,3058370,564.9506784115159,462.7117056216872,513.8311920166016,3.36511534981643,3.144929116969989,,,0,1
2020-02-27,477.6144240359042,462.02560835010104,467.66412353515625,6039260,562.3379701359381,457.3404722468743,509.83922119140624,6.333171783924002,4.3670939338775,,,0,1
2020-02-28,459.60914062417584,429.8530082316654,433.12237548828125,8613275,565.5048828804074,443.6736205375613,504.58925170898436,3.0423124827194252,4.246866538819952,,,0,1
2020-03-02,447.7161529400665,421.087247648081,434.3069152832031,9225488,565.8483886971042,433.01496274332555,499.43167572021486,14.895866693524315,8.090450320055913,,,0,1
2020-03-03,446.34208604746146,431.41663412549224,441.84075927734375,4582866,564.6135548790719,425.4887919226859,495.0511734008789,23.384970877079756,13.774383351107831,,,0,1
2020-03-04,452.0279728503174,433.5488418847384,449.8009948730469,5912943,558.1003987219442,422.31224776243084,490.2063232421875,32.35453134981138,23.54512297347182,,,0,1
2020-03-05,457.2400036623642,444.4467600365778,454.20751953125,4081050,547.9012652533744,422.5563458306099,485.2288055419922,37.742939665485494,31.16081396412555,,,0,1
2020-03-06,448.9481334321818,432.6012093124876,446.34210205078125,4502562,537.1218352664192,422.99219671600264,480.05701599121096,30.062082326372398,33.386517780556424,,,0,1
2020-03-09,441.3195587746123,417.9126483103527,438.950439453125,4540694,527.642186528102,422.43626806174177,475.0392272949219,24.130446063917432,30.645156018591777,,,0,1
2020-03-11,445.0627318752017,426.15717780949615,427.95770263671875,5104905,526.5269810769247,416.2735377219034,471.40025939941404,11.521724880074766,21.904751090121533,,,0,1
2020-03-12,413.12701189300014,378.72738423758074,401.1866455078125,9408350,528.6541306132162,404.60357507526027,466.6288528442383,17.772781098466094,17.8083173474861,,,0,1
2020-03-13,426.2045748328934,327.5544384427867,406.39874267578125,6230411,526.8320450987026,396.74543292864115,461.7887390136719,47.178914127610895,25.49114003538392,,,0,1
2020-03-16,406.1617802339919,368.445387186501,371.288330078125,3156508,528.2788660957136,381.8609654472551,455.0699157714844,26.545846210740905,30.499180478939298,,,0,1
2020-03-17,386.64030440426524,350.5823169953142,353.8516845703125,4526913,531.4002939775045,364.5627278730815,447.981510925293,16.636696527145638,30.120485621832483,,,0,1
2020-03-18,363.61244484710306,321.3473503890272,328.2651672363281,6595508,535.5888813671424,343.66237290531853,439.6256271362305,4.4269190468962005,15.869820594927582,,,0,1
2020-03-19,314.4294917220474,286.18960215064413,297.75091552734375,10486153,540.9389145554404,318.5064986525675,429.7227066040039,6.666672901141511,9.243429491727783,,,0,1
2020-03-20,311.0180150278232,292.1124301234032,305.711181640625,8819518,539.2647229444834,300.8676256883291,420.06617431640626,11.412764493653226,7.5021188138969785,,,0,1
2020-03-23,287.9901577575788,265.90997580623474,278.03985595703125,6001358,538.2906851621765,279.9083596376282,409.09952239990236,6.339768141317352,8.13973517870403,,,0,1
2020-03-24,293.6760222386417,250.55805103815956,254.917236328125,6690908,538.5093158652282,256.5481700966858,397.528742980957,2.109127204682182,6.620553279884253,,,0,1
2020-03-25,273.2542256120276,232.55274450491012,263.3039245605469,9393732,533.7197714559513,239.4375771768612,386.57867431640625,13.686214416851847,7.378369920950459,,,0,1
2020-03-26,278.6084108369363,258.8025806124425,270.55340576171875,7557558,525.701194472683,226.84480772458252,376.2730010986328,17.56075369497835,11.11869843883746,,,0,1
2020-03-27,289.03257722967953,266.09948904217805,279.082275390625,9505126,515.7891638144076,217.89865356840482,366.8439086914062,21.89522076656036,17.71406295946352,,,0,1
2020-03-30,269.93747679979026,255.86490143678407,260.0345458984375,8942833,510.98432825914495,205.39470616468313,358.18951721191405,12.932004624159738,17.462659695232816,,,0,1
2020-03-31,272.16443391023716,263.2565222993159,270.0322265625,6236559,503.2029954076903,196.74857014406743,349.9757827758789,19.354055158741236,18.06042684982045,,,0,1
2020-04-01,268.18429194243123,251.60045763503706,258.565673828125,5980392,492.8233819885046,188.80067501833136,340.812028503418,13.432834215487366,15.239631332796115,,,0,1
2020-04-03,274.8178425736613,257.1442181369586,266.0047302246094,6961905,478.009501737422,185.2349288045702,331.6222152709961,19.268574114944872,17.351821163057824,,,0,1
