Date,High,Low,Close,Volume,wr_14,macd,macd_signal,macd_hist,buy_price,sell_price,wr_macd_signal,position
2020-01-20,1320.986664440288,1277.6265266923365,1286.26953125,6047237,-94.43930990469087,-26.362790510921513,-9.272323922171793,-17.09046658874972,,,0,1
2020-01-21,1303.7004382510188,1274.729317400996,1290.5185546875,4501887,-92.79724039144111,-31.6127302565842,-13.740405189054275,-17.872325067529925,,,0,1
2020-01-22,1301.7690906828645,1277.6264888526928,1281.8756103515625,3038713,-96.13737621500533,-36.055137522786936,-18.20335165580081,-17.851785866986127,,,0,1
2020-01-23,1293.8503885892494,1274.8259472616535,1286.124755859375,4358219,-94.49525952669484,-38.785808103686804,-22.31984294537801,-16.465965158308794,,,0,1
2020-01-24,1298.8718819131786,1262.8028610368085,1270.9630126953125,4563516,-96.95332655022042,-41.69270265048567,-26.194414886399542,-15.498287764086129,,,0,1
2020-01-27,1267.0036765136595,1221.6155874922097,1227.6029052734375,6019701,-98.0625156735584,-46.95397956666898,-30.346327822453432,-16.607651744215545,,,0,1
2020-01-28,1240.833288926246,1197.7145749472318,1211.71728515625,6103759,-95.79405188246646,-51.80820348964585,-34.638702955891915,-17.169500533753933,,,0,1
2020-01-29,1232.9143612277264,1208.0958133351132,1215.09716796875,3977924,-94.77884757269199,-54.75134322215308,-38.66123100914415,-16.09011221300893,,,0,1
2020-01-30,1210.9928672874162,1179.6558183137595,1189.2645263671875,5301706,-97.2623602986954,-58.49399854521516,-42.62778451635836,-15.866214028856803,,,0,1
2020-01-31,1227.9893635543308,1199.5010913615288,1215.6766357421875,8391172,-89.73722384766096,-58.65273118669984,-45.83277385042666,-12.819957336273177,,,0,1
2020-02-03,1224.9473773957443,1174.3445744294393,1219.7808837890625,7697534,-80.97838587952457,-57.781282771739825,-48.222475634689296,-9.558807137050529,,,0,1
2020-02-04,1239.9641365648947,1213.1658462302562,1229.00341796875,4632688,-71.55062819207704,-55.70434715284455,-49.71884993832035,-5.9854972145241945,,,0,1
2020-02-05,1244.45457936571,1221.8087480850481,1229.148193359375,4360609,-64.7406463928376,-53.430761982630656,-50.46123234718242,-2.9695296354482394,,,0,1
2020-02-06,1293.4641224531192,1219.1049051815949,1288.49072265625,7628363,-22.160037259175667,-46.3066885066994,-49.63032357908582,3.3236350723864163,,,0,1
2020-02-07,1299.8859861775761,1250.3453211629574,1254.2564697265625,3850541,-38.223213902892205,-42.92837546431565,-48.28993395613179,5.36155849181614,,,0,1
2020-02-10,1259.2781158114547,1224.995621094195,1231.224365234375,3955195,-55.361972344621904,-41.629655627473994,-46.95787829040023,5.328222662926237,1231.224365234375,,1,1
2020-02-11,1264.9757779285922,1240.9780554975318,1248.3173828125,3456066,-41.07696627510757,-38.77418249405832,-45.32113913113185,6.546956637073528,,,0,1
2020-02-12,1258.2157844076314,1208.771668121642,1233.59033203125,8957173,-52.807797222584604,-37.269924887817524,-43.71089628246899,6.440971394651463,,,0,1
2020-02-13,1237.7911907337846,1183.2289108223677,1188.540283203125,6508945,-88.69240947985722,-39.260383081321834,-42.82079364223956,3.560410560917724,,,0,1
2020-02-14,1198.5352791576158,1131.032542132196,1135.66796875,11532869,-97.2547633576499,-44.590181587235975,-43.17467123123885,-1.415510355997128,,,0,1
2020-02-17,1167.5360870018606,1124.5622608053486,1132.722412109375,9900428,-95.34566626011302,-48.49277260921599,-44.23829150683428,-4.25448110238171,,,0,1
2020-02-18,1132.481144300723,1070.4346562381875,1101.57861328125,11207411,-86.42676987259588,-53.482139582991294,-46.087061122065684,-7.39507846092561,,,0,1
2020-02-19,1127.9424322767088,1077.725817141102,1102.97900390625,14324736,-85.81644844827905,-56.66999263699745,-48.20364742505204,-8.46634521194541,,,0,1
2020-02-20,1162.562789562724,1105.7794625170307,1141.6552734375,15703698,-68.96046877648257,-55.43649996585441,-49.65021793321252,-5.786282032641893,,,0,1
2020-02-24,1148.7050384867016,1107.22809412866,1130.115234375,7179792,-73.98987482331107,-54.758906260219646,-50.67195559861395,-4.086950661605698,,,0,1
2020-02-25,1142.2349158352322,1099.7439332329368,1114.2777099609375,6114855,-80.89222070130013,-54.86738714199555,-51.51104190729028,-3.356345234705273,,,0,1
2020-02-26,1110.5597811123348,1086.6102708530846,1096.07421875,5870515,-88.82570760492632,-55.77924026970686,-52.3646815797736,-3.4145586899332585,,,0,1
