Date,High,Low,Close,Volume,obv,macd,macd_signal,macd_hist,rsi_14,buy_price,sell_price,obv_macd_rsi_signal,position
2020-01-07,178.79420721918797,173.1827641516942,173.61585998535156,23454588,-67867728,-1.6389871913731326,-0.5338470117861305,-1.1051401795870022,0.0,,,0,0
2020-01-08,174.89631562513182,168.9270914507692,173.2015838623047,24743076,-92610804,-2.203329555559634,-0.8677435205408313,-1.3355860350188027,0.0,,,0,0
2020-01-09,178.6624183722054,175.29179148856855,177.2124786376953,12999312,-79611492,-2.300411544785021,-1.1542771253896693,-1.1461344193953518,29.55912410614198,,,0,0
2020-01-10,178.77540888621263,175.64956281696095,177.09950256347656,8708498,-88319990,-2.3592697525797917,-1.3952756508276938,-0.9639941017520979,29.296438496204246,,,0,0
2020-01-13,179.35911967661934,176.6287183797049,177.28778076171875,7338838,-80981152,-2.363478124609628,-1.5889161455840808,-0.7745619790255474,30.40641093094517,,,0,0
2020-01-14,180.30064375423134,177.79620891246037,178.2669677734375,7216716,-73764436,-2.261729274129948,-1.7234787712932542,-0.5382505028366937,36.030999522525285,,,0,0
2020-01-15,178.11632706810417,174.44440795595534,176.23329162597656,9956518,-83720954,-2.318467397065774,-1.8424764964477582,-0.47599090061801586,30.51487612888883,,,0,0
2020-01-16,176.81702388578788,173.29574539263007,173.91714477539062,6370550,-90091504,-2.52126291283642,-1.9782337797254907,-0.5430291331109292,25.690892413114852,,,0,0
2020-01-17,175.21641704869668,170.22637400539688,170.94192504882812,11132598,-101224102,-2.8887554129200055,-2.160338106364394,-0.7284173065556114,21.08071886102239,,,0,0
2020-01-20,175.76251299935115,170.07574430502743,172.16590881347656,11681302,-89542800,-3.0461168672252654,-2.3374938585365683,-0.7086230086886971,26.892897472684552,,,0,0
2020-01-21,175.6872001739275,171.37504457561965,174.68919372558594,8398840,-81143960,-2.933404488097011,-2.456675984448657,-0.4767285036483542,37.166492694158165,,,0,0
2020-01-22,175.66838922640633,171.01728916774036,171.5257110595703,7460864,-88604824,-3.06402554916761,-2.5781458973924476,-0.48587965177516246,31.239311726035893,,,0,0
2020-01-23,177.68321838694564,172.10943811737906,176.62872314453125,11131352,-77473472,-2.7243684301329267,-2.6073904039405433,-0.1169780261923834,46.156197150953055,,,0,0
2020-01-24,178.21048808250484,175.00932766487037,175.5365753173828,7871260,-85344732,-2.514331272597559,-2.5887785776719463,0.07444730507438724,43.958247106670534,,,0,0
2020-01-27,177.68321303786726,174.36907538164752,176.157958984375,8828966,-76515766,-2.2715498307503026,-2.5253328282876177,0.25378299753731515,45.547058102332926,,,0,0
2020-01-28,181.61875021811866,176.10145922344253,181.12916564941406,15217662,-61298104,-1.658886347980797,-2.352043532226254,0.6931571842454569,56.23658328764299,,,0,0
2020-01-29,183.36998791956663,179.50976528712363,180.4136199951172,14264654,-75562758,-1.217055223099834,-2.12504587040097,0.9079906473011361,54.5758578002387,,,0,0
