Date,High,Low,Close,Volume,upper_bb,middle_bb,lower_bb,%k,%d,buy_price,sell_price,bb_stoch_signal,position
2020-01-28,181.61879611821746,176.1015037291688,181.12921142578125,15217662,184.43255500238777,168.88327599126458,176.65791549682618,,,,,0,1
2020-01-29,183.36998791956663,179.50976528712363,180.4136199951172,14264654,183.3462267723801,169.4950787696121,176.4206527709961,,,,,0,1
2020-01-30,182.46612181650454,175.17877285709443,176.87350463867188,10891876,182.13606847339315,170.0311098713334,176.08358917236328,,,,,0,1
2020-01-31,177.98450508618194,171.75165112907737,172.09060668945312,13892950,181.18210458676108,169.98518209536783,175.58364334106446,,,,,0,1
2020-02-03,174.55738113691407,166.62980672029133,173.35223388671875,18802900,181.07549435342122,169.7584945992155,175.41699447631837,,,,,0,1
2020-02-04,181.18566260845358,173.99246531519398,180.20648193359375,15683820,181.7221204808539,169.77093066660706,175.74652557373048,,,,,0,1
2020-02-05,191.29756554664107,180.01817921804684,188.9437713623047,30234094,184.80421035761754,168.26305953984343,176.53363494873048,,,,,0,1
2020-02-06,192.06961151901902,185.36601006717825,186.4393310546875,22467954,186.37936330827415,167.61059335676492,176.99497833251954,,,,,0,1
2020-02-07,186.64645143180414,183.03102154706238,185.064697265625,9022030,187.4483908030982,167.3380853321557,177.39323806762695,,,,,0,1
2020-02-10,186.62765150538684,182.03305159176,182.8239288330078,8848392,188.01364485899728,167.32644455750665,177.67004470825196,,,,,0,1
2020-02-11,186.025045326483,180.79019846391947,181.14797973632812,7943310,188.27230707030387,167.3558820166102,177.81409454345703,,,,,0,1
2020-02-12,182.91804107410022,178.47407117548775,178.794189453125,7549204,188.3815509150333,167.50272795459563,177.94213943481446,,,,,0,1
2020-02-13,180.2064904576934,176.25211605893523,176.62872314453125,8083000,188.36637413712938,167.78906256941357,178.07771835327148,,,,,0,1
2020-02-14,182.46613064533548,176.9676649670965,179.4344482421875,23043576,188.2370760698529,168.76760685251037,178.50234146118163,50.33309659096348,,,,0,1
2020-02-17,180.18766259835664,173.23925735292514,173.86065673828125,9025984,188.11692702151134,169.05722764157457,178.58707733154296,28.423370679131764,,,,0,1
2020-02-18,177.94685845924576,171.73284117971656,177.2877960205078,11940592,188.09270576878737,169.34130912379078,178.71700744628907,41.894933489228336,40.21713358644119,,,0,1
2020-02-19,181.14800265317797,176.81702130076312,179.09548950195312,10786834,187.83868933829976,170.35230187263775,179.09549560546876,49.00070138228905,39.77300185021638,,,0,1
2020-02-20,180.77140674682033,177.21246507923772,177.66439819335938,8752120,187.8410855787379,170.4534731370824,179.14727935791015,43.37529930111694,44.75697805754478,,,0,1
2020-02-24,179.15199367148188,174.36907912837356,174.990478515625,12382886,187.86480845639744,170.3751436310049,179.11997604370117,16.018459576213008,36.13148675320633,,,0,1
2020-02-25,177.21246258006292,171.318563887669,172.01528930664062,11044046,188.13623851323993,169.68944508051007,178.912841796875,3.3575433459997166,20.917100741109888,,,0,1
