Date,High,Low,Close,Volume,%k,%d,macd,macd_signal,macd_hist,buy_price,sell_price,stoch_macd_signal,position
2020-01-22,175.66838922640633,171.01728916774036,171.5257110595703,7460864,18.062749341234376,24.161270356443243,-3.0640201326619376,-2.5781405282410077,-0.4858796044209299,171.5257110595703,,1,1
2020-01-23,177.68323373683154,172.10945298575135,176.6287384033203,11131352,65.02398374516213,39.514769171287966,-2.724362485312554,-2.6073849196553174,-0.11697756565723649,,,0,1
2020-01-24,178.21048808250484,175.00932766487037,175.5365753173828,7871260,58.1125842563578,47.06643911425144,-2.5143261988280017,-2.5887731754898544,0.07444697666185274,,,0,1
2020-01-27,177.6832284287737,174.3690904854836,176.15797424316406,8828966,63.576148747901954,62.23757224980729,-2.2715442800233063,-2.525327396396545,0.25378311637323847,,,0,1
2020-01-28,181.61876551815158,176.1014740586846,181.12918090820312,15217662,95.75860391973995,72.48244564133323,-1.6588804868253817,-2.3520380144823125,0.6931575276569308,,,0,1
2020-01-29,183.36998791956663,179.50976528712363,180.4136199951172,14264654,77.76201969649989,79.03225745471393,-1.2170504027504023,-2.1250404921359305,0.9079900893855282,,,0,1
2020-01-30,182.46613755776588,175.17878796967983,176.87351989746094,10891876,51.13317029212162,74.88459796945382,-1.1394188585987024,-1.9279161654284849,0.7884973068297825,,,0,1
2020-01-31,177.98450508618194,171.75165112907737,172.09060668945312,13892950,15.155804676224543,48.01699822161535,-1.447154527396691,-1.8317638378221262,0.3846093104254351,,,0,1
2020-02-03,174.55738113691407,166.62980672029133,173.35223388671875,18802900,40.15743370040967,35.482136222918605,-1.5711235567027586,-1.7796357815982526,0.20851222489549404,,,0,1
2020-02-04,181.18566260845358,173.99246531519398,180.20648193359375,15683820,81.10231933385627,45.47185257016349,-1.1035681251353822,-1.6444222503056787,0.5408541251702965,,,0,1
2020-02-05,191.29756554664107,180.01817921804684,188.9437713623047,30234094,90.45801363266901,70.57258888897832,-0.0276817428405991,-1.321074148812663,1.2933924059720638,,,0,1
2020-02-06,192.0696272386082,185.36602523812334,186.43934631347656,22467954,77.86823644813927,83.14285647155485,0.6157814501372911,-0.9337030290226721,1.5494844791599633,,,0,1
2020-02-07,186.6464668210106,183.03103663817262,185.06471252441406,9022030,72.46476362067669,80.26367123382833,1.0032444306917512,-0.5463135370797876,1.5495579677715388,,,0,1
2020-02-10,186.62763592913277,182.03303639897885,182.82391357421875,8848392,63.656529503687075,71.32984319083435,1.1166261153761923,-0.2137256065885916,1.3303517219647838,,,0,1
2020-02-11,186.025060996086,180.79021369257123,181.1479949951172,7943310,57.06875276251515,64.39668196229297,1.0590413250966435,0.04082777974845542,1.0182135453481882,,,0,1
2020-02-12,182.91804107410022,178.47407117548775,178.794189453125,7549204,47.81630721048216,56.18052982556146,0.8140882259426689,0.19547986898729813,0.6186083569553709,,,0,1
2020-02-13,180.20650602556242,176.25213128518956,176.6287384033203,8083000,39.30425403681473,48.06310466993735,0.4401535120804567,0.24441459760592987,0.19573891447452685,,,0,1
2020-02-14,182.46613064533548,176.9676649670965,179.4344482421875,23043576,50.333065489501884,45.81787557893293,0.36598603381222006,0.26872888484718793,0.09725714896503213,,,0,1
2020-02-17,180.18764678428127,173.23924214867287,173.8606414794922,9025984,28.423293136029002,39.353537554115206,-0.14092732805241326,0.1867976422672677,-0.32772497031968095,,,0,1
2020-02-18,177.94687377475893,171.73285596040228,177.28781127929688,11940592,41.89496758175514,40.217108735762004,-0.2630831992946696,0.09682147395488025,-0.3599046732495499,,,0,1
2020-02-19,181.14800265317797,176.81702130076312,179.09548950195312,10786834,49.000671104131435,39.77297727397186,-0.2115890157051581,0.03513937602287259,-0.24672839172803068,,,0,1
2020-02-20,180.77140674682033,177.21246507923772,177.66439819335938,8752120,43.375272498966936,44.75697039495117,-0.28299442906890704,-0.028487384995483336,-0.2545070440734237,,,0,1
2020-02-24,179.15199367148188,174.36907912837356,174.990478515625,12382886,16.018386157068022,36.1314432533888,-0.5490179673461739,-0.13259350146562146,-0.4164244658805525,,,0,1
2020-02-25,177.21244686025335,171.31854869068366,172.01527404785156,11044046,3.3575380458361317,20.91706556729036,-0.9885226005499419,-0.3037793212824856,-0.6847432792674564,,,0,1
2020-02-26,173.06978166511593,166.9122650074004,169.02125549316406,14491090,8.383194018439044,9.253039407114398,-1.5604377095530424,-0.555110998936597,-1.0053267106164454,,,0,1
