Date,High,Low,Close,Volume,upper_bb,middle_bb,lower_bb,%k,%d,buy_price,sell_price,bb_stoch_signal,position
2020-01-28,802.9635186315672,777.0379112920797,788.392578125,1790691,800.439968450547,700.6588108463279,750.5493896484375,,,,,0,1
2020-01-29,801.9888645129801,779.7181465604908,781.9598388671875,1840396,803.5533273279079,703.3738394201389,753.4635833740234,,,,,0,1
2020-01-30,788.4899856179512,767.2914382365615,771.1900024414062,1330496,805.2727181282746,704.0813223990692,754.6770202636719,,,,,0,1
2020-01-31,777.7201724592801,755.8880686427178,759.1531372070312,1304458,805.7296972157687,705.7929407236843,755.7613189697265,,,,,0,1
2020-02-03,763.1492149258455,731.2294958596061,760.6151123046875,1541064,804.6498504414344,711.1027618632531,757.8763061523438,,,,,0,1
2020-02-04,776.1606571633966,760.2738723070861,773.5778198242188,1075827,804.7003195348993,716.0619729455693,760.3811462402343,,,,,0,1
2020-02-05,781.7648872281178,768.0710594445092,779.62060546875,1062607,804.7398263928945,721.602318382496,763.1710723876953,,,,,0,1
2020-02-06,786.19963195184,773.1880333346112,780.69287109375,1222421,805.8121466679623,724.7892205195377,765.30068359375,,,,,0,1
2020-02-07,783.2268536878959,765.6344613200907,767.6812133789062,1086833,805.1037978466252,728.5579575244685,766.8308776855469,,,,,0,1
2020-02-10,769.679317253395,732.9350697985265,738.3443603515625,4260702,805.3042654567946,728.1576913303147,766.7309783935547,,,,,0,1
2020-02-11,749.5040470701572,734.9817830470058,740.0499877929688,3394755,805.3591105452778,728.0443684586286,766.7017395019532,,,,,0,1
2020-02-12,754.8159658113675,735.3717593331298,736.2001953125,1852945,806.2514841834735,726.0750172813702,766.1632507324218,,,,,0,1
2020-02-13,745.556752947906,726.4048993703032,733.1787109375,1884479,806.6655492267091,725.2905909100095,765.9780700683593,,,,,0,1
2020-02-14,751.3071628718853,718.4128042498616,724.2119750976562,3412990,808.9546115041683,720.5454129098941,764.7500122070312,6.858807628300147,,,,0,1
2020-02-17,730.9857103703264,714.9039858019327,718.7051391601562,1522461,811.6027763727766,714.4469855901141,763.0248809814453,4.364883335069032,,,,0,1
2020-02-18,722.4089128241615,697.4091519843893,705.5474853515625,1757880,815.5370476824903,705.8587714093067,760.6979095458985,8.935286429102659,6.7196591308239455,,,0,1
2020-02-19,740.4885702383202,707.8866223496718,737.9544677734375,2076090,814.3869847915312,703.5244654037813,758.9557250976562,45.6640349324742,19.654734898881966,,,0,1
2020-02-20,748.3345358499279,726.9897232746679,732.2528686523438,2137038,810.9861020229504,701.3113772250964,756.1487396240234,39.24262677792445,31.280649379833772,,,0,1
