Date,High,Low,Close,Volume,wr_14,macd,macd_signal,macd_hist,buy_price,sell_price,wr_macd_signal,position
2020-01-20,4401.57574268558,4345.499863110969,4360.775390625,204026,-17.111213799507397,108.04559868570414,86.5456539912128,21.499944694491333,,,0,1
2020-01-21,4411.872668206584,4333.786426291424,4376.29443359375,283173,-14.658601264516696,107.2362406949851,90.68377133196726,16.552469363017835,,,0,1
2020-01-22,4431.394065566311,4356.236060489526,4369.8525390625,359444,-18.388883573885938,104.86617956363898,93.52025297830161,11.345926585337367,,,0,1
2020-01-23,4431.394385822669,4339.691661581534,4418.11962890625,401079,-6.7233974106110415,105.66460402589018,95.94912318781934,9.715480838070846,,,0,1
2020-01-24,4567.7518149385105,4346.1330478155305,4531.685546875,2127667,-7.165760321698951,114.14538469295712,99.5883754888469,14.557009204110216,,,0,1
2020-01-27,4640.372684503652,4511.432680676949,4565.068359375,1058884,-13.527941346656997,122.15208524757782,104.1011174405931,18.050967806984715,,,0,1
2020-01-28,4602.988815427339,4474.829954263722,4498.79248046875,711517,-34.33140960439805,121.74612998306202,107.63011994908689,14.11601003397513,,,0,1
2020-01-29,4542.17968598521,4450.428339583016,4458.92041015625,595287,-48.01121238296685,116.85997560578653,109.47609108042683,7.383884525359704,,,0,1
2020-01-30,4478.734532499548,4357.359120819753,4378.6865234375,422335,-77.91329812823581,105.2996303513728,108.64079893461603,-3.341168583243231,,,0,1
2020-01-31,4399.476032492611,4299.623447052594,4310.4580078125,451630,-96.8203712381126,89.59965341727275,104.83256983114738,-15.232916413874634,,,0,1
2020-02-03,4281.908849264211,4134.813670370546,4266.09619140625,537373,-74.0322064554981,72.73918865966152,98.41389359685022,-25.674704937188693,,,0,1
2020-02-04,4391.228900890933,4274.294462667788,4367.21728515625,387466,-54.03036870300648,66.7671261582891,92.084540109138,-25.317413950848902,,,0,1
2020-02-05,4420.2672034323095,4292.400977410427,4364.82568359375,521783,-54.50342951205979,61.136497849854095,85.89493165728123,-24.75843380742714,,,0,1
2020-02-06,4410.94535176599,4335.738728132794,4358.0908203125,385744,-55.835591157480835,55.491070647306515,79.8141594552863,-24.323088807979786,,,0,1
2020-02-07,4438.226944438924,4343.205649857501,4364.82568359375,547874,-54.50342951205979,50.97289232418825,74.0459060290667,-23.07301370487845,,,0,1
2020-02-10,4385.128401372764,4285.71475533113,4308.16455078125,271700,-65.71104943941054,42.33214495408993,67.70315381407134,-25.371008859981416,,,0,1
2020-02-11,4411.384753899789,4326.954002442253,4359.60400390625,296451,-55.5362821645743,39.18334319029054,61.99919168931518,-22.81584849902464,,,0,1
2020-02-12,4385.226441933939,4333.738320146208,4347.2080078125,323821,-57.98822066180508,35.28094504661385,56.65554236077492,-21.374597314161072,,,0,1
