Date,High,Low,Close,Volume,upper_bb,middle_bb,lower_bb,kc_middle,kc_upper,kc_lower,rsi_14,buy_price,sell_price,bb_kc_rsi_signal,position
2020-01-28,372.94107031487107,363.9446791157326,366.3020324707031,2710063,406.4086184605413,345.0402633666992,283.67190827285714,351.955697594748,373.40752243060285,330.5038727588932,67.68301932840217,,,0,1
2020-01-29,378.4255431381225,367.79346136337045,368.9480895996094,6500722,408.0440754770221,347.9075637817383,287.7710520864545,353.21792657293935,374.9836135353017,331.452239610577,69.05749939167706,,,0,1
2020-01-30,371.2091696629997,365.77285652335166,367.16802978515625,2297423,408.8178958269758,350.7099136352539,292.60193144353195,354.22725651145953,374.7846479812864,333.66986504163265,66.9932656275065,,,0,1
2020-01-31,372.02698815935616,365.62849536318265,368.89990234375,2681230,408.5005018660436,353.84661865234375,299.1927354386439,355.26324063637986,374.96912277319046,335.55735849956926,67.9956248710672,,,0,1
2020-02-03,367.5528343970517,353.60122157307984,364.52197265625,3318729,405.6779519481562,357.05789337158205,308.4378347950079,355.90227744524435,376.7917155741822,335.0128393163065,62.803532079178865,,,0,1
2020-02-04,369.4772635202955,361.3468276167356,365.5323181152344,5327138,401.68715004717905,360.1849792480469,318.6828084489147,356.5530155875561,376.94379874419565,336.16223243091656,63.49629434674354,,,0,1
2020-02-05,392.56957153119896,366.59070282692846,379.6763610839844,23579395,396.8912504984936,363.9543212890625,331.01739207963135,358.08497732196224,382.07679888652945,334.09315575739504,71.49891560454795,,379.6763610839844,-1,0
2020-02-06,382.3223515750088,372.7005484869925,377.2227783203125,4985380,391.5242710742893,367.00924530029295,342.4942195262966,359.3296973447585,382.817381938187,335.84201275132995,68.6858838846799,,,0,0
2020-02-07,388.7208031715509,375.7794676572332,381.6968994140625,11308676,387.08974464777543,369.67207794189454,352.25441123601365,360.7595480126439,384.4999575496985,337.01913847558933,70.93175913860944,,,0,0
2020-02-10,383.3807811703145,373.6627535353227,377.4633483886719,3145276,382.08656441907306,371.56516723632814,361.0437700535832,361.8102252468778,385.0989231583184,338.52152733543716,66.10079407641115,,,0,0
2020-02-11,383.9099143140487,374.5286570093821,375.8276062011719,4171668,382.2067581188658,371.61327362060547,361.0197891223451,362.6786545298719,385.4946977304438,339.86261132929997,64.27917241396386,,,0,0
2020-02-12,381.745030226034,376.7898076030288,380.2055358886719,4018932,382.85019845680637,371.79127502441406,360.73235159202176,363.74916506797166,385.42353145105653,342.0747986848868,66.90772539929351,,,0,0
2020-02-13,382.8034305273412,374.81731657993964,377.703857421875,2860031,383.50795603939486,372.1905792236328,360.8732024078708,364.5901734283333,385.6740504240348,343.50629643263176,64.00914953199015,,,0,0
2020-02-14,384.8721079711777,375.73139540686225,381.88934326171875,4733600,384.69028062486524,372.9891891479492,361.2880976710332,365.61972188509463,386.41441706375235,344.8250267064369,66.6150521288588,,,0,0
2020-02-17,386.7002913904015,361.63550407206174,366.6388244628906,9537335,384.779995038279,372.8881607055664,360.9963263728538,365.67966010761234,389.49176599000424,341.86755422522043,51.87635888757416,,,0,0
2020-02-18,371.88269845852676,359.0857117834564,367.5528869628906,7402772,384.81625938004856,372.7053482055664,360.5944370310842,365.78861359531,389.78348103034267,341.7937461602773,52.55394219586547,,,0,0
2020-02-19,371.73838215988303,363.3193041412134,368.6593933105469,4326781,384.8225345441085,372.6139434814453,360.40535241878206,365.9538459892174,389.2165477639525,342.69114421448234,53.409142069945595,,,0,0
2020-02-20,370.39133339630786,364.7625725381517,366.109619140625,5137245,384.22262019880606,372.000553894043,359.7784875892799,365.96272354480425,388.00006239469445,343.92538469491404,51.12243004826617,,,0,0
2020-02-24,365.48421648233244,353.8418282261383,355.1407775878906,3017687,385.61045439092186,371.254866027832,356.89927766474216,365.3517038177322,387.6435104953756,343.05989714008876,42.66056320394189,,,0,0
2020-02-25,359.85545750232893,351.7250216502929,355.0445556640625,3659466,386.65194824694953,370.6102066040039,354.5684649610583,364.77485078174857,386.45349385146517,343.09620771203197,42.59395915000948,,,0,0
