Date,High,Low,Close,Volume,%k,%d,macd,macd_signal,macd_hist,buy_price,sell_price,stoch_macd_signal,position
2020-01-22,200.98235118626818,196.33983008484518,196.92015075683594,6268889,3.5398581953165476,8.066052126405548,-1.9378576517834745,-1.1626238385741035,-0.775233813209371,,,0,1
2020-01-23,198.61273782976903,196.09803456585465,197.88734436035156,5560681,14.341144697052894,7.257669211436016,-2.1382440035594357,-1.35774787157117,-0.7804961319882657,,,0,1
2020-01-24,200.88564540651598,195.6144553704179,198.66110229492188,5749852,24.705874305568912,14.195625732646116,-2.2091501248021075,-1.5280283222173574,-0.6811218025847501,,,0,1
2020-01-27,196.87179877910725,190.92356322639742,191.7456817626953,7942736,4.82958160230505,14.625533534975618,-2.791185332052436,-1.7806597241843731,-1.0105256078680627,,,0,1
2020-01-28,192.8579484567602,187.82855641003817,189.5695037841797,6308211,8.6538655116651,12.729773806513021,-3.388985685511358,-2.10232491644977,-1.2866607690615877,189.5695037841797,,1,1
2020-01-29,193.82513607484577,190.63341650150142,191.2620849609375,8978837,17.06731332105727,10.183586811675807,-3.683706145653616,-2.4186011622905395,-1.2651049833630768,,,0,1
2020-01-30,191.2620748530183,186.3777559569714,187.1031494140625,8588693,3.3632280608970984,9.694802297873155,-4.204399870066766,-2.775760903845785,-1.4286389662209809,,,0,1
2020-01-31,188.7473778329835,182.07376371175613,183.13768005371094,6008376,4.112173253622802,8.180904878525723,-4.880771143067307,-3.196762951690089,-1.6840081913772176,,,0,1
2020-02-03,179.51070264155396,174.38458604383794,175.8353729248047,7678833,4.322766190216712,3.932722501578871,-5.937590559341572,-3.744928473220386,-2.1926620861211865,,,0,1
2020-02-04,184.10487092930032,176.99600892967717,183.04095458984375,9235507,25.97969410787192,11.471544517237144,-6.123113894432606,-4.22056555746283,-1.902548336969776,,,0,1
2020-02-05,191.06862339233166,182.1221048447414,189.85963439941406,7411014,50.47315659711759,26.92520563173541,-5.654747589316742,-4.507401963833613,-1.147345625483129,,,0,1
2020-02-06,190.87519788872163,186.32938723581526,187.63510131835938,7348886,44.91804152321115,40.45696407606689,-5.400807993890538,-4.686083169844998,-0.7147248240455406,,,0,1
2020-02-07,191.89076008642107,186.5228598403213,190.92356872558594,6977770,60.63838117328883,52.00985976453919,-4.877976916625272,-4.724461919201053,-0.15351499742421915,,,0,1
2020-02-10,190.4883286923195,183.3794813015589,184.58847045898438,5385023,38.3636909360803,47.9733712108601,-4.918125912495299,-4.763194717859902,-0.15493119463539706,,,0,1
2020-02-11,190.48831925206818,185.70072537756147,187.2965850830078,7530810,48.72257694480732,49.24154968472549,-4.677502723725013,-4.746056319032924,0.06855359530791105,,,0,1
2020-02-12,189.95636109753016,184.9269694035214,187.2965850830078,10581151,48.72257694480732,45.26961494189832,-4.435675408036332,-4.683980136833606,0.24830472879727417,,,0,1
2020-02-13,190.5367011193582,186.0876148853847,188.8441162109375,6711481,64.30112231926812,53.91542540296092,-4.072210778325342,-4.561626265131953,0.4894154868066112,,,0,1
2020-02-14,190.5366750500866,187.10314318257596,187.63510131835938,3798528,68.15915832312747,60.39428586240098,-3.8374837148164147,-4.4167977550688455,0.5793140402524308,,,0,1
2020-02-17,188.31214660551257,183.5245525345069,184.00814819335938,3484321,49.50251990901376,60.65426685046979,-3.899178330701801,-4.313273870195437,0.4140955394936361,,,0,1
2020-02-18,183.23439421489164,175.78702393779878,178.30172729492188,8152961,22.375770065781538,46.67914943264092,-4.3582925506503045,-4.322277606286411,-0.03601494436389352,,,0,1
2020-02-19,182.41227604596295,178.35006098068402,181.92868041992188,4317249,43.09390708519863,38.324065686664646,-4.379000678237844,-4.3336222206766974,-0.04537845756114667,,,0,1
2020-02-20,184.73354089142657,179.31726363218027,183.71798706054688,6207445,53.31491046533513,39.59486253877177,-4.202585141018858,-4.30741480474513,0.10482966372627178,,,0,1
2020-02-24,180.76804068457213,172.0633193400534,173.17559814453125,14690243,5.60979512538258,34.006204225305446,-4.857463421215812,-4.417424528039266,-0.44003889317654554,,,0,1
2020-02-25,175.49685571891436,168.33964611288386,168.7265167236328,10694830,1.642684975257041,20.18913018865825,-5.6701014643909105,-4.667959915309595,-1.0021415490813155,,,0,1
2020-02-26,167.51754009404937,162.24635014961518,164.3258056640625,16855158,7.014663199166966,4.755714433268863,-6.593221024742917,-5.0530121371962595,-1.5402088875466573,,,0,1
2020-02-27,164.71268022685175,160.69882750411682,162.82666015625,7657497,6.821740353915542,5.159696176113184,-7.360916378636318,-5.5145929854842715,-1.8463233931520469,,,0,1
2020-02-28,156.87843419595328,149.04419310698617,150.78512573242188,14033411,4.19577583721042,6.010726463430976,-8.839080255198496,-6.179490439427116,-2.6595898157713798,,,0,1
2020-03-02,156.15301773836757,142.0320349421433,144.83688354492188,11441351,5.782636648875971,5.600050946667312,-10.370959247460064,-7.017784201033706,-3.353175046426358,,,0,1
2020-03-03,155.1858419786506,145.8524517860796,154.07357788085938,21836942,24.825535124232225,11.601315870106205,-10.716131453943945,-7.757453651615754,-2.9586778023281903,,,0,1
2020-03-04,156.39483421923111,151.75231291002075,155.3309326171875,12074078,27.417769718187163,19.34198049709845,-10.764142560354486,-8.3587914333635,-2.405351126990986,,,0,1
2020-03-05,162.3914211889627,149.76958592251614,150.39825439453125,12338386,17.248286831465162,23.163863891294852,-11.07257980894667,-8.901549108480134,-2.1710307004665363,,,0,1
2020-03-06,146.48109899821836,135.40676310980004,145.17539978027344,11173720,18.464352821986544,21.04346979054629,-11.604687653181117,-9.44217681742033,-2.162510835760786,,,0,1
2020-03-09,141.0165123128933,135.69695949062356,138.7436065673828,10550403,6.764770795196147,14.15913681621595,-12.40241163184973,-10.034223780306212,-2.368187851543519,,,0,1
2020-03-11,137.6796844521895,132.6019302380564,133.27896118164062,9682790,1.298695618836487,8.842606412006392,-13.32199715437747,-10.691778455120465,-2.6302186992570054,,,0,1
2020-03-12,125.73487129744268,114.27365565883878,116.25639343261719,15926851,2.813995179290175,3.6258205311076033,-15.248578143124718,-11.603138392721316,-3.6454397504034013,,,0,1
2020-03-13,125.73486485525461,99.71741826708133,123.26852416992188,15365436,29.057279512955592,11.056656770360751,-16.02486246987246,-12.487483208151545,-3.5373792617209148,,,0,1
2020-03-16,124.81603105920647,110.69503321196008,111.85566711425781,20577663,16.017866132737925,15.963046941661233,-17.360870269116703,-13.462160620344578,-3.8987096487721242,,,0,1
2020-03-17,116.88506592168504,110.11472689162701,111.61387634277344,11615932,17.546366813400326,20.873837486364618,-18.22904350363882,-14.415537197003427,-3.813506306635393,,,0,1
2020-03-18,115.09575603040076,104.60173269168091,105.61727905273438,12105333,9.077370577111967,14.213867841083406,-19.179858858624954,-15.368401529327732,-3.8114573292972214,,,0,1
2020-03-19,104.35994371269564,94.34951514076737,96.47733306884766,11569487,3.1272168163148124,9.916984735609036,-20.43533827382585,-16.381788878227358,-4.053549395598491,,,0,1
2020-03-20,104.16649112679943,95.46177017316995,102.0386734008789,13928853,11.300621494443684,7.835069629290154,-20.74245495983172,-17.25392209454823,-3.4885328652834886,,,0,1
2020-03-23,96.67076354385063,82.1145394994946,85.01611328125,14591356,3.6144575134089614,6.014098608055819,-22.104617216703232,-18.224061118979233,-3.880556097724,,,0,1
2020-03-24,91.68973652887827,82.21125900913292,85.83822631835938,16845493,4.6385543888824285,6.517877798911691,-22.854352221642785,-19.150119339511946,-3.704232882130839,,,0,1
2020-03-25,94.010980116195,85.16118668745916,91.44792938232422,7876385,11.6264977991218,6.626503233804397,-22.73380530335443,-19.866856532280444,-2.866948771073986,,,0,1
2020-03-26,94.39785806554178,89.22338670789256,91.44792938232422,11013083,14.500370930987359,10.255141039663862,-22.38028500779116,-20.36954222738259,-2.0107427804085702,,,0,1
