Date,High,Low,Close,Volume,plus_di,minus_di,adx,rsi_14,buy_price,sell_price,adx_rsi_signal,position
2020-01-27,1624.0931643867411,1603.5552395643624,1613.4752197265625,1874429,21.55729298752048,27.82835939774709,33.41369412386242,48.010563100434275,,,0,0
2020-01-28,1633.0660554230208,1605.3996433119164,1621.152099609375,1981104,22.031002888405304,25.446978048840606,29.213222192331944,51.70811114380229,,,0,0
2020-01-29,1641.24122462148,1618.161055019071,1635.508544921875,2227493,21.87850451343562,22.90569720785742,25.265628675837345,57.75851968152985,,,0,0
2020-01-30,1635.359088226652,1612.6277183838454,1623.3453369140625,1590156,20.052835767395806,22.362318200818798,21.632875522043687,51.83329012332954,,,0,0
2020-01-31,1723.791847009153,1678.0799822893105,1686.654052734375,9495046,34.32148412667377,17.60427513253849,19.53770214960394,69.41851048683533,,,0,0
2020-02-03,1675.7371488511608,1629.0780709649982,1671.2008056640625,2510294,29.695740654626217,24.801633099006278,21.038681760564128,63.33971074824061,,,0,0
2020-02-04,1697.6708933920581,1665.1192170196969,1693.1844482421875,2070417,30.774469565252687,22.246633098166683,19.558603016354393,67.6761231551865,,,0,0
2020-02-05,1702.306915200009,1672.0483572372214,1684.6602783203125,2096512,29.013713017543115,20.350933348271706,19.149942548511504,64.49068758213232,,,0,0
2020-02-06,1692.7856752815585,1662.9757145707324,1668.9576416015625,2532618,26.01301876746626,19.87426324487518,18.930566394173898,58.98304543827752,,,0,0
2020-02-07,1672.8957006831802,1639.0480121307485,1648.07080078125,2290151,26.45448383297484,24.914158715718504,18.234268954295374,52.55383056579483,,,0,0
2020-02-10,1669.555690660371,1640.742719846945,1664.271728515625,1355124,24.992327859667522,23.53713748120448,16.612352787305884,56.51331685502314,,,0,0
2020-02-11,1680.7220400110639,1661.5300253396304,1672.3970947265625,1914766,27.204257949265227,23.37169109468606,15.245784177646824,58.388892998520156,,,0,0
2020-02-12,1714.818865924175,1669.9544188505774,1709.7342529296875,3010537,31.196123443129487,20.798499676541667,14.569608205099424,65.70794631074439,,,0,0
2020-02-13,1709.5348587317558,1677.2325527578791,1684.7099609375,2246920,30.344081273919205,20.23044195574743,15.095980121729744,58.30572503469138,,,0,0
2020-02-14,1697.8701027178554,1658.5887618493937,1675.886474609375,1892157,27.694936207640907,22.39777168323705,15.495822352718388,55.91391241398598,,,0,0
2020-02-17,1694.0815579840205,1667.212786455775,1686.0059814453125,1812765,25.56799943699881,20.677650581806965,15.041004917783196,58.03987930217266,,,0,0
2020-02-18,1694.6799134031723,1673.2446756743068,1685.9063720703125,2219039,23.78146877378896,19.131685399762244,14.638395134185574,58.01022518230822,,,0,0
2020-02-19,1734.7586777311412,1690.293048607979,1695.975830078125,3168534,28.831277758756606,16.815434463390346,14.39885387790016,60.2227292743463,,,0,0
2020-02-20,1694.1314458079332,1671.1508293317615,1680.8714599609375,2099903,30.894962571727234,22.38928707363895,15.375350035516114,55.498780450078,,,0,0
2020-02-24,1678.6781348085397,1657.292796115184,1673.1947021484375,1926133,30.757831223326587,25.68199709585468,15.38305583013935,53.21407018732113,,,0,0
2020-02-25,1684.6101071855087,1663.3244436360187,1670.7520751953125,1535555,30.656817477425243,24.359262420291408,14.856612675541731,52.4738606121848,,,0,0
2020-02-26,1672.6463167733737,1652.0087188162177,1661.4801025390625,2585895,28.993924975358524,25.919555191540677,14.536618536193362,49.65059118572338,,,0,0
2020-02-27,1683.8126514053613,1655.5978491297094,1677.68115234375,2689352,29.756069486641145,24.0597410185733,13.82778424478845,54.27947436806546,,,0,0
2020-02-28,1655.0995053156657,1608.8891428122859,1615.46923828125,3743312,25.3822761000006,31.44608558276844,13.563387253401068,39.327631439294024,,,0,0
2020-03-02,1632.3681526092196,1579.4280037485748,1594.1834716796875,4762847,22.287591528010974,34.12693708540348,13.389052277616948,35.70375484299885,,,0,0
2020-03-03,1631.421021922795,1582.219696531846,1621.4013671875,2918386,19.39708259186829,29.70096685508217,13.997595365968126,42.94360928195081,,,0,0
2020-03-04,1628.1807122127643,1572.8478906594562,1603.1064453125,2530221,17.59042245721962,28.83156664190876,14.57089606122199,39.70712593476984,,,0,0
2020-03-05,1671.4501231495688,1603.156455725921,1646.3758544921875,5060962,23.38918451576582,24.95509358904088,15.212653880478173,49.41701705296709,,,0,0
2020-03-06,1639.0479059259687,1593.3858170433377,1626.136962890625,3542243,21.134218816347826,24.34303217387297,14.29755344075681,45.70900937134603,,,0,0
2020-03-09,1605.100502157218,1537.9533964011807,1573.3963623046875,5535501,17.655052738242006,29.49151126635991,13.835164950749311,37.758093077466796,,,0,0
2020-03-11,1600.0658032931842,1537.8537379490806,1584.5128173828125,4714202,15.354559784642849,25.664118368749083,14.70538176215641,40.122304855824574,,,0,0
2020-03-12,1541.7917978464004,1346.880674954541,1460.6370849609375,7807913,11.083450120569225,41.49117524618454,15.685116495545893,27.5596428903511,,,0,0
2020-03-13,1500.4666227948167,1168.5195870509215,1465.6219482421875,11408890,7.5552713015922714,44.02940596689116,18.97356046309085,28.529426339940287,,,0,0
2020-03-16,1440.3981368330883,1370.8582371659431,1379.531982421875,6580520,6.598521218423945,38.45381031464804,22.904021485348117,22.84203675009934,,,0,0
2020-03-17,1398.724097689632,1299.1748822032826,1318.7158203125,4821115,5.7517464451119675,39.10650232473903,26.539140519726317,19.834010413244428,,,0,0
2020-03-18,1324.9967819766528,1158.5994943465116,1168.4197998046875,11165442,4.7989888927449,42.47407206684732,30.169165997415796,14.68666640615308,,,0,0
2020-03-19,1249.8238645837075,997.984774101112,1207.20263671875,9917249,3.8575499458612974,43.87946490528144,33.907063054249974,20.42549654071216,,,0,0
2020-03-20,1279.7334754343103,1143.0464766997857,1258.5474853515625,10379190,5.178914262909747,39.11060388682531,37.601058526424055,27.389337504883486,1258.5474853515625,,1,1
2020-03-23,1200.8219543857995,1074.902463301477,1094.94189453125,6694405,4.46891247515954,37.43398299351181,40.5186731687648,21.06379842545276,,,0,1
2020-03-24,1181.4304043058876,1037.963852387632,1149.4271240234375,7371834,3.9469250669324185,34.96156698079344,43.358008676542134,27.101863245015437,,,0,1
2020-03-25,1320.0119308435715,1121.6612441459727,1286.263916015625,6449060,10.053111379434094,30.238011172065416,45.89394135851836,39.59814016752632,,,0,1
2020-03-26,1385.8128978877066,1249.0262346333554,1368.814208984375,7254949,12.084404710889268,27.1716675459582,46.142926769665465,45.65094446605178,,,0,1
2020-03-27,1445.632197456739,1370.4095224839105,1394.885498046875,10223286,13.831017029546548,24.935818729317127,45.52324329518363,47.4422579283633,,,0,1
2020-03-30,1375.8431985687853,1271.9571158796377,1289.8031005859375,5570325,12.633444373049722,27.214291451783318,44.32400329985397,41.5044469206534,,,0,1
2020-03-31,1325.9938061127364,1281.1293540262152,1292.1461181640625,4476861,11.813207217367523,25.447380358088566,43.7566503398402,41.67971825424543,,,0,1
2020-04-01,1290.9995704288447,1154.511911630455,1178.0906982421875,10838462,11.477070139570746,30.73628409908629,43.27918839700288,36.021554024193264,,,0,1
2020-04-03,1179.4365102217105,1083.725686061707,1137.4134521484375,10111471,11.981648866607616,35.86691747392834,43.4729779552974,34.236464572665355,,,0,1
