Date,High,Low,Close,Volume,wr_14,macd,macd_signal,macd_hist,buy_price,sell_price,wr_macd_signal,position
2020-01-20,494.19502894382094,476.41094810112264,490.3393859863281,45298836,-5.5287021091406325,9.146882270153696,4.028340342886493,5.118541927267204,,,0,1
2020-01-21,496.4120130257832,486.19459039575304,493.2793273925781,65202963,-4.353634134780338,11.349251959348408,5.492522666178876,5.856729293169532,,,0,1
2020-01-22,504.8461877071522,488.4115542780284,495.9300231933594,20285793,-11.091160880088538,13.156870589300013,7.025392250803104,6.131478338496909,,,0,1
2020-01-23,507.01497703791966,493.85765547320176,504.7497863769531,15772863,-2.7437363811952666,15.126731016707708,8.645660003984025,6.4810710127236835,,,0,1
2020-01-24,508.31624353838384,495.5926849609237,505.3281555175781,23824625,-3.5631914691436806,16.543822268581835,10.225292456903588,6.318529811678246,,,0,1
2020-01-27,505.18357794935275,493.4239214394169,495.8337097167969,11856786,-14.884989236154775,16.70815367248258,11.521864700019389,5.186288972463192,,,0,1
2020-01-28,495.8336889745021,468.55511217800944,473.51922607421875,31674769,-49.35061474846162,14.866424269036997,12.19077661382291,2.675647655214087,,,0,1
2020-01-29,483.30289206024224,470.6275217798391,472.5553283691406,20037283,-50.717655597558085,13.17716381671255,12.38805405440084,0.7891097623117105,472.5553283691406,,1,1
2020-01-30,475.1096389063875,462.7716239650496,472.12152099609375,15337903,-51.368049541852756,11.66889633494219,12.244222510509111,-0.5753261755669214,,,0,1
2020-01-31,481.3750758317394,469.4226332616637,478.53155517578125,18356252,-49.5588963066068,10.865568170283098,11.96849164246391,-1.1029234721808123,,478.53155517578125,-1,0
2020-02-03,494.82156083955385,478.1459802883606,491.64068603515625,15212799,-27.74654598014744,11.15809850105262,11.806413014181652,-0.6483145131290318,,,0,0
2020-02-04,503.73768213275775,485.2788930263584,500.1712341308594,14646591,-14.237574489249456,11.940630676656895,11.833256546676703,0.10737412998019202,,,0,0
2020-02-05,518.0999108222879,497.1831145611273,514.0996704101562,30647706,-6.650687194893093,13.528750452739132,12.17235532788919,1.3563951248499428,,,0,0
2020-02-06,532.8476281544507,514.8226024456503,527.064208984375,17180298,-8.253066419775191,15.653038249576127,12.868491912226578,2.78454633734955,,,0,0
2020-02-07,529.184821460048,518.8227724144058,519.9794921875,8967847,-18.363113188033353,16.57382149977377,13.609557829736017,2.964263670037754,,,0,0
2020-02-10,524.0279173752209,516.75039451151,519.2565307617188,8570467,-19.39479505138166,17.04868528291729,14.297383320372273,2.7513019625450177,,,0,0
2020-02-11,524.9918572668746,513.5213368376883,515.015380859375,6622800,-25.44700928848455,16.888117197353722,14.815530095768564,2.0725871015851585,,,0,0
2020-02-12,522.7747869547773,515.690081124887,520.1240234375,5160923,-18.15686391387474,16.977385857946615,15.247901248204176,1.729484609742439,,,0,0
2020-02-13,523.1604399067176,512.5574441586532,520.4614868164062,5729055,-17.675296246297467,16.880771364615043,15.57447527148635,1.3062960931286938,,,0,0
2020-02-14,547.0653693844407,514.967244495433,544.607421875,37517890,-2.915931066073241,18.538874243577993,16.16735506590468,2.3715191776733135,,,0,0
2020-02-17,548.1738141974736,536.4141581124509,544.4627685546875,23354434,-4.345375256403123,19.61514917740061,16.856913888203866,2.758235289196744,,,0,0
2020-02-18,548.3183693115386,517.9071073587044,528.4619140625,21865560,-23.211234008511074,18.958428619880237,17.277216834539143,1.6812117853410946,,,0,0
2020-02-19,533.6188370040978,519.3047949686822,523.7869873046875,22088140,-31.093419283576107,17.85492486769681,17.392758441170677,0.4621664265261316,,,0,0
2020-02-20,532.0765239697666,519.1601496594913,525.9075317382812,16010058,-31.936831402241474,16.956041713336163,17.305415095603777,-0.34937338226761483,,,0,0
2020-02-24,522.4856980595849,508.0752777303799,510.77423095703125,9834434,-59.55655180995454,14.85134240798709,16.81460055808044,-1.963258150093349,,,0,0
2020-02-25,518.5336659888478,511.78628344936095,515.9310913085938,9804202,-63.336494872325545,13.444488878758648,16.14057822221608,-2.696089343457434,,,0,0
2020-02-26,519.9313069363618,501.52067822105903,516.6058349609375,18965240,-67.76516877571474,12.242865363695273,15.361035650511921,-3.118170286816648,,,0,0
2020-02-27,516.5094292196268,507.9788675308269,512.4610595703125,11381143,-76.62196340391854,10.83126525248531,14.4550815709066,-3.623816318421291,,,0,0
2020-02-28,509.32833186072526,494.96613191611675,504.6051940917969,16934165,-81.93316223227922,8.975198799519148,13.35910501662911,-4.383906217109962,,,0,0
2020-03-02,516.6540466101501,493.3756818323798,499.6410827636719,10096159,-88.59647895150982,7.022736728432847,12.09183135898986,-5.069094630557013,,,0,0
2020-03-03,514.0996645597593,495.5926865522404,502.0026550292969,10563605,-84.29823222573616,5.601386320954305,10.793742351382749,-5.192356030428444,,,0,0
