Date,High,Low,Close,Volume,st,s_upt,st_dt,buy_price,sell_price,st_signal,position
2020-01-02,442.8187546056765,437.1317138122267,438.7703552246094,4933053,464.0178366075485,,464.0178366075485,,438.7703552246094,-1,0
2020-01-03,442.62600206696226,435.2039409580663,438.6739807128906,5154587,462.3081880872411,,462.3081880872411,,,0,0
2020-01-06,440.9391539334308,428.6011387279452,433.4206848144531,7538915,462.06970280081293,,462.06970280081293,,,0,0
2020-01-07,438.8667612030427,427.1071056129826,429.034912109375,4353883,462.06970280081293,,462.06970280081293,,,0,0
2020-01-08,444.12006338610587,424.45636548575067,442.28863525390625,14118818,462.06970280081293,,462.06970280081293,,,0,0
2020-01-09,457.8075102627805,438.8667404090279,443.4934997558594,18180867,462.06970280081293,,462.06970280081293,,,0,0
2020-01-10,449.1323716230644,437.80647851684085,440.5054016113281,37724966,462.06970280081293,,462.06970280081293,,,0,0
2020-01-13,453.325367641499,437.8546666406557,451.97589111328125,15206224,462.06970280081293,,462.06970280081293,,,0,0
2020-01-14,455.5905420160366,449.75890362604287,452.4096374511719,8238486,462.06970280081293,,462.06970280081293,,,0,0
2020-01-15,454.964016666206,448.21666388202266,450.96380615234375,10875259,462.06970280081293,,462.06970280081293,,,0,0
2020-01-16,459.7353088804767,451.108369370327,456.79541015625,16290593,462.06970280081293,,462.06970280081293,,,0,0
2020-01-17,485.6162546578329,457.9521351878636,482.0016174316406,61915666,431.8249087338719,431.8249087338719,,482.0016174316406,,1,1
2020-01-20,494.19502894382094,476.41094810112264,490.3393859863281,45298836,443.69093575083343,443.69093575083343,,,,0,1
2020-01-21,496.4119823143961,486.1945603164844,493.279296875,65202963,451.00114996341216,451.00114996341216,,,,0,1
2020-01-22,504.84624983963965,488.4116143878708,495.9300842285156,20285793,455.2808309986213,455.2808309986213,,,,0,1
2020-01-23,507.0149463833863,493.8576256141706,504.749755859375,15772863,459.30080962949523,459.30080962949523,,,,0,1
2020-01-24,508.3162742364174,495.5927148905611,505.32818603515625,23824625,461.1476532118698,461.1476532118698,,,,0,1
2020-01-27,505.1835468563089,493.42389107015646,495.83367919921875,11856786,461.1476532118698,461.1476532118698,,,,0,1
2020-01-28,495.8336889745021,468.55511217800944,473.51922607421875,31674769,461.1476532118698,461.1476532118698,,,,0,1
2020-01-29,483.3028608485875,470.6274913867586,472.5552978515625,20037283,461.1476532118698,461.1476532118698,,,,0,1
2020-01-30,475.1096389063875,462.7716239650496,472.12152099609375,15337903,461.1476532118698,461.1476532118698,,,,0,1
2020-01-31,481.3750758317394,469.4226332616637,478.53155517578125,18356252,461.1476532118698,461.1476532118698,,,,0,1
2020-02-03,494.82153012452954,478.1459506084384,491.6406555175781,15212799,461.1476532118698,461.1476532118698,,,,0,1
2020-02-04,503.73768213275775,485.2788930263584,500.1712341308594,14646591,461.1476532118698,461.1476532118698,,,,0,1
2020-02-05,518.0999108222879,497.1831145611273,514.0996704101562,30647706,461.34513636662075,461.34513636662075,,,,0,1
2020-02-06,532.8476281544507,514.8226024456503,527.064208984375,17180298,476.55974573697495,476.55974573697495,,,,0,1
2020-02-07,529.184821460048,518.8227724144058,519.9794921875,8967847,478.30983496682984,478.30983496682984,,,,0,1
2020-02-10,524.0279173752209,516.75039451151,519.2565307617188,8570467,478.30983496682984,478.30983496682984,,,,0,1
2020-02-11,524.9918572668746,513.5213368376883,515.015380859375,6622800,478.30983496682984,478.30983496682984,,,,0,1
