Date,High,Low,Close,Volume,wr_14,macd,macd_signal,macd_hist,buy_price,sell_price,wr_macd_signal,position
2020-01-20,32.73275415215072,31.126146896219456,31.531553268432617,28115967,-27.491405921469703,0.3616721458988934,0.07077228157573694,0.29089986432315645,,,0,1
2020-01-21,31.83186017943074,31.186213477352563,31.54657554626465,17126625,-27.1475970354263,0.4045260452092698,0.13752303430244353,0.2670030109068263,,,0,1
2020-01-22,31.546572602808887,30.030053906248238,30.31534194946289,46807380,-55.32634969256457,0.33527298942313877,0.1770730253265826,0.15819996409655618,30.31534194946289,,1,1
2020-01-23,31.396424504842297,30.075101484498113,30.375404357910156,64975338,-53.95172528658353,0.2819854257127261,0.19805550540381128,0.08392992030891483,,,0,1
2020-01-24,31.126152893386276,30.42044702343982,30.585613250732422,20621760,-49.140758129290106,0.2537912014272834,0.20920264460850574,0.04458855681877766,,,0,1
2020-01-27,31.081100956597787,30.33034743465116,30.525543212890625,24177363,-50.5155571461833,0.22401759019144762,0.21216563372509412,0.011851956466353508,,,0,1
2020-01-28,30.6456748000035,29.84987663740952,30.090120315551758,32134050,-66.66641129490999,0.163403189689717,0.2024131449180187,-0.039009955228301696,,,0,1
2020-01-29,30.375401969813637,29.93996593060059,30.195220947265625,28345554,-70.41657629194029,0.12243522613203695,0.18641756116082236,-0.06398233502878542,,,0,1
2020-01-30,31.066092408027302,30.12014635429174,30.255279541015625,33639177,-72.0524020161993,0.0937335444856231,0.16788075782578252,-0.07414721334015942,,,0,1
2020-01-31,29.72975725962909,26.99702073625888,27.222246170043945,169747995,-96.07329320499728,-0.17177309659105333,0.09994998694241534,-0.2717230835334687,,,0,1
2020-02-03,26.26128416866624,24.249270146157365,25.075096130371094,76345218,-90.26548545821144,-0.5491162163077519,-0.029863253707618095,-0.5192529626001338,,,0,1
2020-02-04,26.15617741151586,25.360381069644266,25.480501174926758,44426844,-85.48672894415122,-0.8061576744539138,-0.18512213785687726,-0.6210355365970366,,,0,1
2020-02-05,26.471491924897364,25.39040931649728,26.096115112304688,45829710,-78.23011200536742,-0.94924764609436,-0.3379472395043738,-0.6113004065899862,,,0,1
2020-02-06,26.426447632618686,25.720741788241995,26.126148223876953,31688880,-77.87609340226699,-1.0481417329682081,-0.47998613819714064,-0.5681555947710675,,,0,1
2020-02-07,26.426448079438725,25.885908447230705,26.29131317138672,30367869,-73.06932042654807,-1.1005026686609831,-0.6040894442899092,-0.49641322437107394,,,0,1
2020-02-10,26.381400503743027,25.78080003014711,25.975994110107422,37802355,-76.33750314986408,-1.1541385101330341,-0.7140992574585342,-0.44003925267449995,,,0,1
2020-02-11,26.61700284400544,26.037045309373337,26.159141540527344,40352259,-73.27787678113904,-1.1683982660091665,-0.8049590591686606,-0.3634392068405059,,,0,1
2020-02-12,26.143880748333686,25.487612388691037,25.640233993530273,23629242,-79.77333773891364,-1.2076496936952594,-0.8854971860739804,-0.322152507621279,,,0,1
2020-02-13,26.09809191929578,25.380774661725056,26.006519317626953,25245033,-74.2785027875082,-1.1954205049892401,-0.9474818498570324,-0.2479386551322077,,,0,1
2020-02-14,26.174404078687584,25.228157824289873,25.35025405883789,28646769,-83.84901541530712,-1.2245678506643998,-1.002899050018506,-0.22166880064589378,,,0,1
2020-02-17,25.502876719361936,24.571890490755052,24.724512100219727,36810129,-93.02839452451856,-1.2833656384117518,-1.058992367697155,-0.22437327071459667,,,0,1
2020-02-18,25.609706255122703,24.28190959412757,25.273942947387695,45656493,-84.96846827059196,-1.2709777904236361,-1.1013894522424514,-0.16958833818118468,,,0,1
2020-02-19,25.914951973216642,25.01449107623761,25.853904724121094,29175999,-70.7209497123105,-1.2005233770134929,-1.1212162371966599,-0.07930713981683302,,,0,1
2020-02-20,26.58647792234892,25.59444631107464,26.418596267700195,38155335,-8.379601991625501,-1.0865962533210194,-1.1142922404215319,0.027695987100512465,,,0,1
2020-02-24,26.1591414760905,24.800819379571088,25.014488220214844,25592289,-68.62743592250162,-1.0969628667138238,-1.1108263656799904,0.013863498966166565,,,0,1
2020-02-25,25.57918538283557,25.09080043192953,25.182373046875,17040831,-61.43779470928939,-1.0791913341488133,-1.104499359373755,0.0253080252249418,,,0,1
2020-02-26,25.243420715617518,24.20560180424302,24.51084327697754,19537644,-87.34173753343856,-1.1065386183800285,-1.1049072111750098,-0.0016314072050187534,,,0,1
2020-02-27,24.648202628823803,23.549334666285738,23.640907287597656,42868818,-97.01491113096895,-1.184751029755244,-1.1208759748910566,-0.06387505486418732,,,0,1
2020-02-28,23.36618761705338,22.236796201354608,22.572561264038086,52332150,-92.33449263753734,-1.3177513080140244,-1.1602510415156502,-0.15750026649837423,,,0,1
2020-03-02,23.47302490044491,21.977344619190184,22.267322540283203,27625068,-93.75001547437117,-1.4312862241229851,-1.2144580780371173,-0.21682814608586787,,,0,1
2020-03-03,22.93885121925839,22.05365220975981,22.74044418334961,57863331,-83.44375148281225,-1.4661852298996578,-1.2648035084096254,-0.20138172149003242,,,0,1
2020-03-04,22.95410934732181,21.534740194943748,22.84727668762207,61044003,-74.01811884338446,-1.468296841151389,-1.305502174957978,-0.162794666193411,,,0,1
2020-03-05,23.350927319763187,22.1757486509334,22.313108444213867,46784883,-84.59206927850688,-1.4958302216216168,-1.343567784290706,-0.15226243733091094,,,0,1
2020-03-06,22.02312740797004,21.107404825574573,21.82472038269043,29644698,-86.908085647951,-1.5393151916087504,-1.382717265754315,-0.15659792585443544,,,0,1
2020-03-09,21.519480077018574,20.649542949732275,21.275287628173828,51248196,-89.46013925825834,-1.5996719525959016,-1.4261082031226322,-0.17356374947326936,,,0,1
2020-03-11,21.41264518487522,20.63428067991183,21.015832901000977,36373143,-93.58972484364574,-1.6494273765899834,-1.4707720378161024,-0.17865533877388096,,,0,1
2020-03-12,20.37483144369267,19.047032740855947,20.039066314697266,71924844,-86.84208784651082,-1.7475313552467249,-1.526123901302227,-0.2214074539444979,,,0,1
2020-03-13,21.53474316732484,18.31445221845937,21.336336135864258,65882406,-61.4786026805935,-1.7009926478875812,-1.561097650619298,-0.13989499726828325,,,0,1
2020-03-16,21.351595530963444,19.84065374319596,20.11536979675293,41016261,-75.210134528758,-1.742545190280186,-1.5973871585514756,-0.14515803172871045,,,0,1
2020-03-17,21.79419614531837,20.100110813132684,21.275287628173828,37733433,-57.268741935703446,-1.6627134783629742,-1.6104524225137755,-0.05226105584919871,,,0,1
2020-03-18,24.4650521168898,20.496922349656675,22.832014083862305,98464686,-28.67477288005414,-1.4570356565682125,-1.579769069324663,0.12273341275645056,,,0,1
2020-03-19,22.129958930593645,19.199646351638016,19.70329475402832,60526506,-77.41939715631041,-1.5288721170112893,-1.5695896788619885,0.04071756185069919,,,0,1
2020-03-20,21.977344550148477,19.68803782617468,21.763675689697266,55460706,-43.92053574939735,-1.4033703277094958,-1.53634580863149,0.1329754809219943,,,0,1
2020-03-23,20.649545767839108,17.444516382797854,18.146570205688477,24523071,-89.9999964464047,-1.57759391797563,-1.5445954305003182,-0.032998487475311755,,,0,1
