Date,High,Low,Close,Volume,upper_bb,middle_bb,lower_bb,%k,%d,buy_price,sell_price,bb_stoch_signal,position
2020-01-28,30.645668972311356,29.849870961049227,30.09011459350586,32134050,32.44052908808322,28.193153735097937,30.316841411590577,,,,,0,1
2020-01-29,30.3753981323533,29.939962148150833,30.19521713256836,28345554,32.44433461140518,28.20135973979111,30.322847175598145,,,,,0,1
2020-01-30,31.06608849109976,30.120142556632565,30.25527572631836,33639177,32.38595128619614,28.18767065441666,30.286810970306398,,,,,0,1
2020-01-31,29.729753093550247,26.997016953122813,27.22224235534668,169747995,32.638684450312574,27.62562734015373,30.132155895233154,,,,,0,1
2020-02-03,26.261282171089672,24.249268301625563,25.07509422302246,76345218,33.28829133120879,26.57211573513643,29.93020353317261,,,,,0,1
2020-02-04,26.15617545358933,25.36037917128725,25.480499267578125,44426844,33.6447735556457,25.87028801356817,29.757530784606935,,,,,0,1
2020-02-05,26.471491924897364,25.39040931649728,26.096115112304688,45829710,33.82577907734981,25.432525137127733,29.62915210723877,,,,,0,1
2020-02-06,26.426449561890784,25.720743665993787,26.126150131225586,31688880,33.956444692031674,25.00155930577106,29.479001998901367,,,,,0,1
2020-02-07,26.426446162286496,25.885906569292853,26.291311264038086,30367869,34.03311221789134,24.635101435673107,29.334106826782225,,,,,0,1
2020-02-10,26.381404377976136,25.780803816179205,25.975997924804688,37802355,34.093703617882184,24.22916492002065,29.161434268951417,,,,,0,1
2020-02-11,26.61700284400544,26.037045309373337,26.159141540527344,40352259,34.06209952059379,23.8781821566523,28.970140838623045,,,,,0,1
2020-02-12,26.14387880351933,25.48761049269576,25.64023208618164,23629242,33.87982234022746,23.50586148240437,28.692841911315917,,,,,0,1
2020-02-13,26.098093833360455,25.38077652318084,26.006521224975586,25245033,33.514102871740064,23.29655501095036,28.405328941345214,,,,,0,1
2020-02-14,26.174404078687584,25.228157824289873,25.35025405883789,28646769,32.918962352683174,23.165457279274833,28.042209815979003,16.151016553324265,,,,0,1
2020-02-17,25.502872784572293,24.57188669960548,24.72450828552246,36810129,32.50279371290803,22.900921039289237,27.701857376098634,6.971578693401844,,,,0,1
2020-02-18,25.609706255122703,24.28190959412757,25.273942947387695,45656493,31.944964556351184,22.831487508162976,27.38822603225708,15.03156335771223,12.718052868146112,,,0,1
2020-02-19,25.914950061364305,25.01448923081597,25.85390281677246,29175999,31.552198772742713,22.77810918776754,27.165153980255127,29.279061544177164,17.094067865097077,,,0,1
2020-02-20,26.5864760028797,25.594444463227326,26.418594360351562,38155335,31.093944482543066,22.84068305041592,26.967313766479492,91.62032398047239,45.31031629412059,,,0,1
2020-02-24,26.1591414760905,24.800819379571088,25.014488220214844,25592289,30.52919932514456,22.848315895497528,26.688757610321044,31.372564077498378,50.7573165340493,,,0,1
2020-02-25,25.579183445431806,25.090798531516736,25.182371139526367,17040831,29.86064601110322,22.982551429997855,26.421598720550538,38.562123608806345,53.851670555592364,,,0,1
2020-02-26,25.243422679972777,24.205603687838824,24.510845184326172,19537644,29.214237875695552,23.07103262448755,26.14263525009155,12.65827333922551,27.530987008510078,24.510845184326172,,1,1
