Date,High,Low,Close,Volume,upper_bb,middle_bb,lower_bb,%k,%d,buy_price,sell_price,bb_stoch_signal,position
2020-01-28,2033.9643212897092,2000.2358403731255,2020.51611328125,972770,2105.767042857471,1908.6657330214352,2007.2163879394532,,,,,0,1
2020-01-29,2034.8268509925708,1925.9755991766401,1934.81494140625,2869250,2087.711623495951,1908.6730078517053,1998.192315673828,,,,,0,1
2020-01-30,1971.9690482509095,1935.5575692258683,1949.0010986328125,1385590,2077.5372238253744,1906.768855276188,1992.1530395507812,,,,,0,1
2020-01-31,1977.8811104399465,1936.6116237130884,1944.1143798828125,1021230,2073.811770293367,1901.871029999602,1987.8414001464844,,,,,0,1
2020-02-03,1952.383570842609,1869.6001377732287,1905.225830078125,1486370,2076.488480292216,1889.832747735128,1983.1606140136719,,,,,0,1
2020-02-04,1929.8037163555168,1863.6929274459685,1869.696044921875,1500920,2082.9804120324507,1870.9690630652058,1976.9747375488282,,,,,0,1
2020-02-05,1897.2297319602844,1854.6953604485834,1867.242919921875,1283330,2087.7177946803185,1862.3495515110878,1975.033673095703,,,,,0,1
2020-02-06,1977.8715883147415,1845.5829878374668,1953.87841796875,3945750,2087.745051506463,1862.9192551341623,1975.3321533203125,,,,,0,1
2020-02-07,1965.9275445292556,1884.4568425484097,1891.1258544921875,2224150,2090.3943226729375,1853.5966075028437,1971.9954650878906,,,,,0,1
2020-02-10,1902.4998704817458,1800.4519046261398,1826.0596923828125,2437470,2100.9821660178295,1831.292418943108,1966.1372924804687,,,,,0,1
2020-02-11,1855.9266385081748,1815.303865825759,1821.4603271484375,1295530,2108.6314455675383,1809.4575314832427,1959.0444885253905,,,,,0,1
2020-02-12,1855.0690639778652,1813.4641154863834,1847.197509765625,1528370,2109.9829413278535,1795.1996026174588,1952.5912719726562,,,,,0,1
2020-02-13,1867.5256578923302,1836.9399723772344,1854.6187744140625,919630,2096.217187661519,1788.06756575645,1942.1423767089843,,,,,0,1
2020-02-14,1854.1109919574196,1773.143354324137,1792.1683349609375,2318720,2090.3697073375397,1769.1106759632414,1929.7401916503907,7.270225627146138,,,,0,1
2020-02-17,1815.6633170057262,1767.8828388362408,1776.1041259765625,1292680,2080.7852127538927,1751.5858443750135,1916.185528564453,3.0797795664759366,,,,0,1
2020-02-18,1800.6387799147967,1757.2947569895819,1797.6109619140625,1806500,2070.644009187187,1739.724936125313,1905.18447265625,18.27683548590526,9.542280226509112,,,0,1
2020-02-19,1824.30619595033,1792.8438400601315,1808.61572265625,1322670,2055.7675428600805,1733.2834459094504,1894.5254943847656,23.265702915849758,14.874105989410317,,,0,1
2020-02-20,1823.4486873554724,1776.928181413965,1806.07177734375,1249820,2041.7959747782575,1727.4481414326801,1884.6220581054688,22.113392445222097,21.218643615659037,,,0,1
2020-02-24,1791.828053250551,1705.5999307833338,1719.95849609375,1928210,2033.0454742277507,1707.6362030183432,1870.340838623047,5.273617327855691,16.884237562975848,,,0,1
2020-02-25,1746.7928664031092,1659.69274890319,1679.939453125,2568310,2020.8366090086379,1685.7054686280808,1853.2710388183593,6.363309470628146,11.250106414568643,,,0,1
2020-02-26,1686.4264741027962,1632.3267168006316,1643.9735107421875,2151130,2007.415990550709,1661.4718268321035,1834.4439086914062,3.370559050846827,5.002495283110221,,,0,1
2020-02-27,1652.6978584703672,1619.9370496293236,1634.05126953125,2554810,2007.2896739055716,1631.5217762897407,1819.4057250976562,4.0793663727694405,4.604411631414805,,,0,1
2020-02-28,1614.3701991437033,1563.4946453628095,1590.83203125,3264550,2005.0000275248385,1597.9945159321928,1801.4972717285157,8.06400133732437,5.171308920313546,,,0,1
2020-03-02,1703.9520747519423,1594.727214861699,1630.21875,3483700,1991.3997891740098,1580.2051912947402,1785.802490234375,21.946479762722156,11.363282490938657,,,0,1
2020-03-03,1728.6828488348467,1667.2624564476932,1714.0655517578125,2747400,1976.1606829575298,1576.328269679189,1776.2444763183594,49.52485114668456,26.51177741557703,,,0,1
