Date,High,Low,Close,Volume,st,s_upt,st_dt,buy_price,sell_price,st_signal,position
2020-01-02,485.9944213301993,482.1909867284847,484.76885986328125,1075642,497.374598817666,,497.374598817666,,484.76885986328125,-1,0
2020-01-03,497.40486929212256,484.1773444865231,494.4888916015625,3269446,497.374598817666,,497.374598817666,,,0,0
2020-01-06,500.5321729189118,489.7557712418293,491.9110412597656,3589985,497.374598817666,,497.374598817666,,,0,0
2020-01-07,496.7709412613535,489.41762224294064,493.8127136230469,3179728,497.374598817666,,497.374598817666,,,0,0
2020-01-08,501.2082623731261,488.5301444378868,495.08050537109375,3593096,497.374598817666,,497.374598817666,,,0,0
2020-01-09,497.10903388588736,489.5866631396767,490.47412109375,2313648,497.374598817666,,497.374598817666,,,0,0
2020-01-10,498.5035199304472,488.0229747976399,490.51629638671875,2049636,497.374598817666,,497.374598817666,,,0,0
2020-01-13,498.67270545276534,491.0658336746723,495.7144775390625,4096054,497.374598817666,,497.374598817666,,,0,0
2020-01-14,504.92724343464613,496.2638620591911,502.30706787109375,3395378,473.5295582484141,473.5295582484141,,502.30706787109375,,1,1
2020-01-15,505.68789319072795,500.1095414988374,503.5326232910156,2348102,477.2787082041011,477.2787082041011,,,,0,1
2020-01-16,505.68787575496174,495.9257348370462,501.4195861816406,2107442,477.2787082041011,477.2787082041011,,,,0,1
2020-01-17,508.8150264725216,494.4464958246265,506.1103515625,4555694,477.2787082041011,477.2787082041011,,,,0,1
2020-01-20,522.3384525524037,493.6858857337466,498.0387268066406,10272118,477.2787082041011,477.2787082041011,,,,0,1
2020-01-21,501.4195379647458,492.2067521147607,493.64361572265625,2640668,477.2787082041011,477.2787082041011,,,,0,1
2020-01-22,502.89864873243425,491.48834325699244,499.2220153808594,4402650,477.2787082041011,477.2787082041011,,,,0,1
2020-01-23,507.0826348994609,496.1371791476315,506.2374267578125,6089397,477.2787082041011,477.2787082041011,,,,0,1
2020-01-24,516.456139908605,505.0076047874783,515.3536987304688,3551260,477.2787082041011,477.2787082041011,,,,0,1
2020-01-27,515.6082446698385,510.30799544420285,512.5128784179688,2450421,480.6824306486094,480.6824306486094,,,,0,1
2020-01-28,515.0568081296693,502.54822456945203,510.05340576171875,5330709,480.6824306486094,480.6824306486094,,,,0,1
2020-01-29,518.5762442260449,510.68948585969036,516.3289184570312,4281329,482.56050543784545,482.56050543784545,,,,0,1
2020-01-30,520.5690107733246,511.9190495406784,515.4807739257812,3334901,484.8062098712519,484.8062098712519,,,,0,1
2020-01-31,516.3713640543883,500.00415738645404,501.5306701660156,3590768,484.8062098712519,484.8062098712519,,,,0,1
2020-02-03,503.4386243933472,489.74276700168025,491.099609375,4024193,484.8062098712519,484.8062098712519,,,,0,1
2020-02-04,499.7073224678267,493.9830553033671,497.3752136230469,3246094,484.8062098712519,484.8062098712519,,,,0,1
2020-02-05,507.5517123098159,496.95121706525003,505.0923767089844,3006324,484.8062098712519,484.8062098712519,,,,0,1
2020-02-06,519.8483765432444,507.1277800536055,508.5694580078125,4704968,484.8062098712519,484.8062098712519,,,,0,1
2020-02-07,516.6257581883717,508.10297017246825,515.3536987304688,2865379,484.8062098712519,484.8062098712519,,,,0,1
2020-02-10,518.6184960181537,510.2229368313529,512.9790649414062,2286213,484.8062098712519,484.8062098712519,,,,0,1
2020-02-11,520.4842484525067,513.6575407596755,517.8553466796875,2458748,485.49256219934665,485.49256219934665,,,,0,1
2020-02-12,526.2084790467821,517.5584662994485,520.781005859375,4873027,490.8449254715303,490.8449254715303,,,,0,1
2020-02-13,520.6539564549502,512.2583431677172,519.3818969726562,2090363,490.8449254715303,490.8449254715303,,,,0,1
2020-02-14,528.5406805461382,519.2122449488538,527.183837890625,3650630,493.6004264319046,493.6004264319046,,,,0,1
2020-02-17,528.752707331233,519.2970447879372,520.2299194335938,2190578,493.9294595371147,493.9294595371147,,,,0,1
2020-02-18,522.2228995344004,513.1913067024476,514.8025512695312,5237465,493.9294595371147,493.9294595371147,,,,0,1
2020-02-19,524.300507712748,512.2159428362309,513.7000122070312,3799862,493.9294595371147,493.9294595371147,,,,0,1
2020-02-20,519.8059893231501,513.1912894443888,515.6505737304688,4820313,493.9294595371147,493.9294595371147,,,,0,1
2020-02-24,516.456175036699,501.6154803517364,504.7108459472656,4070143,493.9294595371147,493.9294595371147,,,,0,1
