Date,High,Low,Close,Volume,upper_bb,middle_bb,lower_bb,kc_middle,kc_upper,kc_lower,rsi_14,buy_price,sell_price,bb_kc_rsi_signal,position
2020-01-28,1914.9370964114908,1894.2575851510724,1910.85693359375,777052,1968.1319949959623,1855.3072875976563,1742.4825801993504,1869.2083424805148,1917.904039521344,1820.5126454396857,77.77354145272997,,1910.85693359375,-1,0
2020-01-29,1934.2252598797834,1912.201168956996,1923.4681396484375,873433,1974.7870452416228,1861.6896179199218,1748.592190598221,1873.2388691018725,1921.71459239019,1824.763145813555,80.18198625121784,,,0,0
2020-01-30,1926.9922333130644,1900.5169097555545,1908.5384521484375,952768,1977.9239501102693,1867.2559204101562,1756.5878907100432,1875.7928950788971,1924.7649922006635,1826.8207979571307,70.44951334575819,,,0,0
2020-01-31,1917.9508605259443,1873.2535861019599,1886.421630859375,1930834,1976.5073728744915,1872.2078796386718,1767.908386402852,1876.5433528806054,1929.9507972576162,1823.1359085035947,59.020561461462755,,,0,0
2020-02-03,2035.9998508675724,1924.1173272236908,2020.6060791015625,4012542,1998.2137731539349,1884.4254455566406,1770.6371179593464,1886.4865486273868,1966.5990608418565,1806.3740364129171,80.10675521887352,,,0,0
2020-02-04,2044.0217374178312,1984.48716766761,1998.95361328125,1932121,2009.1726542115464,1895.3169677734375,1781.4612813353285,1894.0863720582659,1978.395846042205,1809.7768980743267,73.53173819469248,,,0,0
2020-02-05,2025.289327823905,1997.3765958872473,2003.3116455078125,1514368,2018.1077328996078,1906.0253173828125,1793.9429018660173,1901.3227358180256,1982.5870591111163,1820.058412524935,73.99439867086527,,,0,0
2020-02-06,2036.6491488957856,1978.9692501522186,1999.6949462890625,1302116,2022.7983879696544,1916.2885375976562,1809.778687225658,1907.7208512582781,1992.6052270728335,1822.8364754437227,72.85622049222803,,,0,0
2020-02-07,2014.1616815801237,1985.9709272410082,2002.9873046875,908152,2027.0962941693415,1925.837744140625,1824.5791941119087,1913.8108754660796,1995.6875576318039,1831.9341933003552,73.25945808232417,,,0,0
2020-02-10,2030.4358939513922,1995.3363551617,2002.3841552734375,1389847,2033.6003157974662,1933.4627258300782,1833.32513586269,1919.3821781971976,2000.0333781131624,1838.7309782812329,73.04537325320703,,,0,0
2020-02-11,2021.255200815706,1991.6270458984786,1996.21728515625,777506,2038.2076400981828,1940.1325439453126,1842.0574477924424,1924.1424010278959,2002.5594016393748,1845.725400416417,70.76825668665563,,,0,0
2020-02-12,2106.8941261302984,1998.3964972758774,2096.0908203125,4753325,2066.6266556857554,1951.2002319335938,1835.773808181432,1934.6447026687606,2027.9223348607609,1841.3670704767603,81.06389853620247,,,0,0
2020-02-13,2122.612793257637,2070.7751164242272,2117.466064453125,2950407,2096.600872132555,1962.0569641113282,1827.5130560901011,1945.6628096835193,2040.0171860122089,1851.3084333548297,82.48569358686359,,,0,0
2020-02-14,2130.633970918182,2083.015474301657,2091.176025390625,1728651,2114.998898693122,1971.0868347167968,1827.1747707404716,1954.3229308403456,2048.7683834023705,1859.8774782783205,75.02440532784482,,,0,0
2020-02-17,2122.65878070589,2080.1870132083895,2088.904052734375,1420851,2130.2023335144863,1979.8848693847656,1829.5674052550448,1962.2382804886734,2055.706357711087,1868.7702032662596,74.39808930451557,,,0,0
2020-02-18,2098.501935134101,2060.6206304202733,2072.026611328125,1194605,2139.6589213427983,1988.1844787597656,1836.7100361767327,1968.623957439522,2060.27603047365,1876.971884405394,69.74046965135344,,,0,0
2020-02-19,2140.463774870624,2078.3790559362874,2125.580078125,1299800,2156.983085453804,1999.333319091797,1841.6835527297897,1977.6578221493912,2073.9363471469132,1881.3792971518694,75.07304633707413,,,0,0
2020-02-20,2123.539989824543,2079.5382120664162,2084.870361328125,1555224,2164.0388574109743,2008.20556640625,1852.3722754015257,1983.7678948259886,2079.6182593421204,1887.9175303098568,65.60792085889133,,,0,0
2020-02-24,2097.621299701298,2049.4929439945486,2054.17578125,1409245,2166.486075334012,2014.764111328125,1863.0421473222377,1987.7432064490372,2083.634960939304,1891.8514519587704,59.51510771745546,,,0,0
2020-02-25,2114.0347002820927,2064.0052791746175,2071.284912109375,2237493,2168.287188814756,2022.7507446289062,1877.2143004430561,1992.4187273422008,2090.7328736226245,1894.104581061777,61.652804607864255,,,0,0
2020-02-26,2091.778986411425,2042.3060489960853,2073.696044921875,2896154,2168.05064882988,2030.8927001953125,1893.7347515607448,1996.9298631641545,2095.3081300588983,1898.5515962694108,61.95766302767496,,,0,0
2020-02-27,2095.4878258803897,2040.126263022701,2091.0830078125,2446802,2169.0802136570173,2039.2734436035157,1909.466673550014,2002.1147685505225,2101.744164844809,1902.4853722562361,64.16974762752548,,,0,0
2020-02-28,2067.3901827701247,1998.3968955887528,2016.711669921875,3837330,2159.727964235538,2044.6821044921876,1929.636244748837,2002.9126589945274,2111.220237775716,1894.6050802133389,50.612811320409236,,,0,0
2020-03-02,2079.028063054561,1986.2024384424435,2002.5233154296875,1707337,2141.0129834536415,2050.487188720703,1959.961393987765,2002.891525673242,2119.0177191333905,1886.7653322130934,48.507337797694255,,,0,0
2020-03-03,2030.4822376945897,1986.062986561198,2009.1998291015625,1753148,2141.374232297256,2049.916876220703,1958.45952014415,2003.2316708996225,2116.6023732111485,1889.8609685880963,49.57044450626486,,,0,0
2020-03-04,2026.262960201586,1995.6146508829052,2017.7315673828125,1515878,2140.477361157267,2050.8557739257812,1961.2341866942954,2004.0086131171695,2112.1260568114544,1895.8911694228848,50.963671636558544,,,0,0
2020-03-05,2094.51448961649,2023.2957037609372,2056.818603515625,2272645,2140.3268271855018,2053.531121826172,1966.735416466842,2006.821534923686,2119.519801827554,1894.1232680198175,56.845862625683814,,,0,0
2020-03-06,2086.49297425063,2002.3377576225214,2029.8330078125,2479414,2138.894983814699,2055.0380249023438,1971.1810659899884,2008.040358644072,2126.3394379694564,1889.7412793186877,52.191060232253434,,,0,0
2020-03-09,2011.9359783453674,1958.5216606764081,1967.331298828125,2485118,2143.075601135578,2053.255224609375,1963.4348480831723,2005.8956335969413,2126.642649869782,1885.1486173241005,43.33931345798935,,,0,0
2020-03-11,2011.7966056149687,1915.8643346233325,1998.396728515625,2861629,2143.3680242836213,2053.0558532714845,1962.7436822593477,2005.5025506675047,2133.402278922141,1877.6028224128688,48.05501830962088,,,0,0
