Date,High,Low,Close,upper_bb,middle_bb,lower_bb,%k,%d,buy_price,sell_price,bb_stoch_signal,position
2021-04-30,2973.5294021276186,2867.150477938675,2882.00830078125,3166.528353065768,2868.2168617779816,3017.372607421875,4.680683644463367,12.61011891181551,,,0,0
2021-05-03,2900.379506432386,2851.960732347917,2883.29052734375,3171.4473242173162,2849.9257714858086,3010.6865478515624,9.877276438656061,9.853292586348786,,,0,0
2021-05-04,2933.608120254478,2881.3917944894306,2895.395263671875,3174.061987039493,2836.369385030819,3005.215686035156,18.827144237252032,11.128368106790482,,,0,0
2021-05-05,2942.532463904899,2897.911237163894,2939.019775390625,3166.384116094221,2830.451992304216,2998.4180541992187,37.736637430184636,22.14701936869757,,,0,0
2021-05-06,2975.381151820876,2918.41788790599,2953.972412109375,3153.180585112775,2829.106206879412,2991.1433959960937,44.218011573062924,33.59393108016653,,,0,0
2021-05-07,2999.9228541850744,2954.304728271089,2974.336669921875,3137.4238684367806,2831.713948946032,2984.5689086914062,58.23340680719492,46.72935193681415,,,0,0
2021-05-10,3004.052821858929,2966.836866561606,2986.29931640625,3108.1749330853436,2844.647674336531,2976.4113037109373,63.925911992654804,55.45911012430421,,,0,0
2021-05-11,2969.779737784818,2934.699677070497,2964.55810546875,3068.7465126689926,2865.1215537372577,2966.934033203125,74.0323664977202,65.3972284325233,,,0,0
2021-05-12,2962.0899056758185,2915.190241549603,2931.329833984375,3046.5332121526226,2872.2443513239396,2959.388781738281,52.1848979073375,63.3810587992375,,,0,0
2021-05-14,2941.6783594678077,2886.1391682369326,2897.05712890625,3048.290714887805,2865.497859330945,2956.894287109375,29.650717998103225,51.95599413438697,,,0,0
2021-05-17,2919.5566843928377,2882.340737043428,2914.382568359375,3030.14525844906,2869.47837436344,2949.81181640625,41.04213191636005,40.95924927393358,,,0,0
2021-05-18,2965.8871504083436,2922.2153165675036,2932.46875,3015.028953963595,2874.497901505155,2944.763427734375,52.933731077613956,41.2088603306924,,,0,0
2021-05-19,2960.19089721442,2911.8671552044552,2926.012939453125,3006.2944058457515,2875.6563021620614,2940.9753540039064,48.689058940074815,47.55497397801626,,,0,0
2021-05-20,2932.4686314900914,2897.6261509515493,2905.126220703125,3000.6318480919003,2873.2917358924747,2936.9617919921875,34.9561167356824,45.52630225112372,,,0,0
2021-05-21,2931.8993510148716,2900.4747539759646,2924.589111328125,2998.0009774442046,2872.286449313608,2935.1437133789063,47.75289708604432,43.79935758726717,,,0,0
2021-05-24,2947.848942038805,2916.519146519552,2925.538330078125,2996.2832397257093,2871.345861836791,2933.81455078125,35.99067816031695,39.56656399401455,,,0,0
2021-05-25,2984.449688156216,2940.4212180345044,2970.854736328125,2999.67977354219,2870.6486932546845,2935.1642333984373,72.72408439874508,52.15588654836878,,,0,0
2021-05-26,3019.5097987078516,2961.1231155344176,3013.30859375,3008.7239681321844,2865.5871402662533,2937.155554199219,95.47915187097912,68.06463814334704,,,0,0
2021-05-27,3069.835744433133,3016.457713198043,3033.821044921875,3023.4079880504423,2857.6870314808075,2940.547509765625,80.79164879499847,82.99829502157421,,,0,0
2021-05-28,3050.9932228378807,2991.5092561735596,2999.093994140625,3029.273388031051,2855.9729742736367,2942.623181152344,62.27006186598205,79.51362084398654,,,0,0
2021-05-31,3024.613805742325,2984.7829913212,3013.928466796875,3036.523087841939,2861.9152910643115,2949.219189453125,70.18199128894359,71.08123398330802,,,0,0
2021-06-01,3024.2325573283415,2988.0271030937797,3008.061767578125,3040.73356168869,2870.1819412409973,2955.4577514648436,67.05300172254081,66.50168495915547,,,0,0
