Date,High,Low,Close,%k,%d,macd,macd_signal,macd_hist,buy_price,sell_price,stoch_macd_signal,position
2020-07-03,2075.896466678491,2033.7665950758321,2070.859619140625,97.26686988730056,87.33250789235535,37.54391429829275,29.29435493482817,8.249559363464577,,,0,0
2020-07-06,2136.9968768752497,2075.896874855381,2130.689208984375,97.42952319352518,96.63706904958292,47.1427887069774,32.864041689258016,14.278747017719382,,,0,0
2020-07-07,2167.876673496515,2101.457336018049,2136.9970703125,88.8226245143985,94.50633919840807,54.62922581452108,37.21707851431063,17.41214730021045,,,0,0
2020-07-08,2141.2333750786242,2078.3447110850084,2088.98291015625,71.44311696392512,85.89842155728292,56.04192329868465,40.98204747118543,15.05987582749922,,,0,0
2020-07-09,2113.084028794715,2062.7635840804596,2075.284912109375,66.4849033930262,75.58354829044993,55.41736537742486,43.86911105243332,11.54825432499154,,,0,0
2020-07-10,2118.1208253193467,2048.594668905405,2092.23095703125,72.61880044989371,70.18227360228167,55.64832369069086,46.22495358008483,9.42337011060603,,,0,0
2020-07-13,2113.5074343290685,2080.60381365252,2090.018310546875,71.81789700481454,70.30720028257815,55.01859759331978,47.98368238273182,7.034915210587961,,,0,0
2020-07-14,2107.905989979887,2038.2387084888144,2044.78173828125,55.443782645852345,66.62682670018685,50.28961442925174,48.444868792035805,1.8447456372159365,,,0,0
2020-07-15,2127.6761754630083,2053.395891187276,2103.104248046875,75.66737179306658,67.64301714791115,50.663977522134246,48.8886905380555,1.7752869840787469,,,0,0
2020-07-16,2201.3294488599813,2094.8014249411162,2108.62451171875,62.584914728376596,64.5653563890985,50.82027758842128,49.27500794812865,1.5452696402926236,,,0,0
2020-07-17,2117.2578042112236,2066.44714973751,2076.543212890625,49.63711962389263,62.62980204844526,47.80439451345751,48.98088526119443,-1.1764907477369206,,,0,0
2020-07-20,2101.217467304802,2067.155027994287,2083.289794921875,51.54059865567147,54.58754433598022,45.434932613759884,48.27169473170753,-2.836762117947643,,,0,0
2020-07-21,2112.303732959113,2076.9201788343535,2099.471435546875,54.96355356968182,52.04709061641529,44.35158271241562,47.48767232784915,-3.1360896154335265,,,0,0
2020-07-22,2105.086077526615,2060.9273454711906,2067.29638671875,20.010277269513573,42.17147649828894,40.43070259587216,46.076278381453754,-5.645575785581592,,,0,0
2020-07-23,2067.295737447388,2040.9232432292638,2048.660400390625,6.39011870207506,27.121316513756806,35.41140783911851,43.94330427298671,-8.531896433868198,,,0,0
2020-07-24,2040.9238077859293,2005.162914116895,2035.6397705078125,15.536215915131546,13.978870628906712,30.03668041409719,41.161979501208805,-11.125299087111614,,,0,0
2020-07-27,2089.989112797546,2041.395686472908,2082.251953125,39.29775234550901,20.408028987571857,29.20176403160167,38.769936407287375,-9.568172375685705,,,0,0
2020-07-28,2189.062618384024,2089.9886636726783,2179.39111328125,88.81647391719319,47.88348072594457,35.963836461978644,38.208716418225634,-2.24487995624699,,,0,0
2020-07-29,2209.821349628182,2119.286656803506,2147.593505859375,69.5942932362663,65.90283983298949,38.31535089130375,38.23004331284126,0.0853075784624906,,,0,0
2020-07-30,2224.918217228285,2144.00781132187,2150.8486328125,66.29451787188934,74.90176167511628,39.98073157274757,38.580180964822524,1.400550607925048,,,0,0
2020-07-31,2203.027435582489,2130.042861435665,2152.64111328125,67.11018895848943,67.66633335554833,40.97288602924618,39.05872197770726,1.9141640515389255,,,0,0
2020-08-03,2173.824642583241,2104.8029683006657,2126.929443359375,55.41005268972224,62.93825317336698,39.232214159182604,39.09342041400233,0.13879374518027277,,,0,0
2020-08-04,2141.554969060828,2099.4722505688087,2122.73095703125,53.49952481226899,58.67325548682687,37.086427156072205,38.6920217624163,-1.6055946063440985,,,0,0
2020-08-05,2170.191537207485,2125.844144925419,2131.977294921875,57.707085567213866,55.53888768973502,35.72021725994091,38.09766086192123,-2.3774436019803176,,,0,0
2020-08-06,2188.5909820183633,2137.4972170057713,2177.83447265625,78.57446718900384,63.260359189495546,37.90087932856386,38.058304555249755,-0.15742522668589487,,,0,0
2020-08-07,2196.6113931506825,2157.9253677558463,2165.80419921875,73.10007213815854,69.79387496479207,38.21777646619057,38.09019893743792,0.12757752875265282,,,0,0
2020-08-10,2193.7809032582636,2147.593605152335,2153.962646484375,67.71155474325738,73.12869802347323,37.08590219388316,37.88933958872697,-0.8034373948438116,,,0,0
2020-08-11,2181.5147423507274,2147.1691871677617,2151.226318359375,66.4663842803571,69.09267038725766,35.558192162087835,37.42311010339914,-1.8649179413113046,,,0,0
2020-08-12,2166.7948726112822,2119.758462756083,2129.948974609375,56.78409518482847,63.6540114028143,32.25870882193976,36.390229847107264,-4.131521025167501,,,0,0
2020-08-13,2170.1916792818715,2123.485380097327,2127.21240234375,46.76086119650883,56.670446887231456,29.08772085252076,34.929728048189965,-5.842007195669204,,,0,0
2020-08-14,2152.546769950328,2107.067154386352,2115.606201171875,18.98586100978932,40.84360579704219,25.345993764734885,33.01298119149895,-7.6669874267640665,,,0,0
2020-08-17,2141.8851407909447,2111.9270556719525,2126.221923828125,21.323661470861346,29.023461225719814,22.972436243866014,31.004872201972365,-8.032435958106351,,,0,0
2020-08-18,2159.8119940246725,2121.4090920162694,2141.6484375,33.62099878880825,24.64350708981962,22.081622339587284,29.22022222949535,-7.138599889908065,,,0,0
2020-08-19,2155.660935889285,2125.372516210586,2129.2412109375,28.746953003616976,27.89720442109551,20.142298531082815,27.404637489812842,-7.262338958730027,,,0,0
2020-08-20,2148.064751690456,2113.6247605832714,2125.702392578125,27.00264930505044,29.790200365825203,18.11104452673635,25.545918897197545,-7.434874370461195,,,0,0
2020-08-21,2142.828313861945,2114.568691065874,2121.692626953125,22.874791555410155,26.20813128802584,15.993345191117896,23.635404155981618,-7.642058964863722,,,0,0
2020-08-24,2132.4025049804113,2104.1428743324714,2121.221435546875,18.469595309490472,22.78234538998367,14.11433078247228,21.731189481279753,-7.616858698807473,,,0,0
2020-08-25,2123.0136391732804,2107.4920966392247,2116.078369140625,12.907630575999896,18.084005813633485,12.071048318419798,19.79916124870776,-7.728112930287963,,,0,0
2020-08-26,2132.3548644787725,2091.3571571703096,2126.316162109375,33.21386983948495,21.53036524165842,11.14931422222844,18.069191843411897,-6.919877621183456,,,0,0
2020-08-27,2158.2558165389714,2115.229313467933,2121.50390625,29.433359187822095,25.184953201102292,9.916216508826892,16.438596776494897,-6.522380267668005,,,0,0
2020-08-28,2151.2728234816154,2108.9542318144154,2112.20947265625,23.128742239726165,28.591990422344384,8.095672697300415,14.770011960656001,-6.674339263355586,,,0,0
2020-08-31,2147.734939027749,2102.25531447281,2129.8544921875,48.83309238903136,33.79839793885986,7.984642235522642,13.41293801562933,-5.428295780106687,,,0,0
2020-09-01,2149.433210992224,2114.804548178079,2119.569580078125,35.78688898233041,35.91624120369596,6.986210654344632,12.12759254337239,-5.141381889027759,,,0,0
2020-09-02,2140.7055078575745,2115.134894825635,2137.30859375,67.12664683936319,50.58220940357497,7.539426766513316,11.209959388000577,-3.6705326214872613,,,0,0
2020-09-03,2192.8372306649544,2139.9977793236303,2169.719970703125,77.21990222735764,60.04447934968372,10.472461747902798,11.062459859981022,-0.5899981120782236,,,0,0
2020-09-04,2193.0732389859118,2135.232861817582,2159.6240234375,67.11511596656781,70.48722167776286,11.845704623837264,11.219108812752271,0.626595811084993,,,0,0
2020-09-07,2211.2366302834666,2154.481491657278,2195.715087890625,87.05237686672972,77.12913168688505,15.665672649689895,12.108421580139797,3.557251069550098,,,0,0
2020-09-08,2255.5371143575294,2195.715392211509,2215.671630859375,75.71842252785189,76.62863845371646,20.071973845233515,13.701132033158542,6.370841812074973,,,0,0
2020-09-09,2225.861753352771,2189.06285196203,2196.281005859375,63.907830460338886,75.55954328497347,21.74863319963106,15.310632266453046,6.438000933178012,,,0,0
2020-09-10,2215.954381733465,2193.1202374553927,2199.58349609375,65.91933679214348,68.51519659344473,23.077854043571733,16.864076621876784,6.2137774216949495,,,0,0
2020-09-11,2248.5074700385035,2198.6401434030263,2240.10986328125,90.60345042075556,73.47687255774595,27.08914349416864,18.909089996335155,8.180053497833484,,,0,0
2020-09-14,2364.329016816051,2247.4218495838836,2350.788818359375,95.03970904757423,83.85416542015774,38.752273884837905,22.877726774035708,15.874547110802197,,,0,0
2020-09-15,2394.7588724649854,2325.5015567140954,2350.788818359375,84.96768572408729,90.20361506413902,47.44843275063431,27.79186796935543,19.65656478127888,,,0,0
2020-09-16,2366.0750945246414,2337.4851327671367,2361.734619140625,88.70979431804251,89.57239636323466,54.594109043986464,33.15231618428164,21.441792859704826,,,0,0
2020-09-17,2354.8936033160944,2312.2918939222677,2322.0576171875,75.14517232661143,82.94088412291372,56.40530132264257,37.80291321195383,18.602388110688743,,,0,0
2020-09-18,2359.281205899422,2298.8932667397585,2311.63134765625,70.30675449630004,78.05390704698465,56.34980595074785,41.51229175971264,14.837514191035211,,,0,0
2020-09-21,2363.5272529714,2313.75438081887,2326.162353515625,75.46829870296963,73.64007517529369,56.823332198578555,44.574499847485825,12.24883235109273,,,0,0
2020-09-22,2410.7995406039654,2319.2740785927776,2380.558349609375,89.0258172258798,78.26695680838314,60.88605094497143,47.83681006698295,13.049240877988481,,,0,0
2020-09-23,2377.6339311026095,2273.040029386519,2328.191162109375,70.02236305985761,78.17215966290233,59.19779510872695,50.109007075331746,9.088788033395204,,,0,0
2020-09-24,2311.725962472532,2172.6450722219347,2200.62158203125,18.001108608457265,59.01642963139821,47.023978078557775,49.49200127597695,-2.4680231974191784,,,0,0
2020-09-25,2302.2898582012976,2219.3509017656825,2285.5888671875,47.424596201314515,45.14935595654311,43.72821850238688,48.339244721258936,-4.611026218872055,,,0,0
2020-09-28,2306.0650112571534,2232.4671917489463,2289.364013671875,49.009763387142485,38.14515606563807,40.948894696420666,46.86117471629128,-5.9122800198706145,,,0,0
2020-09-29,2369.330550028889,2289.3636994244334,2347.958740234375,73.6134279585359,56.682595848997614,42.978930930960814,46.08472595922519,-3.1057950282643745,,,0,0
2020-09-30,2363.6213676086923,2321.1611035199135,2351.63818359375,75.15840982865252,65.9272003914436,44.3731436228054,45.74240949194123,-1.3692658691358304,,,0,0
