Date,High,Low,Close,Volume,%k,%d,macd,macd_signal,macd_hist,buy_price,sell_price,stoch_macd_signal,position
2020-01-22,88.29339737648154,85.05152317475327,85.5473403930664,19388739,4.814817220191838,11.016732955074323,-0.811759768857172,-0.253281274236374,-0.5584784946207981,,,0,1
2020-01-23,87.30176218976636,85.66175991047218,86.57711029052734,22793170,14.81478021461686,9.092240657442327,-1.0928679021985488,-0.4211985998288089,-0.6716693023697399,,,0,1
2020-01-24,88.7129421267204,86.61525868349719,87.53060913085938,9898052,24.07408478552871,14.567894073445805,-1.224592396588264,-0.5818773591806999,-0.642715037407564,,,0,1
2020-01-27,87.95015856019471,85.89061108030606,86.31015014648438,5597365,12.222364600217599,17.037076533454393,-1.4111984305863245,-0.7477415734618249,-0.6634568571244996,,,0,1
2020-01-28,86.76782454272319,84.59386263019951,85.47107696533203,12128081,8.15603816421085,14.81749584998572,-1.6082523186187672,-0.9198437224932134,-0.6884085961255537,,,0,1
2020-01-29,87.64502745905804,85.24222531314554,86.34827423095703,18501507,16.31191762199248,12.230106795473644,-1.6743357559320202,-1.0707421291809749,-0.6035936267510453,,,0,1
2020-01-30,87.5687424735075,85.47105923831128,86.6915283203125,18545239,19.50337647153546,14.657110752579598,-1.6796476868022836,-1.1925232407052366,-0.48712444609704697,,,0,1
2020-01-31,87.91201332186276,85.05153566496918,86.08130645751953,64518347,13.829742785620589,16.548345626382844,-1.713346838939927,-1.2966879603521746,-0.4166588785877523,,,0,1
2020-02-03,85.16594274747376,81.77150629511813,84.09803009033203,14889516,17.134820691194577,16.822646649450206,-1.8784340690349097,-1.4130371820887218,-0.46539688694618797,,,0,1
2020-02-04,85.66177052587591,84.09804046154022,85.43292999267578,9743806,29.629707823766427,20.198090433527195,-1.8798815184205466,-1.5064060493550868,-0.3734754690654598,,,0,1
2020-02-05,85.89060566522775,84.28873938385503,84.82269287109375,10671590,27.491489560300003,24.752006025087002,-1.9082722930976388,-1.5867792981035973,-0.3214929949940415,,,0,1
2020-02-06,85.81432700157166,84.28873896598816,85.43292999267578,11852617,32.989785727887096,30.036994370651172,-1.8600892003897087,-1.6414412785608197,-0.21864792182888904,,,0,1
