Date,High,Low,Close,Volume,st,s_upt,st_dt,buy_price,sell_price,st_signal,position
2020-01-02,93.17529070542041,91.99295764657698,92.60319519042969,8731299,98.52847289891353,,98.52847289891353,,,0,1
2020-01-03,92.56504716973802,90.84876073586283,91.03945922851562,7392962,97.40229047491488,,97.40229047491488,,,0,1
2020-01-06,90.88690363364128,88.86549842820999,90.69620513916016,6596841,95.80861966135427,,95.80861966135427,,,0,1
2020-01-07,92.71761272307846,90.96318420098312,91.95481872558594,8959942,95.80861966135427,,95.80861966135427,,,0,1
2020-01-08,92.10736883133701,89.66643053592587,91.49713134765625,6372683,95.80861966135427,,95.80861966135427,,,0,1
2020-01-09,92.45062691021512,90.69620426960304,91.03945922851562,8309627,95.80861966135427,,95.80861966135427,,,0,1
2020-01-10,92.90831302774886,90.81062949388443,91.76412200927734,5588344,95.80861966135427,,95.80861966135427,,,0,1
2020-01-13,93.06086145044597,91.61155178851602,92.87016296386719,3534313,95.80861966135427,,95.80861966135427,,,0,1
2020-01-14,94.58645988186362,92.56505453497311,94.20506286621094,8631692,95.80861966135427,,95.80861966135427,,,0,1
2020-01-15,95.34924485625722,93.32783970137335,94.47203063964844,6537916,95.80861966135427,,95.80861966135427,,,0,1
2020-01-16,94.1287864147817,92.25993751079493,92.6413345336914,8806007,95.80861966135427,,95.80861966135427,,,0,1
2020-01-17,92.83203484768498,91.99296254495158,92.45063781738281,6811534,95.80861966135427,,95.80861966135427,,,0,1
2020-01-20,92.87015706036105,89.85712349180912,90.20037841796875,10655638,95.80861966135427,,95.80861966135427,,,0,1
2020-01-21,91.19202730525609,89.20875820000161,89.36132049560547,5150830,95.80861966135427,,95.80861966135427,,,0,1
2020-01-22,88.29341312507547,85.0515383451051,85.54735565185547,19388739,93.45370606974704,,93.45370606974704,,,0,1
2020-01-23,87.30176218976636,85.66175991047218,86.57711029052734,22793170,93.09095366430081,,93.09095366430081,,,0,1
2020-01-24,88.7129421267204,86.61525868349719,87.53060913085938,9898052,93.09095366430081,,93.09095366430081,,,0,1
2020-01-27,87.95015078583147,85.89060348799674,86.31014251708984,5597365,93.09095366430081,,93.09095366430081,,,0,1
2020-01-28,86.76781679757723,84.59385507910766,85.4710693359375,12128081,92.22111082323927,,92.22111082323927,,,0,1
2020-01-29,87.6450352030286,85.24223284481394,86.34828186035156,18501507,92.22111082323927,,92.22111082323927,,,0,1
2020-01-30,87.56875788669717,85.47107428228259,86.69154357910156,18545239,92.22111082323927,,92.22111082323927,,,0,1
2020-01-31,87.9120055302125,85.05152812684334,86.081298828125,64518347,92.22111082323927,,92.22111082323927,,,0,1
2020-02-03,85.16595047374959,81.77151371344983,84.09803771972656,14889516,90.87333455391101,,90.87333455391101,,,0,1
2020-02-04,85.66177052587591,84.09804046154022,85.43292999267578,9743806,90.87333455391101,,90.87333455391101,,,0,1
2020-02-05,85.89062111612408,84.28875454659097,84.82270812988281,10671590,90.87333455391101,,90.87333455391101,,,0,1
2020-02-06,85.81432700157166,84.28873896598816,85.43292999267578,11852617,90.87333455391101,,90.87333455391101,,,0,1
2020-02-07,88.67479518936308,85.66176146562988,88.1789779663086,18446803,90.87333455391101,,90.87333455391101,,,0,1
2020-02-10,88.40781687029344,85.47106142965605,86.57711029052734,31637511,90.87333455391101,,90.87333455391101,,,0,1
2020-02-11,89.66643609286659,87.0347933285142,89.13247680664062,20937033,90.87333455391101,,90.87333455391101,,,0,1
2020-02-12,90.69621139293726,88.78922631663352,89.09434509277344,13679292,90.87333455391101,,90.87333455391101,,,0,1
2020-02-13,89.32316974093088,87.49246311011952,87.83572387695312,20903696,90.87333455391101,,90.87333455391101,,,0,1
2020-02-14,88.10271412840699,85.35665667015424,85.96688842773438,23827224,90.87333455391101,,90.87333455391101,,,0,1
2020-02-17,86.7678060587213,83.2970914885102,84.13616943359375,22137354,90.87333455391101,,90.87333455391101,,,0,1
2020-02-18,84.59386084474559,79.17802428339488,83.60222625732422,34458578,90.1721940281558,,90.1721940281558,,,0,1
2020-02-19,86.76781679757723,84.21245808219523,85.4710693359375,17935374,90.1721940281558,,90.1721940281558,,,0,1
2020-02-20,85.73804693029558,84.63199213635559,84.9371109008789,19663654,90.1721940281558,,90.1721940281558,,,0,1
2020-02-24,84.47944102408316,83.03013116538199,83.67850494384766,11370193,90.1721940281558,,90.1721940281558,,,0,1
2020-02-25,85.77618445704191,83.64036471186174,83.9836196899414,10775289,90.1721940281558,,90.1721940281558,,,0,1
2020-02-26,85.08966620792353,82.57244388181641,83.22081756591797,14998071,90.1721940281558,,90.1721940281558,,,0,1
2020-02-27,84.13619376080518,81.35199405897491,83.18270111083984,22610691,90.1721940281558,,90.1721940281558,,,0,1
2020-02-28,84.0598968882324,80.36034713385096,81.27570343017578,25696761,90.1721940281558,,90.1721940281558,,,0,1
2020-03-02,83.90736167537096,78.33896170905138,79.25431823730469,15614944,89.91039664426641,,89.91039664426641,,,0,1
2020-03-03,83.86919803103424,79.55941658373283,83.06826782226562,17194661,89.91039664426641,,89.91039664426641,,,0,1
2020-03-04,84.67014461996568,82.00036528510189,82.34362030029297,17095867,89.91039664426641,,89.91039664426641,,,0,1
2020-03-05,83.6403655497615,81.65710225949164,82.267333984375,11579256,89.91039664426641,,89.91039664426641,,,0,1
2020-03-06,81.77150291791783,78.49149267317334,80.20777893066406,13533444,89.20540180320211,,89.20540180320211,,,0,1
2020-03-09,79.63569955269074,75.93614959415576,78.49150848388672,47383195,87.20345999843354,,87.20345999843354,,,0,1
2020-03-11,79.94080829692874,77.42358593378086,78.60591888427734,28434577,87.20345999843354,,87.20345999843354,,,0,1
2020-03-12,76.27939934871574,71.13053989267742,71.96961212158203,47225243,84.15973690470148,,84.15973690470148,,,0,1
2020-03-13,76.85150335249826,61.97701883265988,74.79196166992188,49533058,82.99951550630705,,82.99951550630705,,,0,1
2020-03-16,73.22821417222164,67.31656146561,69.26168823242188,34649740,82.99951550630705,,82.99951550630705,,,0,1
2020-03-17,73.15194380612485,65.8672589732264,67.2021484375,21241388,82.99951550630705,,82.99951550630705,,,0,1
2020-03-18,68.91844415637529,57.133277915353325,61.44306564331055,88654467,79.95730292267956,,79.95730292267956,,,0,1
2020-03-19,64.79935113327771,57.247694820606455,59.76491165161133,33846928,78.47805229736085,,78.47805229736085,,,0,1
2020-03-20,62.81608487216398,58.23932086224811,61.977012634277344,58499591,77.64202929555312,,77.64202929555312,,,0,1
2020-03-23,61.023519205951814,55.836517745583386,58.277462005615234,37653540,75.66369921227692,,75.66369921227692,,,0,1
2020-03-24,60.718398672206504,57.247689610552605,59.1546745300293,13742927,75.59410939251217,,75.59410939251217,,,0,1
2020-03-25,61.40489983284254,57.43837446963883,60.79466247558594,16472741,75.59410939251217,,75.59410939251217,,,0,1
2020-03-26,63.097499306166746,58.64536766717447,61.140098571777344,39959613,75.59410939251217,,75.59410939251217,,,0,1
2020-03-27,64.78625206474575,61.600671021335096,63.71159744262695,39345541,75.59410939251217,,75.59410939251217,,,0,1
2020-03-30,64.09539958242247,60.794676063763156,62.75208282470703,17043895,75.59410939251217,,75.59410939251217,,,0,1
2020-03-31,65.09329904029929,62.29152271634596,64.63272857666016,28293281,75.59410939251217,,75.59410939251217,,,0,1
2020-04-01,64.74787522442882,61.869338929421055,62.17638397216797,14355207,75.59410939251217,,75.59410939251217,,,0,1
2020-04-03,63.020747855889,60.52601662156139,61.06334686279297,18310156,75.03632421102502,,75.03632421102502,,,0,1
2020-04-07,62.9823651032746,61.48552298634867,62.59856033325195,47686619,74.81326527646536,,74.81326527646536,,,0,1
