Date,High,Low,Close,Volume,obv,macd,macd_signal,macd_hist,rsi_14,buy_price,sell_price,obv_macd_rsi_signal,position
2020-01-07,92.71762810844395,90.96319929522242,91.954833984375,8959942,-13761160,-0.26756103538502884,-0.11567639404804514,-0.1518846413369837,41.71365808635537,,,0,0
2020-01-08,92.10737651161557,89.66643801266927,91.49713897705078,6372683,-20133843,-0.29915255827334875,-0.15237162689310585,-0.1467809313802429,35.85620974634192,,,0,0
2020-01-09,92.45061916256027,90.69619666897437,91.0394515991211,8309627,-28443470,-0.3570052794791252,-0.19329835741030973,-0.16370692206881546,31.146285762897477,,,0,0
2020-01-10,92.90831302774886,90.81062949388443,91.76412200927734,5588344,-22855126,-0.3404545835511925,-0.22272960263848632,-0.1177249809127062,43.74596463158984,,,0,0
2020-01-13,93.06087674056725,91.61156684051227,92.87017822265625,3534313,-19320813,-0.2353752852919513,-0.22525873916917932,-0.010116546122771963,56.75371662210992,,,0,0
2020-01-14,94.58645222158084,92.56504703839809,94.2050552368164,8631692,-10689121,-0.04387994466817702,-0.18898298026897886,0.14510303560080184,66.74735269982578,,,0,0
2020-01-15,95.34925255649401,93.32784723836504,94.47203826904297,6537916,-4151205,0.1279498654530613,-0.12559641112457084,0.2535462765776322,68.32399174590336,,,0,0
2020-01-16,94.12877091099708,92.25992231482509,92.64131927490234,8806007,-12957212,0.1150759807966324,-0.0774619327403302,0.1925379135369626,50.60550812489605,,,0,0
2020-01-17,92.83202718681605,91.99295495332622,92.45063018798828,6811534,-19768746,0.08846653168750152,-0.04427623985476386,0.13274277154226538,49.17501217953798,,,0,0
2020-01-20,92.87015706036105,89.85712349180912,90.20037841796875,10655638,-30424384,-0.11289675660967191,-0.05800034320574547,-0.05489641340392644,36.178444169308676,,,0,0
2020-01-21,91.19202730525609,89.20875820000161,89.36132049560547,5150830,-35575214,-0.33630683946280726,-0.11366164245715785,-0.22264519700564941,32.707287254512266,,,0,0
2020-01-22,88.29339737648154,85.05152317475327,85.5473403930664,19388739,-54963953,-0.8117597975763573,-0.25328127348099777,-0.5584785240953596,22.25480698847396,,,0,0
2020-01-23,87.30176988301905,85.66176745920373,86.57711791992188,22793170,-32170783,-1.0928673575164254,-0.4211984902880833,-0.6716688672283421,28.864912215183764,,,0,0
2020-01-24,88.71294985917014,86.6152662331074,87.5306167602539,9898052,-22272731,-1.2245914088673118,-0.581877074003929,-0.6427143348633828,34.42444439849639,,,0,0
2020-01-27,87.95015856019471,85.89061108030606,86.31015014648438,5597365,-27870096,-1.4111977156239277,-0.7477412023279287,-0.663456513295999,31.076509337367398,,,0,0
2020-01-28,86.76782454272319,84.59386263019951,85.47107696533203,12128081,-39998177,-1.6082518255038138,-0.9198433269631059,-0.688408498540708,28.989118757382826,,,0,0
2020-01-29,87.64502745905804,85.24222531314554,86.34827423095703,18501507,-21496670,-1.6743354422487045,-1.0707417500202256,-0.6035936922284788,33.9816230174161,,,0,0
2020-01-30,87.56875788669717,85.47107428228259,86.69154357910156,18545239,-2951431,-1.679646300048688,-1.1925226600259182,-0.48712364002276987,35.881388915435096,,,0,0
2020-01-31,87.91201332186276,85.05153566496918,86.08130645751953,64518347,-67469778,-1.7133458444905614,-1.2966872969188468,-0.4166585475717146,34.0078500683412,,,0,0
2020-02-03,85.16595047374959,81.77151371344983,84.09803771972656,14889516,-82359294,-1.878432784666515,-1.4130363944683804,-0.4653963901981346,28.753164511713507,,,0,0
2020-02-04,85.66177817570653,84.09804797172546,85.43293762207031,9743806,-72615488,-1.879880021544281,-1.5064051198835606,-0.3734749016607204,35.92912485522115,,,0,0
2020-02-05,85.89059793977958,84.28873180248705,84.82268524169922,10671590,-83287078,-1.9082718640103735,-1.5867784687089233,-0.32149339530145027,34.23170809930636,,,0,0
2020-02-06,85.814334665026,84.2887464932033,85.43293762207031,11852617,-71434461,-1.8600883955538023,-1.6414404540778993,-0.21864794147590305,37.41583935160915,,,0,0
2020-02-07,88.67479518936308,85.66176146562988,88.1789779663086,18446803,-52987658,-1.582082876902959,-1.6295689386429113,0.0474860617399524,49.30878012198059,,,0,0
2020-02-10,88.40782466101447,85.47106896158274,86.57711791992188,31637511,-84625169,-1.474026558276833,-1.5984604625696957,0.12443390429286261,44.050129122846464,,,0,0
2020-02-11,89.66643609286659,87.0347933285142,89.13247680664062,20937033,-63688136,-1.1687227329679786,-1.5125129166493523,0.3437901836813737,52.71370856774121,,,0,0
2020-02-12,90.69621139293726,88.78922631663352,89.09434509277344,13679292,-77367428,-0.9192476477727354,-1.3938598628740289,0.4746122151012935,52.582862220995096,,,0,0
2020-02-13,89.3231619823371,87.49245551054057,87.8357162475586,20903696,-98271124,-0.8137176439158509,-1.2778314190823934,0.4641137751665425,48.319461498216974,,,0,0
2020-02-14,88.10270630946206,85.35664909491659,85.96688079833984,23827224,-122098348,-0.8708451964566422,-1.196434174557243,0.32558897810060095,42.77386244435401,,,0,0
2020-02-17,86.76781392675035,83.29709904181789,84.13617706298828,22137354,-144235702,-1.0517181330741323,-1.167490966260621,0.11577283318648868,38.15429319642804,,,0,0
2020-02-18,84.59385312485621,79.17801705774536,83.60221862792969,34458578,-178694280,-1.2240372818466483,-1.1788002293778264,-0.045237052468821926,36.90244345530284,,,0,0
2020-02-19,86.76782454272319,84.21246559924249,85.47107696533203,17935374,-160758906,-1.1960133027520357,-1.1822428440526682,-0.013770458699367438,43.84686979940103,,,0,0
2020-02-20,85.73804693029558,84.63199213635559,84.9371109008789,19663654,-180422560,-1.203022996035969,-1.1863988744493286,-0.016624121586640506,42.41065060317256,,,0,0
2020-02-24,84.47942561924326,83.03011602482398,83.6784896850586,11370193,-191792753,-1.2952080892322755,-1.2081607174059181,-0.08704737182635736,39.15501629827942,,,0,0
2020-02-25,85.77618445704191,83.64036471186174,83.9836196899414,10775289,-181017464,-1.3283318161135895,-1.2321949371474525,-0.09613687896613698,40.35049562935002,,,0,0
2020-02-26,85.08968180937165,82.5724590217242,83.22083282470703,14998071,-196015535,-1.3999948641320117,-1.2657549225443645,-0.13423994158764718,38.32335539756206,,,0,0
2020-02-27,84.13618604395772,81.35198659749013,83.18269348144531,22610691,-218626226,-1.4432292241316418,-1.3012497828618201,-0.14197944126982165,38.219965074353205,,,0,0
2020-02-28,84.0598968882324,80.36034713385096,81.27570343017578,25696761,-244322987,-1.6127798040145933,-1.363555787092375,-0.2492240169222184,33.37200956142284,,,0,0
