Date,High,Low,Close,Volume,st,s_upt,st_dt,buy_price,sell_price,st_signal,position
2020-01-02,755.707293231367,744.3567245980038,753.6661987304688,5156046,786.0038858644384,,786.0038858644384,,,0,1
2020-01-03,752.969280306836,737.2876060392887,739.7269897460938,8489729,785.9125015003932,,785.9125015003932,,,0,1
2020-01-06,736.3914111408341,718.5691021534395,720.1123657226562,6356198,774.7715038397533,,774.7715038397533,,,0,1
2020-01-07,734.7984197382018,717.921939813717,722.6015625,9103360,774.4519785987875,,774.4519785987875,,,0,1
2020-01-08,722.6015107738634,706.0237184266043,721.35693359375,8973215,762.7470989727179,,762.7470989727179,,,0,1
2020-01-09,741.7680776550274,727.8288117662081,739.6273803710938,7559853,762.7470989727179,,762.7470989727179,,,0,1
2020-01-10,748.5385652900588,731.6123138713966,736.8395385742188,8550490,762.7470989727179,,762.7470989727179,,,0,1
2020-01-13,743.5105253153524,732.1599553244486,734.2011108398438,6423758,762.7470989727179,,762.7470989727179,,,0,1
2020-01-14,748.1402727120045,731.0148782415258,744.6554565429688,7237665,762.7470989727179,,762.7470989727179,,,0,1
2020-01-15,745.7506769030387,734.7983972689486,743.0623779296875,7911661,762.7470989727179,,762.7470989727179,,,0,1
2020-01-16,747.1447087237725,731.9110331464365,734.1015014648438,6487613,762.7470989727179,,762.7470989727179,,,0,1
2020-01-17,739.2291109670115,727.6793976966118,736.690185546875,7678864,762.7470989727179,,762.7470989727179,,,0,1
2020-01-20,742.9628000472574,721.8547590760627,724.0452270507812,10677371,762.7470989727179,,762.7470989727179,,,0,1
2020-01-21,726.4348809980461,712.9436747216132,714.4869384765625,8242803,762.7470989727179,,762.7470989727179,,,0,1
2020-01-22,719.6145979850689,703.5346348910881,709.5086059570312,13321307,758.1242267857584,,758.1242267857584,,,0,1
2020-01-23,734.350331048382,716.2791062684867,719.8634643554688,20643257,758.1242267857584,,758.1242267857584,,,0,1
2020-01-24,738.4824448643496,717.2748585059154,734.2011108398438,9541490,758.1242267857584,,758.1242267857584,,,0,1
2020-01-27,745.2031357441449,727.8288240287804,737.0386962890625,9170435,758.1242267857584,,758.1242267857584,,,0,1
2020-01-28,743.2615623177908,731.8114511769273,733.9521484375,7836737,758.1242267857584,,758.1242267857584,,,0,1
2020-01-29,742.2658975725067,730.3677264969139,732.0603637695312,7985274,758.1242267857584,,758.1242267857584,,,0,1
2020-01-30,733.205388053118,724.1448290351093,727.729248046875,6041343,758.1242267857584,,758.1242267857584,,,0,1
2020-01-31,734.0516932339352,722.0539801883239,726.1361694335938,8345819,758.1242267857584,,758.1242267857584,,,0,1
2020-02-03,709.7077243348753,692.5325581530088,705.8744506835938,11594991,751.6789558564421,,751.6789558564421,,,0,1
2020-02-04,717.473875181033,706.9198843149038,711.898193359375,9653925,751.6789558564421,,751.6789558564421,,,0,1
2020-02-05,722.502030936414,712.097352663321,720.908935546875,7975101,751.6789558564421,,751.6789558564421,,,0,1
2020-02-06,741.7679945212055,719.8634362937337,733.7529296875,9627252,751.6789558564421,,751.6789558564421,,,0,1
2020-02-07,745.9498517078572,730.8157798084305,744.9044189453125,8438354,751.6789558564421,,751.6789558564421,,,0,1
2020-02-10,743.5602332449811,735.7940832216153,737.8849487304688,4713339,751.6789558564421,,751.6789558564421,,,0,1
2020-02-11,753.8154781736663,738.7810102252095,746.696533203125,7845657,751.6789558564421,,751.6789558564421,,,0,1
2020-02-12,757.3999407221321,747.7420091423836,751.9735717773438,6190440,707.2122660057089,707.2122660057089,,751.9735717773438,,1,1
2020-02-13,750.1813603838057,739.0797075233162,744.5558471679688,5031706,707.2122660057089,707.2122660057089,,,,0,1
2020-02-14,749.2852917239323,728.9239953172425,733.304931640625,6155000,707.2122660057089,707.2122660057089,,,,0,1
2020-02-17,739.8762782724698,727.0322771848497,735.1967163085938,4275465,707.2122660057089,707.2122660057089,,,,0,1
2020-02-18,734.5494741234739,721.5561001205692,730.46728515625,5215502,707.2122660057089,707.2122660057089,,,,0,1
2020-02-19,741.8676234345286,732.159920353746,737.835205078125,4372673,707.2122660057089,707.2122660057089,,,,0,1
2020-02-20,750.7290380972382,734.4001593795455,741.0711059570312,7529403,707.2122660057089,707.2122660057089,,,,0,1
2020-02-24,735.1966266326236,719.8634120809812,722.3027954101562,6589087,707.2122660057089,707.2122660057089,,,,0,1
2020-02-25,728.8244016670241,718.9175550913831,725.5885009765625,5419596,707.2122660057089,707.2122660057089,,,,0,1
2020-02-26,732.5581456910971,718.8677963832446,726.2357177734375,7136975,707.2122660057089,707.2122660057089,,,,0,1
2020-02-27,736.2421338036937,713.4414541628289,732.65771484375,8867328,707.2122660057089,707.2122660057089,,,,0,1
2020-02-28,721.5561211010865,688.0023061713607,694.2749633789062,16428944,759.5206821498506,,759.5206821498506,,694.2749633789062,-1,0
2020-03-02,710.1557744814354,672.3703972497996,681.2318115234375,13854352,751.4231094734824,,751.4231094734824,,,0,0
2020-03-03,692.7814441554498,672.071691590872,684.1690063476562,11198145,742.768355790976,,742.768355790976,,,0,0
2020-03-04,692.980598926472,665.400755464548,679.240478515625,14802724,741.5969465784367,,741.5969465784367,,,0,0
2020-03-05,690.9893608496627,672.3207001638829,674.959228515625,10508008,741.5969465784367,,741.5969465784367,,,0,0
2020-03-06,657.9332952301536,638.2689749807006,654.7969970703125,12969235,714.355217934912,,714.355217934912,,,0,0
2020-03-09,639.065508642662,612.4315552167304,620.8449096679688,14336369,697.5913331536689,,697.5913331536689,,,0,0
2020-03-11,631.6479065404008,609.4445985076754,616.6631469726562,11021433,691.9088378273254,,691.9088378273254,,,0,0
2020-03-12,591.4231504184883,525.8588406272161,540.893310546875,29369378,648.4379177370581,,648.4379177370581,,,0,0
2020-03-13,583.1093974380238,449.1430748363405,566.3324584960938,25599305,634.5175101799701,,634.5175101799701,,,0,0
2020-03-16,542.6357004657141,500.1707292494256,506.39361572265625,21542970,634.5175101799701,,634.5175101799701,,,0,0
