Date,High,Low,Close,Volume,%k,%d,macd,macd_signal,macd_hist,buy_price,sell_price,stoch_macd_signal,position
2020-01-22,1748.349745590834,1698.5054094945176,1710.42578125,3415306,50.66864317537648,70.67851768803266,7.732339726642522,4.749181162156422,2.9831585644861,,,0,1
2020-01-23,1719.7986138101726,1689.132533448062,1707.3975830078125,1885275,48.79640143223997,56.2852426175927,4.969273844459622,4.7931996986170615,0.1760741458425601,,,0,1
2020-01-24,1730.2768400716845,1711.386911914945,1717.68359375,1195596,54.887851238903785,51.45096528217341,3.5683852057218246,4.548236800038014,-0.9798515943161892,,,0,1
2020-01-27,1735.9004228656024,1711.1464780289475,1719.1734619140625,969054,55.81449734780652,53.166250006316766,2.549007405488055,4.148390921128023,-1.5993835156399676,,,0,1
2020-01-28,1724.6052844623928,1704.417597186077,1710.2816162109375,873291,31.42278016513056,47.37504291728029,1.0119800425998164,3.5211087454223815,-2.509128702822565,,,0,1
2020-01-29,1734.0741604230498,1712.1080586040773,1727.4410400390625,873805,37.898185977091465,41.711821163342854,1.1650667155995507,3.0499003394578152,-1.8848336238582646,,,0,1
2020-01-30,1738.9287303426836,1716.9145173725328,1735.1795654296875,1005975,45.55382438590503,38.29159684270902,1.8890475678788334,2.8177297851420193,-0.9286822172631859,,,0,1
2020-01-31,1753.4447593858993,1719.510172969374,1726.19140625,1169614,36.66193695682102,40.03798243993918,1.7177372746423316,2.5977312830420822,-0.8799940083997506,,,0,1
2020-02-03,1800.453538606403,1696.7272434279976,1795.4066162109375,2854532,95.46633414934863,59.22736516402489,7.085385705319595,3.495262167497585,3.59012353782201,,,0,1
2020-02-04,1823.3806176675037,1783.2936885917277,1818.1414794921875,1830049,96.09742052873375,76.0752305449678,13.023670456002947,5.400943825198658,7.622726630804289,,,0,1
2020-02-05,1816.8917829576162,1793.9643624995053,1801.030029296875,1344016,83.35127946102051,91.6383447130343,16.162738886616125,7.553302837482152,8.609436049133974,,,0,1
2020-02-06,1809.585802094577,1773.6324700185512,1784.97607421875,995386,71.3928554943267,83.613851828027,17.157274842982815,9.474097238582285,7.68317760440053,,,0,1
2020-02-07,1803.9136352352186,1779.015469930954,1786.8021240234375,632858,72.75306097904902,75.83239864479874,17.886612971644126,11.156600385194654,6.730012586449472,,,0,1
2020-02-10,1800.309221649782,1766.1343020206948,1797.1849365234375,747711,80.48710989331754,74.87767545556443,19.082454235163368,12.741771155188397,6.340683079974971,,,0,1
2020-02-11,1821.2179175445285,1800.3092399480156,1805.4522705078125,1093021,86.64536088992858,79.96184392076505,20.461405466188126,14.285698017388343,6.175707448799782,,,0,1
2020-02-12,1842.5589316137143,1805.548173188142,1820.4486083984375,1616826,84.83846447205678,83.99031175176763,22.50489101491894,15.929536616894463,6.575354398024476,,,0,1
2020-02-13,1828.3794041308242,1795.790805672085,1801.5587158203125,638878,71.88524915024777,81.12302483741104,22.342560444132005,17.212141382341972,5.1304190617900325,,,0,1
2020-02-14,1826.1685213860933,1797.665407366451,1804.4427490234375,771464,73.86289422794322,76.86220261674926,22.19082762631001,18.20787863113558,3.982948995174432,,,0,1
2020-02-17,1820.2563183583845,1798.2421043999698,1808.6243896484375,676579,76.73033728988918,74.15949355602673,22.152639882987387,18.99683088150594,3.1558090014814475,,,0,1
2020-02-18,1807.1825820775534,1789.0136398580967,1791.5611572265625,683421,65.02970306274854,71.87431152686031,20.509099436383167,19.299284592481385,1.209814843901782,,,0,1
2020-02-19,1819.5354619628486,1779.7368554128475,1811.9891357421875,723351,79.03761778263434,73.59921937842402,20.617285698137493,19.562884813612605,1.0544008845248882,,,0,1
2020-02-20,1813.0465732449707,1767.912719540736,1770.9888916015625,1401879,50.92284749456694,64.99672277998327,17.19641744529531,19.08959133994915,-1.8931738946538381,,,0,1
