Date,High,Low,Close,Volume,plus_di,minus_di,adx,rsi_14,buy_price,sell_price,adx_rsi_signal,position
2020-01-27,192.43637162742846,189.92351987690336,190.1667022705078,6837613,19.83919671096568,25.298677677157862,13.819202564168476,5.485851115228613,,,0,0
2020-01-28,191.2204511405079,186.84321800884936,187.04586791992188,14582907,16.823007934355154,32.656516967613044,13.75904799388857,2.7709249655552526,,,0,0
2020-01-29,192.63899929735678,187.37010164285806,191.82839965820312,20469708,18.461039699994426,26.938491270573593,16.81024273250699,46.48167967435305,,,0,0
2020-01-30,192.11212227163173,188.86972358350292,189.72085571289062,10394149,16.44047074860366,23.99006149938099,17.10773024092853,38.30850444619965,,,0,0
2020-01-31,193.2469519184285,189.72085085660765,190.6125030517578,18455880,17.779061093557168,21.085919122322995,17.230887049293415,42.88429073786242,,,0,0
2020-02-03,175.81905367637617,166.1729230885023,168.28048706054688,79764370,11.028760441004428,59.22389182139563,16.626341193358144,14.291912538320389,,,0,0
2020-02-04,176.3864959268851,169.53691871212797,174.80581665039062,35767812,10.140966285561799,49.122839411479546,23.260502118930606,29.15532319951221,,,0,0
2020-02-05,176.30541673977658,171.44181903661033,175.45428466796875,21253607,9.047182312999267,43.82454998598986,28.41601986156727,30.44621030665617,,,0,0
2020-02-06,178.25084615422298,171.68499685004502,173.10354614257812,27388582,10.84635359891565,37.813680277467945,32.64589625106638,28.424259235496407,,,0,0
2020-02-07,174.8463612437332,172.4550944872296,172.9819793701172,17133407,9.98831590673172,34.82230048679772,35.1653344570272,28.319517805601066,172.9819793701172,,1,1
2020-02-10,173.50885160741615,170.2664531185834,170.6717529296875,9617387,9.162473091614173,35.293894220415375,37.34708040923754,26.333588711843248,,,0,1
2020-02-11,175.85959726367437,171.68501387908833,172.33349609375,29803784,11.497415755907857,31.123002911985605,39.45796024969803,30.129083157230042,,,0,1
2020-02-12,174.11682221413616,171.68502305575095,172.69827270507812,9928416,10.45133985219305,28.291321072460512,40.115050098496084,30.96986884885341,,,0,1
2020-02-13,173.0224841141376,171.19863499339382,171.76605224609375,9153131,9.606559820899149,26.689792520797322,40.69739614423464,29.977085231973277,,,0,1
2020-02-14,172.57667301791133,167.63202221658497,168.36155700683594,13731692,8.649811184249415,28.90412742872373,41.34599533194333,26.620825661722876,,,0,1
2020-02-17,169.1316043115674,165.36232105847716,166.01080322265625,15561953,8.033827859291106,29.947189470580337,42.53422906006864,24.5748689298873,,,0,1
2020-02-18,165.8487029465519,162.52523924148738,165.24075317382812,20934864,7.60991416734542,32.321629563103876,43.933745878747,23.92616793706196,,,0,1
2020-02-19,167.91571647395,165.24074746145493,167.5509490966797,9054560,9.95819582336132,30.044972857703613,45.45423786857256,29.904220962417355,,,0,1
2020-02-20,169.0505696454158,166.5377056318223,168.15890502929688,15592846,10.911077475525996,28.106552189852124,45.83140448789965,31.431289133119805,,,0,1
2020-02-24,168.1588932273868,163.57901019845937,164.55172729492188,16594046,13.61544993570664,40.662352589338646,45.715470688845194,27.590610318574676,,,0,1
2020-02-25,166.49716129578695,163.3358276437383,163.57901000976562,15313516,13.785799544532907,41.67203790922798,46.066808131169346,26.64509862702829,,,0,1
2020-02-26,163.70057799791667,159.1206954501777,160.98507690429688,17869240,12.81357177969108,47.424493992334604,46.462182285697914,24.257764564411985,,,0,1
2020-02-27,161.43090887590478,158.79646011905774,160.1339569091797,17271066,12.830836723933734,48.209342918628515,47.373272419858594,23.51332970597234,,,0,1
2020-02-28,162.03885858902333,155.675659012977,160.1339569091797,32628444,12.193463885885562,47.52423439558353,48.24501356784141,23.51332970597234,,,0,1
2020-03-02,164.91651795438887,156.97263786846565,158.3101348876953,18560049,15.705322773720221,40.286110705398684,49.039643257510676,21.847114699191295,,,0,1
2020-03-03,160.05288620344598,156.08095316909314,157.13473510742188,17947416,14.85722786760784,39.80551991480531,48.637988084777945,20.823001256786185,,,0,1
2020-03-04,158.51278791483492,151.21738996561618,151.98745727539062,27664076,12.63396270602873,42.31474793630902,48.447449977032335,17.05307134823299,,,0,1
2020-03-05,154.9866573769688,151.21737378731208,152.4332733154297,20025924,11.329274506246243,37.94500187884378,48.88610997164572,18.43053555960924,,,0,1
2020-03-06,149.83934075403778,145.70527785352368,147.32647705078125,26764504,10.19755055639255,43.13618245121198,49.33052294853102,15.296825256958272,,,0,1
2020-03-09,145.09734177595604,141.44964323968898,143.6382598876953,21794299,9.142493091162802,45.36833430390884,50.322074144083864,13.510193332689212,,,0,1
2020-03-11,143.27350057742768,139.7068667552572,142.3818359375,27956087,8.413090709569639,44.46590583572666,51.57710516679377,12.955084129957243,,,0,1
2020-03-12,137.11292549014246,122.03577946097354,126.29142761230469,52039692,6.1498154767459825,54.19193342077294,52.91415577155614,8.269169998908367,,,0,1
2020-03-13,132.93834000926907,109.10671571121252,131.51979064941406,61590681,4.542417453358382,52.649842239711944,54.97739155659046,18.575257720120717,,,0,1
2020-03-16,128.15581308510028,117.73960235284828,119.36080169677734,33254907,3.871216637645363,44.87014840458694,57.19113630056532,14.496278835136039,,,0,1
2020-03-17,126.29144332090493,118.38809577109929,120.90094757080078,47657482,3.4456516356825304,39.9375479894665,59.22743473660299,16.983031298297817,,,0,1
2020-03-18,125.35923784139783,119.44186996493603,122.1573715209961,50243331,3.1590713842239255,36.615879476336545,61.10184892008962,19.05134408119642,,,0,1
2020-03-19,132.5735735544418,117.33429785343681,131.195556640625,89748454,8.180973654996631,32.346956842674224,62.697161389102476,32.147527060440694,,,0,1
2020-03-20,143.07083829787382,133.8300072306746,142.26023864746094,61996400,14.999561771223267,28.801965587924766,62.3175946978961,44.07579304305573,,,0,1
2020-03-23,131.31714596371415,120.94146775949397,125.07553100585938,51353150,12.685202037848228,32.98528725481817,60.09117569264843,34.0607336938987,,,0,1
2020-03-24,132.69515856865087,119.48238196544568,121.34676361083984,52552796,11.958940510940684,29.758054216908675,58.91985209045988,32.34342928499426,,,0,1
2020-03-25,123.21116319913676,112.67336634657902,119.44187927246094,62505978,10.874001869564239,31.26052697907747,57.746257379056885,31.470488523983263,,,0,1
2020-03-26,129.20956976739043,116.11839132941716,126.77777099609375,58443451,13.04533600131965,27.441819118205196,56.986998276484606,38.36916451300414,,,0,1
2020-03-27,134.55952185386812,125.64292703222624,132.2898406982422,32636484,15.031458692135265,25.141464089437143,55.35316655744435,43.01135457741176,,,0,1
2020-03-30,133.6678701155957,126.49407102194792,129.04745483398438,28120340,13.84382470966422,23.15503963568045,53.13365765284909,41.0525131023158,,,0,1
2020-03-31,140.922758886155,130.95238037877812,139.17996215820312,42630666,16.254563128368947,20.56178681759395,51.011063703120016,48.886591696420304,,,0,1
2020-04-01,140.03110225498136,133.38418699506911,134.8837890625,18141970,16.28855691895718,20.60478847009468,48.132284081050535,46.089697635534314,,,0,1
2020-04-03,148.13710215429407,135.37015627779542,144.2056884765625,62867436,21.196752679585025,20.378360234727044,45.418304395812854,52.44698236913749,,144.2056884765625,-1,0
2020-04-07,150.52836685466005,140.76063766896527,147.1643829345703,36118591,21.7121060452495,19.395031078600773,42.26663521910286,54.28943721485396,,,0,0
2020-04-08,149.15034242380813,143.1924297762188,144.81362915039062,37561082,20.402754722736198,18.225411257288744,39.59766136904457,52.54738336629133,,,0,0
2020-04-09,150.9742044919898,145.90795601910426,150.16360473632812,42626960,20.090214933745848,16.887915016941733,37.1424143731833,56.00723026198013,,,0,0
2020-04-13,151.29842886304345,146.75907797013932,147.2049102783203,17744169,20.25429093764603,16.835769027467933,35.07571106693309,53.676387400095656,,,0,0
2020-04-15,157.0537099486012,148.09657975906867,153.48707580566406,49092699,23.1354339693868,15.848462933036577,33.24818252817955,57.70158270713416,,,0,0
2020-04-16,154.98666867351847,150.32572014267737,151.05526733398438,27080032,24.320606002329235,16.660341156639987,32.19302868279755,55.68450076149435,,,0,0
2020-04-17,155.14876963629894,151.5416036309622,152.4738006591797,26667421,24.480896541445443,16.674350775652492,31.21682889096152,56.636754003795275,,,0,0
2020-04-20,153.9734200000697,145.50265508845158,146.47537231445312,35764287,23.134179286632875,21.05879971041429,30.257018267419497,51.58859389860681,,,0,0
2020-04-21,149.39352579769582,142.70607833474128,145.58370971679688,23333661,22.746984504626994,23.306120865947403,28.391616032834634,50.86285029435907,,,0,0
2020-04-22,148.78554761984267,142.66551863640262,147.7317657470703,25163402,21.676441946041532,22.247958522377644,26.429456280457483,52.59306939795326,,,0,0
2020-04-23,149.15032590254404,145.62421270679724,146.353759765625,32968029,21.204895083870635,21.394084220663377,24.611836156800457,51.344043648686196,,,0,0
2020-04-24,148.17762013147342,145.34052132511664,145.94847106933594,18049697,21.60676187392537,22.107097535211608,22.872826211874255,50.960710461515056,,,0,0
2020-04-27,147.7723130284915,145.34051417130985,145.78634643554688,13085703,21.01518096284721,21.501825840546594,21.307166006103678,50.79733138056069,,,0,0
2020-04-28,146.556426959753,144.32727780413077,145.4621124267578,17802635,22.290670571245904,24.121164813546358,19.86963385760455,50.4489879104453,,,0,0
2020-04-29,148.25867607652242,145.62422712448253,147.65072631835938,21461067,25.17051808578403,24.61196148880077,18.708972230131984,52.801801231245435,,,0,0
2020-04-30,149.87987325709986,146.27270721808733,147.56967163085938,30164713,26.56568556746548,23.639058492765326,17.46812023758788,52.70199545706934,,,0,0
2020-05-04,147.3264681861048,138.3288082352098,141.08485412597656,30294317,23.594776081959466,32.19762146987464,16.68060898194327,45.32106164499012,,,0,0
2020-05-05,143.84090328325854,139.42313773009928,140.96327209472656,17707577,21.943087032424188,29.943713290447764,16.58997647704281,45.1932665150751,,,0,0
2020-05-06,138.93678223473646,130.1012505411331,132.85728454589844,65586734,20.085610270248356,40.38708868960592,16.599025311942594,37.58406332623288,,,0,0
2020-05-07,134.43795934192522,130.10124618814598,130.5065460205078,24249585,18.73245797411385,37.6662473110224,17.81765213642809,35.70649501866376,,,0,0
2020-05-08,133.05992232423458,127.34520491333546,128.2773895263672,25307015,17.007180031337814,37.96513859500116,18.97170304016299,33.9732877211091,,,0,0
2020-05-11,132.53304493306595,128.07474678547047,128.43951416015625,18095473,16.7050148553377,37.290615084090525,20.345910453325878,34.22336146487396,,,0,0
2020-05-12,134.47847676741569,127.66944466606643,133.7894744873047,21387527,18.29090602815906,35.14714657745688,21.58739325427656,42.02641865420035,,,0,0
2020-05-13,140.7201083751633,133.34364639314134,134.07318115234375,20015124,25.528827017629347,32.052544221581385,22.19776610683742,42.416535376372956,,,0,0
2020-05-14,136.3833959552286,131.27661550514222,132.77622985839844,14949993,23.184096002018755,31.97450428983824,21.442265945584648,41.056394005493715,,,0,0
2020-05-15,134.15423985834948,130.62812649160438,133.46522521972656,14950243,21.32257000744373,30.297693525221124,21.05511628564011,42.11825528974455,,,0,0
2020-05-18,135.6133422860141,132.2493458616382,133.5463104248047,20801299,21.526026399821944,27.77590529742689,20.76817837459563,42.25010897094658,,,0,0
2020-05-19,139.13943162293475,133.83001355677135,138.40989685058594,20142171,23.687864849069744,24.666097286371492,20.134045185505663,49.657795216612946,,,0,0
2020-05-20,143.4761248353874,138.61252738334036,142.46287536621094,25320734,26.828004577152598,22.24842390851012,18.874338395803136,54.85471653802315,,,0,0
2020-05-21,154.37871083277437,139.95003365775392,153.16281127929688,58382197,34.00977567980038,18.182156529267527,18.298399000475264,65.0983025362136,,,0,0
2020-05-22,155.55408602091023,149.6367177811197,151.05526733398438,39013770,34.137563082151324,17.527382905062158,19.168802909427505,62.10897080437812,,,0,0
2020-05-26,158.02640141246957,152.2306187847708,155.39195251464844,53233404,33.55685882822979,15.810270139555119,20.117418863994793,65.60858692653649,,,0,0
2020-05-27,157.17527861662762,151.50108065402344,155.75672912597656,24546119,33.074626621821764,16.448688294284327,21.238282827695677,65.89393138340134,,,0,0
2020-05-28,156.36468189955139,153.20334792169123,154.54083251953125,24578072,31.144516966333313,15.48880528608215,22.120880501012508,63.98814898159625,,,0,0
2020-05-29,160.49873236463674,153.20333543897144,159.9718475341797,35834621,33.26030787580645,14.113514893140225,22.97519204974736,68.38631887948786,,,0,0
2020-06-01,166.37555010197252,161.3093031439344,162.56573486328125,28508405,36.9730589631552,12.810724893785949,24.264454660922954,70.2548385538845,,,0,0
2020-06-02,163.6600609333296,159.44494531604641,159.89077758789062,22631373,35.389515402221456,14.48013566898661,25.96683113258467,65.92732453168269,,,0,0
2020-06-03,162.84946229423008,158.55329410870158,159.4449462890625,18979188,34.10970077546047,15.057596252085753,27.09224004281759,65.2063982742409,,,0,0
2020-06-04,164.14644568930618,158.06694770081336,162.2415313720703,21996048,32.87897605178568,14.40911214050678,27.927539199536533,67.59979820029955,,,0,0
2020-06-05,163.74113342285156,161.02561957946978,162.11993408203125,14629659,30.83425878151983,13.513020960645013,28.723522337062207,67.38275549457178,,,0,0
2020-06-08,165.0786250887997,159.68814199436588,160.21502685546875,19551313,29.541681255680118,13.849879625953902,29.447734049142987,63.9203830649498,,,0,0
2020-06-09,167.1456525764517,160.21502279581486,160.90403747558594,39914264,29.442608181618002,12.65677027963506,29.946843106183955,64.62835659789982,,,0,0
2020-06-10,164.67328889491066,160.74188861183563,161.34983825683594,27199665,27.710760552621704,11.912284687043373,30.656447780367184,65.10545963272449,,,0,0
2020-06-11,163.13318201013513,156.9320995421023,157.458984375,19847133,28.546583895028753,17.340634901689526,31.236371817934835,57.78017396460743,,,0,0
2020-06-12,158.22904443817103,152.27114461146786,157.17526245117188,22562768,26.49262682683238,22.291018835780793,30.668418828824347,57.274118373910134,,,0,0
2020-06-15,157.21579490924978,151.01471272100073,151.74424743652344,24462536,24.854179204265403,22.600446849576937,29.07209575804145,48.51486652078766,,,0,0
2020-06-16,154.78401876565547,147.44808860289035,149.96095275878906,27636105,22.57456247464507,25.214617451520883,27.337486989525942,46.0257987121406,,,0,0
2020-06-17,149.96094229929238,146.47536116669005,146.8806610107422,24027295,20.872773086429955,24.58666873153053,25.791897780311515,42.01593727467673,,,0,0
2020-06-18,151.9874388115219,146.47535855687016,151.25790405273438,28887489,22.5595497191779,23.375419620306634,24.49976719484254,48.83735315631882,,,0,0
2020-06-19,152.35220596751918,148.8261048135239,149.1908721923828,30531449,22.295897885717725,22.575557490220714,22.869853741958067,46.08049623671475,,,0,0
2020-06-22,151.98745212039432,148.46133828369295,149.96095275878906,31395991,20.903670946406155,21.67907815171973,21.286095279081877,47.27463656878817,,,0,0
2020-06-23,151.98743257930752,149.75828356814435,150.6499481201172,26546793,19.99155541774135,20.73312832883845,19.895053725637688,48.37623664969828,,,0,0
2020-06-24,157.8237514157062,150.89312184511164,155.5135498046875,54652978,26.59875693998015,18.951473863625516,18.679865461936206,55.45179859087826,,,0,0
2020-06-25,164.9570545887126,155.35144228554697,163.8222198486328,75574255,31.7533414383412,16.023060558060514,18.627085939573945,64.42280514640194,,,0,0
2020-06-26,169.7395459047142,156.68890018022154,158.22903442382812,71956002,32.46671307385379,13.532281591161688,19.690793154218333,56.21584819434135,,,0,0
2020-06-29,164.55172547701798,159.03964549960057,159.89077758789062,91503336,30.365377303003072,12.656434772173636,21.225053552216668,57.930588392700386,,,0,0
2020-06-30,161.6335511257419,157.25631834608987,157.783203125,41210494,28.047387578726486,13.800875809728991,22.6133119494273,54.989134903258105,,,0,0
2020-07-01,165.240752210063,157.7832251464649,164.47067260742188,44297953,29.868789277314022,12.627233615335157,23.463311134967736,61.6441523701818,,,0,0
2020-07-02,167.5914731947152,164.1869572287214,166.8619384765625,39320871,31.41158960768123,12.0849967879228,24.705425219260682,63.71032072175225,,,0,0
2020-07-03,169.01004223865067,166.98354293123282,168.23997497558594,37893277,32.45346864847567,11.796278833214572,26.126361052558693,64.8842805334457,,,0,0
2020-07-06,172.1178110383756,169.56097300461488,170.28541564941406,34710176,35.6177439259648,11.454005126124587,27.618804091882968,66.61085853261426,,,0,0
2020-07-07,170.88202913694246,165.34221273100667,165.55528259277344,31263172,32.19958058381876,15.781236007284004,29.225783518969035,59.344210259425495,,,0,0
2020-07-08,168.70873100352733,165.55529933149717,167.30247497558594,21274354,30.834815506498913,15.112355252032582,29.582486847957256,61.03509790620571,,,0,0
2020-07-09,167.89905395506335,165.47005228731499,166.57801818847656,18769502,29.054963934549644,14.354786953063364,29.911890309023427,59.92224725791487,,,0,0
2020-07-10,167.47289839727367,165.34219994438214,165.6405029296875,16191544,27.495889717326644,13.759909126507134,30.191315276899598,58.43734370273534,,,0,0
2020-07-13,169.39053052927954,166.27971592523366,168.3677978515625,20297515,27.586902412338993,12.51588152343136,30.434893967823623,61.431544007098914,,,0,0
2020-07-14,170.02974369595455,164.27685763105384,166.96153259277344,18474376,26.99058740367986,14.591855876803228,30.90579299036187,59.06859671062593,,,0,0
2020-07-15,170.45589683860462,165.768359675543,169.34793090820312,23776757,27.499014846468423,14.528305663514859,30.833360924219555,61.75688727196148,,,0,0
2020-07-16,169.4757521741111,163.6376334858661,165.21435546875,22144320,28.560346511691666,18.58969750665648,30.785869360590496,55.01656499548013,,,0,0
2020-07-17,166.53541145739348,164.48994583031677,165.3848419189453,14882294,28.524613432378764,18.5664391356442,30.09726499060303,55.233583257265686,,,0,0
2020-07-20,166.49280135088992,163.93596291502115,164.2342529296875,18914963,27.36737124249039,18.82468271980239,29.444322505313625,53.36249272020516,,,0,0
2020-07-21,165.51266558304965,163.21151368298672,163.85072326660156,28010715,28.05352597747122,20.756844865951454,28.643972014940505,52.721369224662766,,,0,0
2020-07-22,168.66610293590483,164.06379897184254,167.51553344726562,32572133,31.509622683574555,18.741230118956945,27.719036731611045,57.92351210641367,,,0,0
2020-07-23,171.73431642410614,167.72860544097088,171.052490234375,31488108,33.89653213763879,16.723857888819037,27.59748885235503,62.2416217943003,,,0,0
2020-07-24,171.9047539288709,168.15472973696288,170.11497497558594,60183102,31.872996244675328,15.56672776190194,28.05173922525947,60.4701727218104,,,0,0
2020-07-27,170.88204660456972,166.3223458947658,167.3876953125,22645697,30.154241938455023,18.25195696509187,28.45334273336685,55.51986512101521,,,0,0
2020-07-28,169.30530862079752,166.23711038407328,166.535400390625,19287132,28.046294623726926,17.14026778380822,28.174940412946274,54.031255084524645,,,0,0
2020-07-29,168.92177543044244,164.8308316864513,167.6433563232422,14831635,25.234920549656515,18.047521401627712,27.847972640820117,55.69432005539203,,,0,0
2020-07-30,169.09220807295404,164.06376540024905,164.7882080078125,16315231,22.531669069094967,17.256880366153975,27.027821692981515,50.61275577495337,,,0,0
2020-07-31,167.85643201448798,164.91607056657696,165.4700469970703,16652851,21.177953160436992,16.220076860216082,26.044135494150424,51.7450676710649,,,0,0
