Date,High,Low,Close,Volume,%k,%d,macd,macd_signal,macd_hist,buy_price,sell_price,stoch_macd_signal,position
2020-01-22,194.21968881719565,192.19318961154366,192.9632568359375,7654918,45.070525721069174,58.37246322220485,0.40566253098148763,0.34191526530164873,0.0637472656798389,,,0,1
2020-01-23,193.53068953693455,192.03107505793594,192.8416748046875,6120434,43.6621663777148,45.853065413105355,0.2864832146418621,0.33082885516969146,-0.044345640527829355,,,0,1
2020-01-24,193.81436048582296,192.11209645579615,193.04428100585938,6801874,46.009078446120846,44.913923514968275,0.20600665846191646,0.3058644158281365,-0.09985775736622005,,,0,1
2020-01-27,192.43635618652337,189.92350463762702,190.16668701171875,6837613,12.676139800811118,34.115794874882255,-0.08894408632230011,0.22690271539804918,-0.3158468017203493,,,0,1
2020-01-28,191.2204511405079,186.84321800884936,187.04586791992188,14582907,1.8656713840665184,20.183629876999493,-0.5679714739025883,0.0679278775379217,-0.63589935144051,,,0,1
2020-01-29,192.6390299438915,187.3701314511749,191.82843017578125,20469708,45.89574026517605,20.14585048335123,-0.5552902845148537,-0.05671575487263339,-0.4985745296422204,,,0,1
2020-01-30,192.11212227163173,188.86972358350292,189.72085571289062,10394149,26.492616205588227,24.751342618276936,-0.7071523834927973,-0.18680308059666617,-0.5203493028961311,,,0,1
2020-01-31,193.24696738810877,189.72086604401875,190.61251831054688,18455880,34.70159781276213,35.69665142784214,-0.7469441639788101,-0.298831297273095,-0.44811286670571515,,,0,1
2020-02-03,175.81903773402956,166.17290802081604,168.2804718017578,79764370,6.683815193085412,22.626009737145257,-2.551081671739013,-0.7492813721662785,-1.8018002995727342,,,0,1
2020-02-04,176.3864959268851,169.53691871212797,174.80581665039062,35767812,27.37794527531923,22.92111942705559,-3.414967233520713,-1.2824185444371654,-2.1325486890835474,,,0,1
2020-02-05,176.3054320725863,171.441833946446,175.4542999267578,21253607,29.934724215702357,21.332161561369002,-4.001152785707632,-1.8261653926912587,-2.174987393016373,,,0,1
2020-02-06,178.25086186673798,171.68501198379133,173.1035614013672,27388582,22.353026322335044,26.555231937785546,-4.602341088897106,-2.381400531932428,-2.2209405569646776,173.1035614013672,,1,1
2020-02-07,174.8463458204865,172.4550792749172,172.98196411132812,17133407,23.04530064728036,25.111017061772586,-5.030609302978604,-2.911242286141664,-2.1193670168369403,,,0,1
2020-02-10,173.50885160741615,170.2664531185834,170.6717529296875,9617387,16.040503691076697,20.4796102202307,-5.493108547270452,-3.427615538367421,-2.0654930089030312,,,0,1
2020-02-11,175.85961283467222,171.68502908045934,172.33351135253906,29803784,22.287552868367268,20.457785735574774,-5.660304051975089,-3.8741532410889548,-1.7861508108861344,,,0,1
2020-02-12,174.1168068300109,171.68500788648774,172.69825744628906,9928416,23.607114834988792,20.645057131477586,-5.697696237048831,-4.23886184028093,-1.4588343967679007,,,0,1
2020-02-13,173.0224841141376,171.19863499339382,171.76605224609375,9153131,20.658683463014793,22.18445038879028,-5.7364250448908365,-4.538374481202911,-1.198050563687925,,,0,1
2020-02-14,172.57664173629223,167.6319918312439,168.3615264892578,13731692,8.083820895679098,17.449873064560894,-5.97298186303442,-4.825295957569213,-1.1476859054652069,,,0,1
2020-02-17,169.13163540283884,165.36235145684554,166.01083374023438,15561953,2.325591591389915,10.356031983361268,-6.277769881581435,-5.115790742371658,-1.1619791392097767,,,0,1
2020-02-18,165.8487029465519,162.52523924148738,165.24075317382812,20934864,8.839066342169227,6.416159609746081,-6.506453304468863,-5.393923254791099,-1.1125300496777637,,,0,1
2020-02-19,167.91571647395,165.24074746145493,167.5509490966797,9054560,16.358812340265448,9.174490091274864,-6.427184478931309,-5.600575499619142,-0.8266089793121676,,,0,1
2020-02-20,169.0505696454158,166.5377056318223,168.15890502929688,15592846,35.824755064155795,20.340877915530157,-6.243337097017246,-5.729127819098762,-0.5142092779184839,,,0,1
2020-02-24,168.15887763410728,163.57899502986982,164.5517120361328,16594046,12.88643917596958,21.69000219346361,-6.315901271929391,-5.846482509664888,-0.4694187622645032,,,0,1
2020-02-25,166.49717682678363,163.33584287984309,163.5790252685547,15313516,6.7010766580093435,18.470756966044906,-6.378370709266449,-5.9528601495852005,-0.42551055968124807,,,0,1
2020-02-26,163.70059351409145,159.12071053225347,160.98509216308594,17869240,9.745775651401596,9.777763828460175,-6.56154945394951,-6.074598010458063,-0.4869514434914475,,,0,1
2020-02-27,161.43090887590478,158.79646011905774,160.1339569091797,17271066,7.838509168929867,8.095120492780271,-6.698186901474884,-6.199315788661427,-0.49887111281345664,,,0,1
2020-02-28,162.03885858902333,155.675659012977,160.1339569091797,32628444,22.088327864734662,13.224204228355376,-6.728906418465158,-6.305233914622174,-0.42367250384298405,,,0,1
