Date,High,Low,Close,Volume,st,s_upt,st_dt,buy_price,sell_price,st_signal,position
2020-01-02,2774.155099424102,2754.2880296115186,2763.65576171875,138428,2833.378269575399,,2833.378269575399,,,0,1
2020-01-03,2769.629645876391,2738.539107050411,2750.44140625,168305,2832.056502312115,,2832.056502312115,,,0,1
2020-01-06,2744.422216880348,2710.842853883622,2735.28076171875,181158,2817.3125086976906,,2817.3125086976906,,,0,1
2020-01-07,2764.198981276121,2740.666180518695,2748.4501953125,159307,2817.3125086976906,,2817.3125086976906,,,0,1
2020-01-08,2750.3503413950225,2710.7971845990837,2736.683349609375,194024,2817.3125086976906,,2817.3125086976906,,,0,1
2020-01-09,2759.6736667852756,2710.888445027209,2716.319091796875,434270,2817.3125086976906,,2817.3125086976906,,,0,1
2020-01-10,2728.899869149281,2695.4561819459636,2706.0458984375,526254,2816.1593997378445,,2816.1593997378445,,,0,1
2020-01-13,2766.235172151566,2703.828045754912,2756.143310546875,420792,2816.1593997378445,,2816.1593997378445,,,0,1
2020-01-14,2823.030947359847,2748.9477929103373,2810.4951171875,653300,2816.1593997378445,,2816.1593997378445,,,0,1
2020-01-15,2836.5621558908506,2799.40744161094,2818.686279296875,438959,2695.0648594602217,2695.0648594602217,,2818.686279296875,,1,1
2020-01-16,2860.140474342314,2819.4106258152874,2851.315673828125,768872,2710.7823183468204,2710.7823183468204,,,,0,1
2020-01-17,2868.2862140500197,2818.8221681390833,2827.963623046875,294064,2712.078278135755,2712.078278135755,,,,0,1
2020-01-20,2844.753289829215,2809.8160468144692,2815.2919921875,203111,2712.078278135755,2712.078278135755,,,,0,1
2020-01-21,2832.9871269523405,2785.242695339965,2816.016357421875,220943,2712.078278135755,2712.078278135755,,,,0,1
2020-01-22,2840.861399365726,2795.7869932092763,2811.581298828125,248578,2712.078278135755,2712.078278135755,,,,0,1
2020-01-23,2826.5607089366417,2776.9609844399197,2817.554931640625,203032,2712.078278135755,2712.078278135755,,,,0,1
2020-01-24,2908.0655594616264,2816.7402866070406,2889.55615234375,580192,2714.0821537221887,2714.0821537221887,,,,0,1
2020-01-27,2905.395820935747,2855.6148956549164,2872.992919921875,322446,2732.073518364988,2732.073518364988,,,,0,1
2020-01-28,2905.3050256899623,2838.870211006569,2879.373779296875,292577,2732.073518364988,2732.073518364988,,,,0,1
2020-01-29,2937.5271821977108,2887.339002003929,2909.197265625,434882,2756.404079036588,2756.404079036588,,,,0,1
2020-01-30,2927.7521280044584,2889.5113238261993,2906.029541015625,337850,2756.883768845307,2756.883768845307,,,,0,1
2020-01-31,2963.865615636534,2884.4424189053507,2896.97802734375,468850,2763.5516083147672,2763.5516083147672,,,,0,1
2020-02-03,2940.6947142862,2798.909691258895,2923.54296875,657504,2763.5516083147672,2763.5516083147672,,,,0,1
2020-02-04,2986.8555140661256,2885.483448134184,2925.7607421875,511585,2763.5516083147672,2763.5516083147672,,,,0,1
2020-02-05,3003.147328159962,2935.897782312964,2946.9853515625,423733,2767.159045767951,2767.159045767951,,,,0,1
2020-02-06,2980.51950088473,2929.245240739342,2943.591064453125,410631,2767.159045767951,2767.159045767951,,,,0,1
2020-02-07,2983.235080682645,2929.924323728562,2942.8671875,450061,2767.159045767951,2767.159045767951,,,,0,1
2020-02-10,2968.7535227318617,2828.461816627155,2856.158203125,969115,2767.159045767951,2767.159045767951,,,,0,1
2020-02-11,2895.25845678918,2827.7373362691014,2837.240966796875,507516,2767.159045767951,2767.159045767951,,,,0,1
2020-02-12,2904.4908264753103,2827.73764358159,2839.14208984375,669153,2767.159045767951,2767.159045767951,,,,0,1
2020-02-13,2845.341719349987,2810.540372643173,2837.693603515625,319421,2767.159045767951,2767.159045767951,,,,0,1
2020-02-14,2859.2353130485803,2797.0544563232434,2802.8017578125,270506,2767.159045767951,2767.159045767951,,,,0,1
2020-02-17,2816.9666188102606,2780.536035438389,2791.442626953125,224912,2767.159045767951,2767.159045767951,,,,0,1
2020-02-18,2787.7317831218807,2733.4253198143115,2775.467529296875,453173,2767.159045767951,2767.159045767951,,,,0,1
2020-02-19,2815.7899114574884,2751.527268026604,2789.76806640625,462922,2767.159045767951,2767.159045767951,,,,0,1
2020-02-20,2827.0588677643127,2762.615237646495,2769.086669921875,270720,2767.159045767951,2767.159045767951,,,,0,1
2020-02-24,2774.1550359733924,2719.848575236556,2748.087890625,427352,2937.0522777405586,,2937.0522777405586,,2748.087890625,-1,0
2020-02-25,2785.9214453981076,2731.614984474168,2745.689453125,350415,2937.0522777405586,,2937.0522777405586,,,0,0
2020-02-26,2778.590407333177,2730.4387155194113,2752.749755859375,366302,2937.0522777405586,,2937.0522777405586,,,0,0
2020-02-27,2805.8337913919827,2679.1187169420223,2738.901123046875,652385,2937.0522777405586,,2937.0522777405586,,,0,0
2020-02-28,2733.4252374600924,2640.199144924202,2688.350830078125,619510,2897.3089950162607,,2897.3089950162607,,,0,0
