Date,High,Low,Close,Volume,upper_bb,middle_bb,lower_bb,kc_middle,kc_upper,kc_lower,rsi_14,buy_price,sell_price,bb_kc_rsi_signal,position
2020-01-28,2905.3050256899623,2838.870211006569,2879.373779296875,292577,2904.673265694809,2793.7529052734376,2682.8325448520663,2806.6543931161036,2910.2400454526337,2703.0687407795735,74.86140590008931,,,0,1
2020-01-29,2937.5271821977108,2887.339002003929,2909.197265625,434882,2921.924173301653,2801.65224609375,2681.380318885847,2814.27148346752,2919.285546393305,2709.2574205417345,77.62970204944932,,2909.197265625,-1,0
2020-01-30,2927.7516360733034,2889.510838320398,2906.029052734375,337850,2936.2134677709264,2808.7709106445313,2681.3283535181363,2820.910406516187,2922.7595507127426,2719.061262319631,76.66386710423998,,,0,0
2020-01-31,2963.86586541406,2884.4426619895467,2896.978271484375,468850,2946.2411406380647,2816.09775390625,2685.9543671744354,2826.2812920009437,2934.3844520146104,2718.178131987277,73.83762658184335,,,0,0
2020-02-03,2940.6949598591414,2798.9099249915844,2923.543212890625,657504,2958.2498064947054,2825.5108642578125,2692.7719220209196,2832.994300587431,2960.1651101560797,2705.8234910187825,76.5680742452751,,,0,0
2020-02-04,2986.8555140661256,2885.483448134184,2925.7607421875,511585,2969.1143181648813,2834.3763916015623,2699.6384650382433,2839.262878669746,2974.5755210037555,2703.9502363357365,76.78587243727434,,,0,0
2020-02-05,3003.147328159962,2935.897782312964,2946.9853515625,423733,2980.3505591192743,2844.8914794921875,2709.4323998651007,2846.3996792868015,2983.7927957169372,2709.006562856666,78.81551354928435,,,0,0
2020-02-06,2980.519253681271,2929.244997788556,2943.5908203125,410631,2984.2242174631474,2856.255090332031,2728.285963200915,2852.7209781279553,2986.4145038679712,2719.0274523879393,77.64625066874316,,,0,0
2020-02-07,2983.234585703544,2929.923837594795,2942.86669921875,450061,2980.4124393513716,2868.0961303710938,2755.779821390816,2858.483653276564,2989.3204709223937,2727.646835630734,77.38252075247408,,,0,0
2020-02-10,2968.753268966738,2828.4615748539804,2856.157958984375,969115,2972.6009099366706,2873.0968505859373,2773.592791235204,2858.3373659651984,3004.889030166326,2711.785701764071,53.81255765640919,,,0,0
2020-02-11,2895.25845678918,2827.7373362691014,2837.240966796875,507516,2971.073358186565,2874.4341552734377,2777.79495236031,2857.030364973841,3002.38013726885,2711.6805926788325,50.21874235585075,,,0,0
2020-02-12,2904.4908264753103,2827.73764358159,2839.14208984375,669153,2970.022611381569,2875.4569580078123,2780.891304634056,2855.9377811511313,3002.1355662145183,2709.739996087744,50.575976565814045,,,0,0
2020-02-13,2845.341719349987,2810.540372643173,2837.693603515625,319421,2970.265329480777,2874.7758666992186,2779.28640391766,2854.8382580996545,2993.1041788567327,2716.5723373425762,50.279922768099595,,,0,0
