Date,High,Low,Close,Volume,upper_bb,middle_bb,lower_bb,%k,%d,buy_price,sell_price,bb_stoch_signal,position
2020-01-28,2905.3050256899623,2838.870211006569,2879.373779296875,292577,2904.6733607335873,2682.83247422735,2793.7529174804686,,,,,0,1
2020-01-29,2937.526935679631,2887.3387596976554,2909.197021484375,434882,2921.9242097071806,2681.3802580662573,2801.652233886719,,,,,0,1
2020-01-30,2927.7516360733034,2889.510838320398,2906.029052734375,337850,2936.2134983241153,2681.3283229649473,2808.7709106445313,,,,,0,1
2020-01-31,2963.865615636534,2884.4424189053507,2896.97802734375,468850,2946.2411401305817,2685.9543188537937,2816.0977294921877,,,,,0,1
2020-02-03,2940.6947142862,2798.909691258895,2923.54296875,657504,2958.2497171810683,2692.771986920494,2825.510852050781,,,,,0,1
2020-02-04,2986.8555140661256,2885.483448134184,2925.7607421875,511585,2969.114212806098,2699.638570397027,2834.3763916015623,,,,,0,1
2020-02-05,3003.147576953281,2935.898025535049,2946.985595703125,423733,2980.3505052665687,2709.432478131869,2844.891491699219,,,,,0,1
2020-02-06,2980.51950088473,2929.245240739342,2943.591064453125,410631,2984.224202464833,2728.286027027354,2856.2551147460936,,,,,0,1
2020-02-07,2983.235080682645,2929.924323728562,2942.8671875,450061,2980.4125008701003,2755.779857528337,2868.0961791992186,,,,,0,1
2020-02-10,2968.753268966738,2828.4615748539804,2856.157958984375,969115,2972.600962757129,2773.5928360709963,2873.0968994140626,,,,,0,1
2020-02-11,2895.2587059221287,2827.7375795919525,2837.2412109375,507516,2971.0734225054052,2777.7949856977198,2874.4342041015625,,,,,0,1
2020-02-12,2904.4905767152827,2827.7374004216445,2839.141845703125,669153,2970.0226999960864,2780.891264847664,2875.456982421875,,,,,0,1
2020-02-13,2845.341719349987,2810.540372643173,2837.693603515625,319421,2970.2654186280815,2779.2863391844185,2874.77587890625,,,,,0,1
2020-02-14,2859.2353130485803,2797.0544563232434,2802.8017578125,270506,2972.213425782438,2774.822121092562,2873.5177734375,2.7886915738316937,,,,0,1
2020-02-17,2816.9671115561864,2780.5365218118495,2791.443115234375,224912,2974.498063084499,2770.152596095189,2872.325329589844,4.899394334030805,,,,0,1
2020-02-18,2787.7317831218807,2733.4253198143115,2775.467529296875,453173,2978.6006113782755,2761.995189402974,2870.297900390625,15.587222919057089,7.758436275639862,,,0,1
2020-02-19,2815.7899114574884,2751.527268026604,2789.76806640625,462922,2980.4004380925353,2758.014015032465,2869.2072265625,20.88917213936445,13.791929797484116,,,0,1
