Date,High,Low,Close,Volume,obv,macd,macd_signal,macd_hist,rsi_14,buy_price,sell_price,obv_macd_rsi_signal,position
2020-01-07,125.02559774219478,122.02614951730361,124.4647216796875,8805574,27589704,0.5128787462344491,0.17043107604065774,0.3424476701937913,100.0,,,0,0
2020-01-08,124.92805574567011,123.17228815773235,124.26964569091797,5588820,22000884,0.6669448172513199,0.2697338242827902,0.39721099296852974,96.83175660841476,,,0,0
2020-01-09,125.09875995039705,123.2210562882089,123.70877075195312,4990046,17010838,0.735309181837124,0.362848895793657,0.37246028604346704,88.18124731493194,,,0,0
2020-01-10,124.46472547656987,122.4163262860659,122.78211212158203,4113154,12897684,0.7065699279435478,0.43159310222363517,0.2749768257199126,76.08714644856816,,,0,0
2020-01-13,125.78155604925892,123.31860398387684,124.26964569091797,13927198,26824882,0.7946649860885628,0.5042074789966208,0.29045750709194207,80.67021246480365,,,0,0
2020-01-14,126.00102363664992,124.14770734854412,125.44015502929688,14593554,41418436,0.9480032838667398,0.5929666399706446,0.35503664389609524,83.3709636883569,,,0,0
2020-01-15,124.8548983509567,120.27038552890525,121.07511138916016,20280902,21137534,0.7091280611593334,0.6161989242083823,0.09292913695095106,53.40457736878581,,,0,0
2020-01-16,123.19667711513868,120.46547312817243,122.14808654785156,17623672,38761206,0.5994873373820866,0.6128566068431232,-0.01336926946103656,57.452901370006025,,,0,0
2020-01-17,123.83068996122176,121.75790364776577,122.46509552001953,8281636,47042842,0.5320431859075399,0.5966939226560065,-0.06465073674846666,58.59742799284033,,,0,0
2020-01-20,122.3187957265693,120.56302058369798,120.95319366455078,3817166,43225676,0.3525316008583701,0.5478614582964793,-0.19532985743810916,51.4842011743427,,,0,0
2020-01-21,121.0507255116913,119.97775520555645,120.51424407958984,3015884,40209792,0.17285524567073196,0.4728602157713298,-0.30000497010059785,49.60159503112657,,,0,0
2020-01-22,122.87965576886975,119.68512459191409,119.90460205078125,6800848,33408944,-0.018519100386015452,0.3745843525398608,-0.39310345292587623,47.02942259506682,,,0,0
2020-01-23,121.48966879149539,119.660739659399,121.2945785522461,3393088,36802032,-0.05736390586480411,0.28819470085892784,-0.34555860672373195,53.012248224503196,,,0,0
2020-01-24,122.15153059337065,120.5845451056819,121.24562072753906,3421554,33380478,-0.09104961804429479,0.21234583707828333,-0.30339545512257815,52.78610136350658,,,0,0
2020-01-27,121.3925314988081,119.85003152819614,120.14384460449219,3306994,30073484,-0.20429492807988936,0.12901768404664882,-0.3333126121265382,47.8400162413502,,,0,0
2020-01-28,120.51110049554639,118.40546015808302,119.50724792480469,4272362,25801122,-0.34147437987111573,0.03491927126309591,-0.37639365113421164,45.20442162370984,,,0,0
2020-01-29,121.14767508421531,119.11549188059273,120.82938385009766,4009378,29810500,-0.3395901799135572,-0.039982618972234714,-0.2996075609413225,51.21566243281283,,,0,0
2020-01-30,121.24562635026956,117.62196430296835,117.86680603027344,4294930,25515570,-0.5705749754893503,-0.14610109027565785,-0.42447388521369245,40.495454041455844,,,0,0
2020-01-31,117.10779046823053,115.07560720217411,115.95703887939453,11107276,14408294,-0.8973897877571204,-0.2963588297719504,-0.60103095798517,35.357633213456566,,,0,0
2020-02-03,117.59748405441451,115.19803800505532,116.2508544921875,8463660,22871954,-1.1197763321001588,-0.4610423302375921,-0.6587340018625667,36.688499497605235,,,0,0
2020-02-04,118.1361373282124,116.49569471227345,117.64645385742188,6329512,29201466,-1.1699199564288563,-0.602817855475845,-0.5671021009530113,42.720821695001426,,,0,0
2020-02-05,118.99308658753387,116.20189222370315,118.62582397460938,7751206,36952672,-1.1177474595155417,-0.7058037762837843,-0.41194368323175734,46.56826284912361,,,0,0
2020-02-06,120.43763658935133,118.33199637261373,119.31136322021484,6112396,43065068,-1.0094468174466584,-0.7665323845163592,-0.24291443293029924,49.14335666679285,,,0,0
2020-02-07,120.9518108420531,118.96859139660393,119.4582748413086,5519024,48584092,-0.9013727740582027,-0.7935004624247279,-0.10787231163347477,49.702787235263834,,,0,0
2020-02-10,120.2907332633189,117.25469744949889,117.96473693847656,4517992,44066100,-0.925569948563151,-0.8199143596524125,-0.10565558891073845,44.360362982179474,,,0,0
2020-02-11,118.94410598331416,117.42609178468228,118.1361312866211,5460620,49526720,-0.9203075595220156,-0.8399929996263332,-0.08031455989568237,45.089779756637476,,,0,0
2020-02-12,121.02526889948831,118.35649543215551,119.703125,6838800,56365520,-0.7806944222028989,-0.8281332841416464,0.04743886193874758,51.36713561082927,,,0,0
2020-02-13,120.36418883163482,118.74823201497396,119.36033630371094,4829910,51535610,-0.6897590747513931,-0.8004584422635959,0.11069936751220277,50.020000436393424,,,0,0
2020-02-14,120.1438374861432,118.50339493930846,118.94410705566406,3619586,47916024,-0.6438564026634737,-0.7691380343435714,0.12528163168009776,48.36149710103243,,,0,0
2020-02-17,119.97244530603541,118.47890928844254,119.38482666015625,2035556,49951580,-0.5653982563369482,-0.7283900787422468,0.16299182240529864,50.24273457353835,,,0,0
2020-02-18,119.89899618070102,118.13613276515576,119.50724792480469,2505274,52456854,-0.48771911481189534,-0.6802558859561766,0.19253677114428125,50.77914633920392,,,0,0
2020-02-19,121.612883301465,119.72759909985471,121.24562072753906,3570768,56027622,-0.28262772206203124,-0.6007302531773475,0.3181025311153163,57.745224320665116,,,0,0
2020-02-20,121.71081681491518,120.02141049255002,120.31521606445312,4241614,51786008,-0.19294306870574474,-0.519172816283027,0.3262297475772823,53.389979366569726,,,0,0
2020-02-24,121.34355175976502,118.69925683496123,119.5806884765625,7043950,44742058,-0.17907332657793518,-0.45115291834200866,0.2720795917640735,50.17272694435521,,,0,0
