Date,High,Low,Close,Volume,%k,%d,macd,macd_signal,macd_hist,buy_price,sell_price,stoch_macd_signal,position
2020-01-22,122.87965576886975,119.68512459191409,119.90460205078125,6800848,3.474991045617135,9.065577810207502,-0.01851927415118837,0.3745849044782585,-0.39310417862944685,,,0,1
2020-01-23,121.48967643316105,119.66074718602553,121.29458618164062,3393088,25.769145221004315,12.717017694799866,-0.05736357576117257,0.2881952084303723,-0.34555878419154484,,,0,1
2020-01-24,122.15153059337065,120.5845451056819,121.24562072753906,3421554,24.99685498864849,18.080330418423316,-0.09104950554620928,0.21234626563505596,-0.30339577118126526,,,0,1
2020-01-27,121.39252379011924,119.85002391745937,120.14383697509766,3306994,7.619362105320116,19.461787438324308,-0.20429559596517777,0.1290178933150092,-0.333313489280187,,,0,1
2020-01-28,120.51110049554639,118.40546015808302,119.50724792480469,4272362,14.505645914858922,15.707287669609178,-0.34147504294398345,0.03491930606321067,-0.37639434900719415,,,0,1
2020-01-29,121.14767508421531,119.11549188059273,120.82938385009766,4009378,31.91229732530152,18.012435115160187,-0.33959083165962056,-0.03998272148135558,-0.299608110178265,,,0,1
2020-01-30,121.24562635026956,117.62196430296835,117.86680603027344,4294930,2.922061650239008,16.446668296799817,-0.5705756109338154,-0.14610129937184754,-0.4244743115619678,,,0,1
2020-01-31,117.10779817333878,115.07561477357486,115.95704650878906,11107276,8.06771178746335,14.300690254334626,-0.8973897945755027,-0.29635899841257857,-0.6010307961629242,,,0,1
2020-02-03,117.5974686188703,115.19802288445626,116.25083923339844,8463660,12.017480677803931,7.669084705168764,-1.1197776721655117,-0.46104273316316524,-0.6587349390023465,,,0,1
2020-02-04,118.1361220059112,116.49567960273826,117.64643859863281,6329512,29.363786200546834,16.482992888604706,-1.1699223257895426,-0.6028186516884407,-0.5671036741011019,,,0,1
2020-02-05,118.99307128150396,116.2018772767034,118.62580871582031,7751206,40.55008938164868,27.310452086666483,-1.117750608302913,-0.7058050430113352,-0.4119455652915778,,,0,1
2020-02-06,120.43765199218005,118.33201150615109,119.3113784790039,6112396,54.27654349820583,41.39680636013378,-1.0094481065616776,-0.7665336557214038,-0.24291445084027385,,,0,1
2020-02-07,120.95180311727151,118.96858379848382,119.45826721191406,5519024,56.158757251294986,50.328463377049836,-0.9013744173121836,-0.7935018080395597,-0.10787260927262388,,,0,1
2020-02-10,120.2907332633189,117.25469744949889,117.96473693847656,4517992,37.02084813039265,49.15204962663116,-0.9255712419372344,-0.8199156948190947,-0.10565554711813974,,,0,1
2020-02-11,118.94410598331416,117.42609178468228,118.1361312866211,5460620,43.25258512098243,45.477396834223356,-0.9203085640343716,-0.8399942686621501,-0.08031429537222146,,,0,1
2020-02-12,121.025253472163,118.35648034502391,119.70310974121094,6838800,65.3978239069784,48.55708571945116,-0.7806964061769861,-0.8281346961651174,0.047438289988131266,,,0,1
2020-02-13,120.36419652519461,118.7482396052434,119.36034393310547,4829910,67.82952150028811,58.82664350941631,-0.6897599776626464,-0.8004597524646233,0.1106997748019769,,,0,1
2020-02-14,120.1438374861432,118.50339493930846,118.94410705566406,3619586,62.698298601273784,65.30854800284676,-0.6438570569112585,-0.7691392133539504,0.12528215644269192,,,0,1
