Date,High,Low,Close,Volume,upper_bb,middle_bb,lower_bb,%k,%d,buy_price,sell_price,bb_stoch_signal,position
2020-01-28,439.3148323517598,425.5892005891375,430.1960754394531,9487290,433.34896793466214,412.90429744619723,423.1266326904297,,,,,0,1
2020-01-29,433.8530978494159,426.9190588384856,427.5364685058594,3103817,432.96398458719443,414.7900803542118,423.8770324707031,,,,,0,1
2020-01-30,431.0034475164276,418.2276863475714,419.9374694824219,3486193,432.0339612087993,416.3992602267476,424.21661071777345,,,,,0,1
2020-01-31,423.07203425377287,410.96119341260913,412.5284729003906,3757229,433.1136065746675,414.34125182377005,423.72742919921876,,,,,0,1
2020-02-03,407.39913050124983,393.246077005598,396.61810302734375,4032780,437.8587361746489,407.4684122628511,422.66357421875,,,,,0,1
2020-02-04,405.49940999856574,392.1537509636833,404.31207275390625,4848610,438.92093299052095,404.43523461201806,421.6780838012695,,,,,0,1
2020-02-05,409.7738120320234,400.7500492379091,404.8819885253906,3826307,439.784502703648,402.25609177877385,421.0202972412109,,,,,0,1
2020-02-06,416.0429498157501,402.7447733376211,409.0614013671875,7745520,440.05685291715116,401.1098585086301,420.58335571289064,,,,,0,1
2020-02-07,419.60497358260085,401.9849008314379,409.2038879394531,7402556,440.0949500950724,399.85592270766193,419.9754364013672,,,,,0,1
2020-02-10,411.056208272493,397.3305763202954,399.2303161621094,3638523,440.92653579333677,396.71615829846013,418.82134704589845,,,,,0,1
2020-02-11,403.40974658978246,395.9057514041725,397.5680236816406,4683072,441.4276150291773,393.60768770519775,417.5176513671875,,,,,0,1
2020-02-12,400.1801815621843,393.24614281298904,393.8160705566406,4439987,441.60206740323946,390.1609391885574,415.8815032958984,,,,,0,1
2020-02-13,399.0403426119491,391.34639078203816,397.947998046875,3924569,440.8477469869306,388.05615621131165,414.4519515991211,,,,,0,1
2020-02-14,403.4572284883332,395.6208020374121,397.5680236816406,2862205,438.8352450872886,386.6443813775551,412.73981323242185,12.97026273109038,,,,0,1
2020-02-17,400.3903996734231,389.6750415756442,390.7274475097656,2625157,437.89071152785306,383.96976210495944,410.93023681640625,2.382191574024183,,,,0,1
2020-02-18,393.0714255538978,381.7820256512966,390.96661376953125,4187206,436.7452744529279,381.7146864845721,409.22998046875,18.65973750900749,11.337397271374016,,,0,1
2020-02-19,396.2764491131119,383.26495232946615,386.0872802734375,5910512,435.78620529537875,378.889792629426,407.33799896240237,10.42686782555604,10.489598969529238,,,0,1
2020-02-20,393.69324834683584,386.0872553208744,387.42669677734375,4000525,433.48952762363905,377.19924495936874,405.3443862915039,14.9239322548292,14.670179196464241,,,0,1
2020-02-24,396.7069795524333,378.67266363311984,380.63397216796875,12668574,431.6632921376641,374.5537092051093,403.1085006713867,4.791590157676354,10.047463412687199,,,0,1
