Date,High,Low,Close,Volume,obv,macd,macd_signal,macd_hist,rsi_14,buy_price,sell_price,obv_macd_rsi_signal,position
2020-01-07,682.0534753178298,672.7193798242145,677.6531372070312,16683622,30859459,1.2742548705555237,0.7232207281927848,0.5510341423627388,90.42906976460837,,,0,0
2020-01-08,682.03128075473,671.1638041999217,672.5639038085938,16047902,14811557,1.0687789391033675,0.7923323703749013,0.2764465687284662,87.31618897920754,,,0,0
2020-01-09,688.9428271851682,680.6088712823896,688.0538940429688,14982742,29794299,2.131282442398742,1.0601223847796695,1.0711600576190727,88.60223785415357,,,0,0
2020-01-10,692.4763784488683,684.3424033843563,687.8982543945312,12478359,17315940,2.927024389636472,1.4335027857510299,1.493521603885442,88.50513545447345,,,0,0
2020-01-13,692.8098158547547,683.7869069552114,686.1426391601562,18282382,-966442,3.3770634533666453,1.822214919274153,1.5548485340924922,87.34233854097593,,,0,0
2020-01-14,688.9428703980402,676.4308092594623,679.78662109375,15816535,-16782977,3.184140327591649,2.0946000009376524,1.0895403266539967,83.08630249760616,,,0,0
2020-01-15,684.4535983321537,674.8306300009557,677.3197021484375,15817859,-32600836,2.7999119761179827,2.2356623959737187,0.564249580144264,81.42783183602135,,,0,0
2020-01-16,685.9870681704153,679.1642982841934,683.5646362304688,12847975,-19752861,2.9651419183890084,2.381558300456777,0.5835836179322316,82.38631868157981,,,0,0
2020-01-17,704.4774134352203,690.365213392439,702.7217407226562,29463471,9710610,4.589006853523529,2.8230480110701275,1.7659588424534012,84.95193092040617,,,0,0
2020-01-20,715.1671198174239,678.453113234309,681.0977783203125,32545850,-22835240,4.083980877689555,3.075234584394013,1.008746293295542,72.17271970341922,,,0,0
2020-01-21,687.0982670871987,676.4974128990044,681.7867431640625,18922720,-3912520,3.696724321450006,3.199532531805212,0.49719178964479394,72.315613103727,,,0,0
2020-01-22,687.4982662759224,680.5421568941341,681.542236328125,10322817,-14235337,3.3316854563277047,3.2259631167097105,0.10572233961799427,72.17396830864146,,,0,0
2020-01-23,685.3648218775979,675.919639659977,678.6531982421875,11247739,-25483076,2.777253843392714,3.1362212620463117,-0.3589674186535978,70.4188577893883,,678.6531982421875,-1,0
2020-01-24,682.8757691967733,674.9640261816043,676.2974853515625,14628445,-40111521,2.1233003679847116,2.933637083233992,-0.8103367152492806,68.94657791786429,,,0,0
2020-01-27,677.5864387017032,668.9412961077958,669.6302490234375,13387750,-53499271,1.0548871930654968,2.5578871052002934,-1.5029999121347966,64.81617006312347,,,0,0
2020-01-28,671.1637046422753,650.5398618680343,654.162353515625,24532236,-78031507,-1.0281163570592753,1.8406864127483795,-2.8688027698076546,56.377802648294,,,0,0
2020-01-29,664.2298328508882,650.7398854987869,657.7626953125,24746565,-53284942,-2.3611760167275406,1.0003139268531955,-3.361489943580736,57.75638688514597,,,0,0
2020-01-30,657.695937239305,640.0501396327128,641.7169189453125,22402689,-75687631,-4.658692941579716,-0.13148744683338676,-4.527205494746329,50.149696107653746,,,0,0
2020-01-31,645.9395020643194,625.4712517043995,627.4491577148438,34750310,-110437941,-7.54382028352029,-1.6139540141707676,-5.929866269349523,44.53326928201373,,,0,0
2020-02-03,622.2487999785518,605.8475074290369,615.8260498046875,30712290,-141150231,-10.64547771766263,-3.42025875486914,-7.225218962793489,40.54921396619674,,,0,0
2020-02-04,636.7165545891762,621.2931483823223,634.0052490234375,25383901,-115766330,-11.504042690293772,-5.037015541954067,-6.467027148339706,48.33456241987471,,,0,0
2020-02-05,645.739451695524,635.7387161491959,643.8281860351562,18472100,-97294230,-11.262011238397008,-6.282014681242655,-4.979996557154353,51.99284866645687,,,0,0
2020-02-06,652.051002936416,640.0945560301784,647.9617919921875,15538577,-81755653,-10.614297104430989,-7.148471165880323,-3.4658259385506662,53.48543324819228,,,0,0
2020-02-07,645.5394848614658,634.8497368722424,637.2277221679688,12209212,-93964865,-10.842147189387447,-7.887206370581748,-2.9549408188056985,49.207043800172585,,,0,0
2020-02-10,642.4947590827697,626.9157608491223,638.0944213867188,15142476,-78822389,-10.827966581069745,-8.475358412679348,-2.3526081683903968,49.55789797216967,,,0,0
2020-02-11,651.6955093399674,642.2947736190126,645.71728515625,13999816,-64822573,-10.085369090589552,-8.79736054826139,-1.2880085423281624,52.65551008397726,,,0,0
2020-02-12,655.5402341439402,646.7173058120312,653.517822265625,13533565,-51289008,-8.76636389028522,-8.791161216666156,0.024797326380936013,55.65643736603728,,,0,0
2020-02-13,656.829142769886,650.0952670855239,655.22900390625,13565659,-37723349,-7.496549156432252,-8.532238804619375,1.0356896481871232,56.31064847822053,,,0,0
2020-02-14,667.3633467396311,645.872765114771,661.2073364257812,21227841,-16495508,-5.939345284688329,-8.013660100633166,2.0743148159448364,58.60822519541006,,,0,0
2020-02-17,669.4524264282971,655.2957799521762,657.0514526367188,13149130,-29644638,-4.983152407837679,-7.407558562074069,2.42440615423639,56.38823559632494,,,0,0
2020-02-18,656.0069667295821,647.7840970227097,652.2288818359375,11127161,-40771799,-4.561916885491655,-6.838430226757587,2.2765133412659315,53.839676479383485,,,0,0
2020-02-19,669.5857640681234,655.6513509335095,668.4078979492188,14084409,-26687390,-2.889267633756617,-6.048597708157393,3.159330074400776,60.31922223517817,,,0,0
2020-02-20,670.2747547954036,659.5183661426878,660.4739990234375,16892268,-43579658,-2.1787649419038644,-5.274631154906688,3.0958662130028234,56.156343337817184,,,0,0
2020-02-24,656.4957826962251,639.8500654445504,642.250244140625,21370214,-64949872,-3.051020886894321,-4.829909101304215,1.7788882144098936,47.967524951802204,,,0,0
2020-02-25,645.117170011393,626.7157200982747,629.5604248046875,27745062,-92694934,-4.711936108350301,-4.806314502713432,0.09437839436313133,43.23924896832025,,,0,0
2020-02-26,627.7603115254227,616.6483495071591,618.7151489257812,29362748,-122057682,-6.824675897741599,-5.209986781719066,-1.6146891160225332,39.642680228605386,,,0,0
2020-02-27,619.5152356966637,608.4921078814879,616.159423828125,25054993,-147112675,-8.60605778157651,-5.889200981690555,-2.7168567998859547,38.82316065733565,,,0,0
2020-02-28,603.1583869115789,588.9350402815693,590.557373046875,39315769,-186428444,-11.945981453380682,-7.100557076028581,-4.845424377352101,31.743713408653562,,,0,0
2020-03-02,608.4920860453873,578.3119739710786,585.0014038085938,29500495,-215928939,-14.869805449404907,-8.654406750703847,-6.21539869870106,30.44620153745305,,,0,0
2020-03-03,601.7804616581826,587.6015621465286,596.8689575195312,27398798,-188530141,-16.044394831749173,-10.132404366912914,-5.91199046483626,36.42389429491991,,,0,0
2020-03-04,601.7360291167284,581.3344188857429,595.4688720703125,22105261,-210635402,-16.89350279014161,-11.484624051558654,-5.408878738582956,36.030470440528575,,,0,0
2020-03-05,603.5806207027624,580.4898998391515,582.7789916992188,30510390,-241145792,-18.378537912044862,-12.863406823655897,-5.515131088388966,32.59409284056069,,,0,0
2020-03-06,572.5560362211023,551.6432582595457,564.9331665039062,33734039,-274879831,-20.75618353125833,-14.441962165176385,-6.314221366081945,28.480325836161143,,,0,0
2020-03-09,551.5987734075073,486.70481053744794,495.2165832519531,88187018,-363066849,-27.943910432151142,-17.142351818571335,-10.801558613579807,18.602575999872016,,,0,0
2020-03-11,523.7965174384251,492.4829596334078,512.72900390625,59578576,-303488273,-31.859869058067375,-20.085855266470546,-11.774013791596829,25.584443059197397,,,0,0
2020-03-12,489.3716500935277,466.12539519060095,472.4814453125,55970485,-359458758,-37.77548383447686,-23.623780980071807,-14.151702854405052,21.104146587777393,,,0,0
2020-03-13,506.70630311580015,418.87724736735294,491.28289794921875,73297403,-286161355,-40.47990393233022,-26.99500557052349,-13.484898361806728,27.491977256832484,,,0,0
2020-03-16,479.9042426804246,446.7016398261295,451.45758056640625,38482258,-324643613,-45.3143905360314,-30.65888256362507,-14.655507972406326,23.20598195181745,,,0,0
2020-03-17,471.14800984668375,445.90159631561744,448.03509521484375,45445979,-370089592,-48.85870917910097,-34.29884788672025,-14.559861292380717,22.875923104312946,,,0,0
2020-03-18,460.4360888156444,427.1445914647442,430.4781799316406,44730415,-414820007,-52.47935424479169,-37.93494915833455,-14.544405086457147,21.20940081318136,,,0,0
2020-03-19,429.811446579753,396.5643961814366,407.89862060546875,61404010,-476224017,-56.5192050630784,-41.65180033928332,-14.867404723795083,19.265538160889776,,,0,0
2020-03-20,459.99155749005394,413.3656801547638,452.4576416015625,63360475,-412863542,-55.48567106560233,-44.41857448454713,-11.067096581055203,32.42728180304751,,,0,0
2020-03-23,422.2553289782821,389.2082868139755,392.9419250488281,40670949,-453534491,-58.791299355939145,-47.29311945882554,-11.498179897113609,26.267631032746024,,,0,0
2020-03-24,431.1448533602927,398.1645143200803,419.32171630859375,45734887,-407799604,-58.606821940399016,-49.555859955140235,-9.05096198525878,32.39726035155235,,,0,0
2020-03-25,511.8400527914197,428.1446527276123,481.03765869140625,73130298,-334669306,-52.87119526303758,-50.21892701671971,-2.652268246317867,44.104701818161686,,,0,0
2020-03-26,496.438886927901,463.30295320550255,473.9037780761719,45744488,-380413794,-48.34403440805181,-49.84394849498614,1.499914086934325,43.17395263211837,,,0,0
2020-03-27,492.1718753077845,465.0141959953154,473.6370849609375,41657940,-422071734,-44.267459007690775,-48.728650597527064,4.4611915898362895,43.13730284867312,,,0,0
2020-03-30,477.726297875878,453.36884692487894,458.0136413574219,30229866,-452301600,-41.81540302412492,-47.34600108284664,5.530598058721722,40.94452285756955,,,0,0
2020-03-31,502.1726236778224,465.8142500551252,495.03875732421875,44292810,-408008790,-36.464177227408584,-45.169636311759035,8.705459084350451,47.72610850554957,,,0,0
2020-04-01,499.8613746206832,464.56974784824774,480.2376403808594,41597459,-449606249,-33.03679110606225,-42.74306727061968,9.70627616455743,45.47781303234871,,,0,0
2020-04-03,504.23944787921215,469.50337957467497,478.90411376953125,41367807,-490974056,-30.08140762265117,-40.21073534102598,10.12932771837481,45.270890265461354,,,0,0
2020-04-07,539.5977709315291,488.9271591168044,536.08642578125,54373624,-436600432,-22.861576213087687,-36.74090351543832,13.879327302350632,54.77356326624079,,,0,0
2020-04-08,546.265022845109,515.5959393083996,529.8859252929688,49880330,-486480762,-17.439109179439697,-32.8805446482386,15.4414354687989,53.68505797078822,,,0,0
2020-04-09,547.9540368979783,530.2637913049938,542.2424926757812,33032857,-453447905,-12.006292205964769,-28.705694159783835,16.699401953819066,55.57957301987565,,,0,0
2020-04-13,540.0423390723114,524.4855335915229,528.5525512695312,23673784,-477121689,-8.705062926322512,-24.705567913091574,16.000504986769062,52.99323208430033,,,0,0
2020-04-15,549.376334084252,508.0397571917125,511.0844421386719,35321842,-512443531,-7.412894128764435,-21.24703315622615,13.834139027461713,49.808292407808835,,,0,0
2020-04-16,527.7968384779305,508.9287293632589,519.1739501953125,37455706,-474987825,-5.670716859734682,-18.131769896927857,12.461053037193174,51.268946899311466,,,0,0
2020-04-17,546.7095208023726,530.1081890115391,544.0426025390625,33269335,-441718490,-2.257315486381003,-14.956879014818487,12.699563528437483,55.55136241231836,,,0,0
2020-04-20,558.7104003536515,534.2640854444917,552.8433227539062,36030932,-405687558,1.1447779769620183,-11.736547616462387,12.881325593424405,56.99176943107342,,,0,0
2020-04-21,556.4880244391228,517.3738956987382,549.9764404296875,61371628,-467059186,3.5684927502763912,-8.675539543114631,12.244032293391022,56.35114155953328,,,0,0
2020-04-22,615.5593541516488,577.8230719878412,606.0919189453125,142683366,-324375820,9.903196425768783,-4.959792349337949,14.862988775106732,64.71242568412221,,,0,0
2020-04-23,615.9815918144776,601.5137598757382,609.3366088867188,65464502,-258911318,15.0122620765286,-0.965381464164639,15.97764354069324,65.12838169922226,,,0,0
2020-04-24,664.474298809198,598.8024898437227,629.8271484375,134986308,-123925010,20.478584336000722,3.3234116958684337,17.15517264013229,67.7164280974319,,,0,0
2020-04-27,655.6068775188911,632.4939633269751,635.4942016601562,58482901,-65442109,24.980013892254874,7.654732135145723,17.325281757109153,68.41461974006958,,,0,0
2020-04-28,646.9173155110108,618.781809291507,634.7830810546875,78453401,-143895510,28.16537484794651,11.75686067770588,16.40851417024063,68.21525642927706,,,0,0
2020-04-29,646.1172471118272,631.1605021531067,634.2496337890625,37494672,-181390182,30.297500887792467,15.464988719723198,14.832512168069268,68.05504644848472,,,0,0
2020-04-30,664.4741981005456,639.183340465774,651.6065063476562,71345899,-110044283,33.00729316427987,18.97344960863453,14.03384355564534,70.48405688977968,,,0,0
2020-05-04,651.162023236575,630.0270172045003,637.9165649414062,53456868,-163501151,33.662123204171394,21.911184327741903,11.75093887642949,66.20791756501711,,,0,0
2020-05-05,657.3848052099801,643.2503529738001,649.2285766601562,44903763,-118597388,34.69393544428101,24.467734551049727,10.226200893231283,67.93878524071327,,,0,0
2020-05-06,660.0295207874573,642.4948089565052,649.2731323242188,40489094,-78108294,35.110517161793155,26.59629107319841,8.514226088594743,67.9457496180614,,,0,0
2020-05-07,672.7860894399668,642.2725958380531,669.8080444335938,50026966,-28081328,36.67489164250878,28.61201118706049,8.062880455448294,71.06532536446142,,,0,0
2020-05-08,702.2327674885126,683.209063258368,694.187744140625,84262770,56181442,39.427413031180095,30.77509155588441,8.652321475295686,74.26728404532314,,,0,0
