Date,High,Low,Close,Volume,upper_bb,middle_bb,lower_bb,%k,%d,buy_price,sell_price,bb_stoch_signal,position
2020-01-28,671.1637046422753,650.5398618680343,654.162353515625,24532236,698.6184112712339,659.6702117756412,679.1443115234375,,,,,0,1
2020-01-29,664.2298328508882,650.7398854987869,657.7626953125,24746565,699.9222392754233,657.044063214811,678.4831512451171,,,,,0,1
2020-01-30,657.695937239305,640.0501396327128,641.7169189453125,22402689,703.3472468847998,649.5498478417627,676.4485473632812,,,,,0,1
2020-01-31,645.9394392305137,625.4711908616441,627.4490966796875,34750310,708.105960927538,639.2129172462901,673.6594390869141,,,,,0,1
2020-02-03,622.2487999785518,605.8475074290369,615.8260498046875,30712290,714.1446803514607,628.0182407911175,671.0814605712891,,,,,0,1
2020-02-04,636.7165545891762,621.2931483823223,634.0052490234375,25383901,714.8848724124017,622.9132660153326,668.8990692138672,,,,,0,1
2020-02-05,645.739451695524,635.7387161491959,643.8281860351562,18472100,714.743373434388,620.1812054230339,667.462289428711,,,,,0,1
2020-02-06,652.051064356758,640.0946163242756,647.9618530273438,15538577,712.4616277012939,618.4537409510498,665.4576843261718,,,,,0,1
2020-02-07,645.5394848614658,634.8497368722424,637.2277221679688,12209212,710.2961076775243,615.5522016486475,662.9241546630859,,,,,0,1
2020-02-10,642.4947590827697,626.9157608491223,638.0944213867188,15142476,707.8091522455136,613.2343353033145,660.5217437744141,,,,,0,1
2020-02-11,651.6954477397312,642.2947129073625,645.7172241210938,13999816,705.6358872625483,612.0006605890142,658.8182739257812,,,,,0,1
2020-02-12,655.5402341439402,646.7173058120312,653.517822265625,13533565,703.6692178478243,611.5871481189727,657.6281829833985,,,,,0,1
2020-02-13,656.8292651383072,650.0953881994122,655.2291259765625,13565659,700.6063963258938,611.8164125119969,656.2114044189453,,,,,0,1
2020-02-14,667.3634083430404,645.8728247344137,661.2073974609375,21227841,692.8992736253115,615.3721008864072,654.1356872558594,84.7567562011711,,,,0,1
2020-02-17,669.4523642411834,655.2957190801088,657.0513916015625,13149130,689.6113687137627,616.2553671260812,652.9333679199219,80.50310422638553,,,,0,1
