Date,High,Low,Close,Volume,plus_di,minus_di,adx,rsi_14,buy_price,sell_price,adx_rsi_signal,position
2020-01-27,1253.8910946676153,1231.0162186244397,1238.916748046875,2510013,31.64784162752337,19.15078062323312,17.889839558575357,77.15258865585456,,,0,0
2020-01-28,1244.7962282889298,1229.1788586351204,1237.1253662109375,2352852,30.513619012186194,19.316612620460006,19.195062346835858,75.04996944981144,,,0,0
2020-01-29,1263.1236632419532,1242.1321029000665,1254.6259765625,3678474,36.00742743524018,17.534150163903213,19.92475610485981,80.60960669300934,,,0,0
2020-01-30,1264.8233138718103,1242.9589504482892,1258.760009765625,2743506,33.076835158607,15.744205727794949,22.264302252266233,81.64981715674786,,,0,0
2020-01-31,1265.0069324131837,1249.8029189786487,1257.9332275390625,3939306,30.050629459419593,14.266372999770763,24.208175758898324,80.71720182044683,,,0,0
2020-02-03,1197.8522860255466,1168.5467285033533,1182.0052490234375,5767353,22.01956204829368,37.886269965300365,25.67609474165396,37.901682572541404,,,0,0
2020-02-04,1200.9757744721016,1182.8320655606806,1186.6904296875,3604309,20.926237289702986,34.23928539407557,25.758345708874565,40.01604485880956,,,0,0
2020-02-05,1217.2362520068618,1189.6761859236876,1203.502197265625,4220104,23.37883119554745,30.00273010094081,25.45969740066351,46.990708791167776,,,0,0
2020-02-06,1217.2362825846258,1202.583558605864,1210.4381103515625,2354458,21.844046841789332,28.0330847163156,23.952242940660255,49.59469901210988,,,0,0
2020-02-07,1207.4984762420715,1190.5949453305427,1193.3509521484375,3053804,19.754384626540062,28.994181711708066,22.726911566315728,43.87637251909912,,,0,0
2020-02-10,1196.5202180354388,1169.5573092834952,1180.76513671875,3039992,17.470212383241616,31.729770130335616,22.40152369720257,40.19971742220067,,,0,0
2020-02-11,1193.3048778946884,1179.5708232133736,1182.2349853515625,2200796,16.248416511243764,29.51071856334536,23.078429305049013,40.82337798777327,,,0,0
2020-02-12,1194.131722932315,1175.8961680669042,1191.7891845703125,2568696,16.165445433348715,30.024297632450764,23.67448637222917,44.84962038283343,,,0,0
2020-02-13,1194.1316408630519,1180.4894313417428,1187.1497802734375,1545536,15.707831455442395,29.174365081561387,24.28831078301341,43.308709231205874,,,0,0
2020-02-14,1198.8169751411976,1185.6340984263973,1189.8140869140625,1780119,16.415087012593652,27.646954972395392,24.798318477827504,44.48824324351919,,,0,0
2020-02-17,1192.2943618506738,1173.1401384785815,1176.079833984375,2155085,14.974537561390145,29.22792583009704,24.906931419427814,39.88171758842012,,,0,0
2020-02-18,1184.8990889723389,1163.4480823101485,1181.7296142578125,2347917,13.997759724058087,30.450708134854835,25.60208958517667,42.51846074244565,,,0,0
2020-02-19,1193.3507998158373,1172.7725957739467,1177.1822509765625,1820353,15.688935196369286,28.207679153680154,26.56200645390525,40.96125052059161,,,0,0
2020-02-20,1184.0722616694782,1171.5783881760617,1176.447265625,3034681,14.602670144340182,26.640202972555542,26.737006272374042,40.70178070781104,,,0,0
2020-02-24,1168.4548972271436,1150.770522402177,1157.2470703125,3414064,16.680740917817385,38.69557430766245,27.012432977228418,34.54551989151342,,,0,0
2020-02-25,1162.7130289678764,1139.2869777951544,1141.032470703125,3133077,15.162401225359758,39.63804528135554,28.121585700010474,30.368113891781263,,,0,0
2020-02-26,1137.311987079687,1107.9145851519406,1112.645751953125,5721483,13.885112936711586,48.32787305923251,29.568392983257247,24.730011901200143,,,0,0
2020-02-27,1117.9738355550674,1102.4024458641072,1111.91064453125,4003149,12.796792318445993,46.63758399639873,31.7082052420426,24.602627311627515,,,0,0
2020-02-28,1099.1415187747864,1067.4934154707707,1090.9654541015625,6286647,10.872435155312928,51.77959080853313,33.817835820106055,21.244766313250153,,,0,0
2020-03-02,1113.7481324108467,1056.9744660639035,1066.482666015625,3177486,13.766912139972574,46.92129633327119,36.3011567133866,18.12990938498588,1066.482666015625,,1,1
2020-03-03,1090.2761892001315,1067.5391361393836,1085.2235107421875,3134527,12.365890588006112,42.146242440231035,37.769352513991734,26.958090522598198,,,0,1
2020-03-04,1091.2405825720025,1063.818344564134,1080.9515380859375,3135151,11.433472060137275,39.09696595113265,39.108990074440634,26.26288629724924,,,0,1
2020-03-05,1090.6894398774393,1071.3514184280896,1086.27978515625,2625152,10.41743947864909,35.62262403340657,40.340928587412925,28.731545778739402,,,0,1
2020-03-06,1069.3304519866788,1038.8765597271781,1064.645263671875,3956575,8.802672545656097,38.69901291458415,41.51328515815548,25.062544681774682,,,0,1
2020-03-09,1043.424117473623,980.4953016836537,1012.3270874023438,8038295,6.990775492564451,43.95320547673028,43.230894375325356,18.807721672551324,,,0,1
2020-03-11,1029.7817308080562,997.4906126939603,1026.1070556640625,5628125,6.326258928002069,39.775180715962726,45.49466433613473,24.175328565016855,,,0,1
