Date,High,Low,Close,Volume,obv,macd,macd_signal,macd_hist,rsi_14,buy_price,sell_price,obv_macd_rsi_signal,position
2020-01-07,537.5365014076652,525.1628238672794,529.6849365234375,153960,143207,0.9697651196681818,0.5958398315534174,0.37392528811476444,92.91807903159345,,,0,0
2020-01-08,531.2750869702814,518.2056863579477,528.6910400390625,163181,-19974,0.8958943745616352,0.655850740155061,0.24004363440657428,92.23008323425489,,,0,0
2020-01-09,554.4322553274728,528.7406520443182,544.0960083007812,200543,180569,2.0566951692213706,0.936019625968323,1.1206755432530477,93.08475169601873,,,0,0
2020-01-10,555.5753064978192,539.6733299254308,547.1770629882812,156788,337357,3.188498500003675,1.3865154007753935,1.8019830992282815,93.24479702269032,,,0,0
2020-01-13,554.4819503166663,537.6854669192146,542.1082153320312,79458,257899,3.634550316499599,1.8361223839202347,1.7984279325793642,89.5719587525022,,,0,0
2020-01-14,561.5385470468295,538.8782425902825,557.712158203125,152033,409932,5.187360711545239,2.506370049445236,2.680990662100003,90.77640449881048,,,0,0
2020-01-15,582.906801790281,551.5997868603682,580.3724365234375,568486,978418,8.152492360434508,3.6355945116430908,4.516897848791417,92.1875927378795,,,0,0
2020-01-16,596.3240222818048,580.4220483542899,587.8760986328125,323010,1301428,10.981278038683172,5.104731217051107,5.876546821632065,92.5917876436426,,,0,0
2020-01-17,596.2744623875634,562.1846109582501,587.77685546875,179399,1122029,13.06450351096214,6.696685675833314,6.367817835128826,92.52360551987408,,,0,0
2020-01-20,608.2009040253871,590.8081176733485,596.6222534179688,460984,1583013,15.253392779939304,8.408027096654513,6.845365683284792,93.01715629142161,,,0,0
2020-01-21,599.7032816398789,584.7454372482891,590.6589965820312,217977,1365036,16.318805276927037,9.990182732709018,6.328622544218019,88.76291606229573,,,0,0
2020-01-22,601.2935147492775,578.6332093008893,582.6087036132812,71955,1293081,16.325372263932536,11.257220638953722,5.068151624978814,83.22883373965576,,,0,0
2020-01-23,590.609388382178,578.7325866981153,585.8884887695312,82621,1375702,16.406108493977513,12.28699820995848,4.119110284019033,83.67538907927997,,,0,0
2020-01-24,592.3485221549878,572.5704180400246,579.726318359375,128325,1247377,15.790830026177218,12.987764573202227,2.803065452974991,79.39785214464551,,,0,0
2020-01-27,580.670572694656,566.5078757996645,569.2410278320312,71115,1176262,14.292388335250052,13.248689325611792,1.0436990096382601,72.59724603306346,,,0,0
2020-01-28,594.1375915545915,564.520172121317,584.3479614257812,283284,1459546,14.16063084886548,13.43107763026253,0.7295532186029501,75.8118145831481,,,0,0
2020-01-29,596.324116439459,574.4588988366788,578.682861328125,134349,1325197,13.44411052155624,13.433684208521273,0.01042631303496755,72.38272101111491,,,0,0
2020-01-30,591.3050613913915,575.3036613622968,578.4343872070312,88967,1236230,12.709703662619177,13.288888099340854,-0.5791844367216772,72.2284058017667,,578.4343872070312,-1,0
2020-01-31,591.3547005284377,576.4465988344434,587.180419921875,108209,1344439,12.687162965062043,13.168543072485093,-0.4813801074230497,74.30493554669012,,,0,0
2020-02-03,593.0939929609989,576.2975070609156,590.4105224609375,336150,1680589,12.782591818068681,13.091352821601813,-0.30876100353313163,75.04701390373548,,,0,0
2020-02-04,603.2811668926212,591.3546858337885,597.0694580078125,223685,1904274,13.242884589057326,13.121659175092915,0.12122541396441022,76.55052410801846,,,0,0
2020-02-05,599.1069433833619,581.4160069287162,588.9694213867188,181054,1723220,12.806439997248276,13.058615339523989,-0.2521753422757129,70.95030550792812,,,0,0
2020-02-06,595.3301244680906,586.484627569605,589.4662475585938,160852,1884072,12.3581867496016,12.918529621539511,-0.5603428719379107,71.09000889508019,,,0,0
2020-02-07,674.2437753670688,616.2015413968156,658.4908447265625,2595009,4479081,17.372392819692323,13.809302261170075,3.563090558522248,83.18728051470939,,,0,0
2020-02-10,697.3513657088829,638.2158924445183,691.4874877929688,1105421,5584502,23.73513670532077,15.794469150000214,7.940667555320555,86.1671751787367,,,0,0
2020-02-11,710.2219739613029,665.7958773451758,672.8026733398438,967825,4616677,26.959180058708398,18.027411331741853,8.931768726966546,77.76222160189947,,,0,0
2020-02-12,720.5582622677161,669.3737788100783,700.9789428710938,1234720,5851397,31.42559244851384,20.707047555096253,10.718544893417587,80.80312961409386,,,0,0
2020-02-13,737.4541098582911,697.699171321456,729.9006958007812,875161,6726558,36.8739403671284,23.940426117502682,12.933514249625716,83.32389440064262,,,0,0
2020-02-14,759.3193882124957,708.2342637462741,753.654296875,1068329,7794887,42.617247336440755,27.675790361290296,14.941456975150459,85.0591617134894,,,0,0
2020-02-17,777.9544410565871,731.540538924544,745.206298828125,848055,6946832,45.957408253542326,31.332113939740708,14.625294313801618,81.79907485608688,,,0,0
2020-02-18,759.915648948898,711.414634593027,722.943603515625,538830,6408002,46.27467079040491,34.32062530987355,11.954045480531363,73.7744844017061,,,0,0
2020-02-19,774.2274506935323,727.3662912554869,770.4010620117188,656923,7064925,49.781671794297154,37.412834606758274,12.36883718753888,78.59506923295432,,,0,0
2020-02-20,789.1355740234434,760.3132419747282,771.2955322265625,1076588,8141513,52.0333634037238,40.33694036615138,11.696423037572416,78.67463354055947,,,0,0
2020-02-24,798.0306611852767,762.4002632858976,791.0735473632812,543365,8684878,54.78226985046342,43.22600626301379,11.556263587449635,80.40871277245515,,,0,0
2020-02-25,799.7700008230472,755.3438441717534,759.418701171875,464607,8220271,53.78649919545535,45.3381048495021,8.448394345953247,70.5242494738666,,,0,0
2020-02-26,757.3316015228023,730.4970172168763,733.4786376953125,580129,7640142,50.32409263063266,46.335302405728214,3.9887902249044487,63.622255796964936,,,0,0
2020-02-27,744.1131290957624,723.5399347528255,729.6025390625,283297,7356845,46.72868255209255,46.413978435001084,0.3147041170914662,62.6358233631602,,,0,0
2020-02-28,755.3438356521642,675.8339582150943,732.6835327148438,741077,8097922,43.62502249641943,45.85618724728475,-2.231164750865318,63.12522823477155,,,0,0
2020-03-02,773.2336204465608,718.7196805960211,727.316650390625,370025,7727897,40.268101384243096,44.738570074676424,-4.470468690433329,61.611354749014914,,,0,0
2020-03-03,749.3806428722465,715.5889427957792,721.5025024414062,338626,7389271,36.71533256953205,43.13392257364755,-6.418590004115501,59.934437077856835,,,0,0
2020-03-04,732.1865833180806,669.771342741664,679.4616088867188,752869,6636402,30.159726376213143,40.53908333416067,-10.379356957947529,49.453132691513396,,,0,0
2020-03-05,702.3704080083232,675.8339736744493,680.6542358398438,323635,6960037,24.775005424703068,37.38626775226915,-12.611262327566081,49.72175149378367,,,0,0
2020-03-06,695.5126180546116,645.0238596617168,689.5493774414062,416766,7376803,20.983454659687936,34.105705133752906,-13.12225047406497,51.780020407564514,,,0,0
2020-03-09,675.8340220796892,617.4439503191279,656.3043823242188,588633,6788170,15.12171636253936,30.308907379510195,-15.187191016970836,44.45511814256879,,,0,0
2020-03-11,693.7236599916572,641.1974730375794,655.4098510742188,349780,6438390,10.285500487422382,26.304226001092633,-16.01872551367025,44.27363398727866,,,0,0
2020-03-12,631.1096643746245,563.5262672447434,593.4915771484375,936391,5501999,1.4398792978818165,21.33135666045047,-19.891477362568654,33.943944589706035,,,0,0
2020-03-13,646.0177826831336,527.2498980206191,596.7713623046875,876985,6378984,-5.2452242916912155,16.016040470022137,-21.261264761713353,34.81155341865018,,,0,0
