Date,High,Low,Close,Volume,upper_bb,middle_bb,lower_bb,%k,%d,buy_price,sell_price,bb_stoch_signal,position
2020-01-28,594.1375915545915,564.520172121317,584.3479614257812,283284,612.397226259504,509.43744781276166,560.9173370361328,,,,,0,1
2020-01-29,596.3239906478102,574.4587776573906,578.6827392578125,134349,612.8981953144776,514.1642436503662,563.5312194824219,,,,,0,1
2020-01-30,591.3050613913915,575.3036613622968,578.4343872070312,88967,613.8193102648847,517.283234901131,565.5512725830079,,,,,0,1
2020-01-31,591.3547005284377,576.4465988344434,587.180419921875,108209,614.8476799046341,521.7112251246629,568.2794525146485,,,,,0,1
2020-02-03,593.0939929609989,576.2975070609156,590.4105224609375,336150,614.6513780917404,528.2782483731033,571.4648132324219,,,,,0,1
2020-02-04,603.2812902329119,591.3548067357209,597.069580078125,223685,614.681476014991,534.9866209088373,574.8340484619141,,,,,0,1
2020-02-05,599.1069433833619,581.4160069287162,588.9694213867188,181054,611.6619646328826,544.0339765292268,577.8479705810547,,,,,0,1
2020-02-06,595.3301244680906,586.484627569605,589.4662475585938,160852,610.2877511769493,549.9452139109412,580.1164825439453,,,,,0,1
2020-02-07,674.2437128717821,616.2014842814318,658.4907836914062,2595009,628.6311859333999,542.7331573283187,585.6821716308593,,,,,0,1
2020-02-10,697.3513657088829,638.2158924445183,691.4874877929688,1105421,652.8738305767909,533.4284399310216,593.1511352539062,,,,,0,1
2020-02-11,710.2220383910545,665.7959377446912,672.802734375,967825,665.9774395100031,531.8339008220281,598.9056701660156,,,,,0,1
2020-02-12,720.5582622677161,669.3737788100783,700.9789428710938,1234720,685.3515365798773,524.5204543869195,604.9359954833984,,,,,0,1
2020-02-13,737.4541098582911,697.699171321456,729.9006958007812,875161,709.4059962691728,514.668454414421,612.0372253417969,,,,,0,1
2020-02-14,759.3193267185486,708.2342063894872,753.6542358398438,1068329,735.6104023953498,505.0517924288689,620.3310974121093,97.09182984370848,,,,0,1
2020-02-17,777.9544410565871,731.540538924544,745.206298828125,848055,755.1239373632194,500.396662002015,627.7602996826172,83.90720387774542,,,,0,1
2020-02-18,759.915648948898,711.414634593027,722.943603515625,538830,767.2460554257418,501.50300463285197,634.3745300292969,72.85436669725675,84.6178001395702,,,0,1
2020-02-19,774.2274506935323,727.3662912554869,770.4010620117188,656923,787.3430049659415,500.18529093249606,643.7641479492188,96.25434201780013,84.3386375309341,,,0,1
2020-02-20,789.1355115765458,760.3131818086367,771.2954711914062,1076588,804.59936877394,501.4696314702006,653.0345001220703,91.61801933553204,86.90890935019631,,,0,1
2020-02-24,798.0307843291392,762.4003809316445,791.0736694335938,543365,822.9187732612604,504.2849559867864,663.6018646240234,96.78825471695086,94.88687202342767,,,0,1
2020-02-25,799.7701293794995,755.3439655870662,759.4188232421875,464607,831.412571313714,514.8089374753484,673.1107543945312,81.52024533156815,89.97550646135035,,,0,1
2020-02-26,757.3316015228023,730.4970172168763,733.4786376953125,580129,835.2730597997054,525.8615166163102,680.5672882080078,68.91889457011762,82.40913153954556,,,0,1
2020-02-27,744.1131290957624,723.5399347528255,729.6025390625,283297,836.4876731313522,539.7388832651321,688.1132781982421,61.77583035517098,70.73832341895225,,,0,1
2020-02-28,755.3438356521642,675.8339582150943,732.6835327148438,741077,836.0049242623955,555.64654668487,695.8257354736328,58.474257353178984,63.05632742615586,,,0,1
2020-03-02,773.2336204465608,718.7196805960211,727.316650390625,370025,833.8564006561637,571.8086933379768,702.8325469970703,45.91982373264039,55.38997048033011,,,0,1
2020-03-03,749.3806428722465,715.5889427957792,721.5025024414062,338626,829.38279403666,589.3914979555275,709.3871459960938,39.977133871990794,48.12373831927005,,,0,1
2020-03-04,732.1865175467082,669.7712825769717,679.4615478515625,752869,822.4112635013804,604.6022252681508,713.5067443847656,7.454116334824605,31.117024646485262,,,0,1
