Date,High,Low,Close,Volume,%k,%d,macd,macd_signal,macd_hist,buy_price,sell_price,stoch_macd_signal,position
2020-01-22,4116.785010000913,4054.6867008281497,4073.222900390625,797901,63.442958528408276,58.86280705212533,-12.479451878480177,-14.96420580806242,2.4847539295822436,,,0,1
2020-01-23,4094.5121243885346,4016.9750677484644,4057.095458984375,1154522,58.02934403159292,58.673471092564775,-14.698680528364548,-14.911100752122847,0.21242022375829883,,,0,1
2020-01-24,4135.615596522619,4042.5418453946386,4124.6513671875,864892,80.7063226533992,67.39287507113346,-10.88081080448228,-14.105042762594735,3.2242319581124548,,,0,1
2020-01-27,4137.926688693757,4084.8259184491126,4095.003662109375,782155,70.75426380133335,69.82997682877516,-10.130663581981025,-13.310166926471993,3.1795033444909677,,,0,1
2020-01-28,4178.2442662591975,4081.040252667438,4142.84375,1052764,76.90101036164472,76.12053227212576,-5.611188933966332,-11.770371327970862,6.15918239400453,,,0,1
2020-01-29,4369.996776172494,4144.908604410931,4345.4130859375,4581413,93.03621005497337,80.23049473931714,14.15303240560661,-6.585690581255369,20.73872298686198,,,0,1
2020-01-30,4410.313776909285,4272.497713333112,4291.62353515625,3577774,69.82492722207338,79.92071587956383,25.18562875000862,-0.23142671500257084,25.417055465011188,,,0,1
2020-01-31,4346.494898533865,4261.631711084887,4293.197265625,1736927,70.22502272045632,77.69538666583436,33.667924854952616,6.5484435989884675,27.11948125596415,,,0,1
2020-02-03,4304.013905539641,4179.424055861266,4286.75634765625,1094181,68.58752358326447,69.54582450859806,39.41611296411156,13.121977472013088,26.294135492098476,,,0,1
2020-02-04,4474.2310995152675,4304.259389078379,4443.9931640625,1958323,93.38708877476579,77.39987835949553,56.0136005354434,21.700302084699153,34.31329845074425,,,0,1
2020-02-05,4464.3492565058295,4403.086411181601,4452.794921875,1285631,95.3119967477652,85.76220303526516,69.08113301044159,31.17646826984764,37.90466474059395,,,0,1
2020-02-06,4599.952540057437,4449.647767505155,4588.64404296875,1846477,98.06021713945522,95.58643422066207,89.36894580020726,42.814963775919566,46.55398202428769,,,0,1
2020-02-07,4608.851660620137,4549.06432002444,4576.79443359375,950326,94.58379881676824,95.98533756799623,103.30023831155995,54.91201868304765,48.3882196285123,,,0,1
2020-02-10,4655.167590265461,4562.732914835601,4643.12158203125,1160879,98.11248051188349,96.91883215603565,118.32891250992361,67.59539744842284,50.73351506150077,,,0,1
2020-02-11,4705.318454344442,4657.134420015732,4670.26220703125,1167429,94.9071570969028,95.8678121418515,130.92010126921286,80.26033821258085,50.659763056632016,,,0,1
