Date,High,Low,Close,Volume,wr_14,macd,macd_signal,macd_hist,buy_price,sell_price,wr_macd_signal,position
2020-01-20,694.9004044169363,684.6258462268521,689.5612182617188,3887680,-13.077941072909226,7.509334545539559,4.235835518847755,3.2734990266918045,,,0,1
2020-01-21,691.4005839763704,682.6515175340996,684.2218627929688,4448374,-21.676510113053343,7.400842389039099,4.868836892886024,2.532005496153075,,,0,1
2020-01-22,698.13065105143,687.3625690300712,691.1314086914062,9733935,-11.190831797555143,7.782690174117306,5.45160754913228,2.331082624985026,,,0,1
2020-01-23,704.8608206966264,696.9642368419196,703.828857421875,12528017,-1.4896704229152413,9.006068933812912,6.162499826068407,2.8435691077445053,,,0,1
2020-01-24,705.7581536028949,694.1824416996515,702.3931274414062,7540490,-4.795401619618874,9.747392135317114,6.879478287918149,2.867913847398965,,,0,1
2020-01-27,704.2325883312261,694.9002829759804,698.2203979492188,3741610,-10.741837933865835,9.884252209650867,7.4804330722646935,2.403819137386174,,,0,1
2020-01-28,701.540619412212,692.7466956288158,698.1307373046875,5121009,-11.772886460699134,9.871685296705778,7.9586835171529104,1.913001779552867,,,0,1
2020-01-29,711.411432940671,703.7391837465785,708.6296997070312,6832757,-4.97587500016848,10.58686565288508,8.484319944299346,2.102545708585735,,,0,1
2020-01-30,708.6295281553829,698.1306374354633,700.553466796875,3859680,-32.01097469258508,10.382286205173841,8.863913196474245,1.5183730086995961,,,0,1
2020-01-31,704.3672612215951,692.3877356648419,696.2911987304688,6092028,-51.76660779619259,9.763676521981097,9.043865861575616,0.7198106604054804,696.2911987304688,,1,1
2020-02-03,709.7513732133301,686.0167095864005,688.6190185546875,6416745,-78.0335780414953,8.555718077856227,8.94623630483174,-0.3905182269755123,,,0,1
2020-02-04,708.8091349135218,691.0417529065148,706.9695434570312,5771311,-15.20753895587553,8.975670365092355,8.952123116883863,0.023547248208492633,,,0,1
2020-02-05,705.3094551319828,694.9003298647284,704.00830078125,6310409,-25.741147200069587,8.966181483632795,8.95493479023365,0.011246693399144192,,,0,1
2020-02-06,706.0273714113257,690.9520645922652,692.1634521484375,7341622,-66.92641657713477,7.911680258405681,8.746283883868056,-0.8346036254623748,,,0,1
2020-02-07,698.8934299064241,691.8493308707784,697.5025634765625,2853344,-48.36199713205859,7.4212545011876045,8.481278007331966,-1.0600235061443612,,697.5025634765625,-1,0
2020-02-10,698.1307699515373,690.727712301023,693.8235473632812,3827682,-69.25803180459559,6.658962329074711,8.116814871680514,-1.4578525426058029,,,0,0
2020-02-11,699.1178009183932,690.2341648722897,694.1375732421875,4312817,-68.02145255730309,6.010889759166048,7.695629849177621,-1.684740090011573,,,0,0
2020-02-12,702.8417743159713,695.5284291261875,700.8676147460938,2948825,-41.51972064229694,5.971509834231142,7.350805846188325,-1.3792960119571829,,,0,0
2020-02-13,712.4881310214677,701.8995274336988,710.9177856445312,4387430,-5.93222914299626,6.6743282572005,7.21551032839076,-0.54118207119026,,,0,0
2020-02-14,717.1544071497443,704.0532053886855,705.7133178710938,5321680,-36.74353010647558,6.7337375325039375,7.119155769213396,-0.38541823670945874,,,0,0
2020-02-17,711.9946344482474,702.8866089757548,708.4052734375,2929629,-28.0982037751694,6.91828840554615,7.078982296479947,-0.16069389093379716,,,0,0
2020-02-18,717.0197322868202,703.2007249808203,715.7634887695312,5083346,-4.46699174652686,7.571018792330392,7.177389595650037,0.39362919668035534,,,0,0
2020-02-19,722.2243265136864,714.4175096330185,718.2760620117188,3985192,-10.904513572093807,8.196571020186639,7.381225880557357,0.8153451396292812,,,0,0
2020-02-20,723.3458883768809,712.3534713058149,715.1801147460938,4564569,-21.875042246762636,8.346297673013623,7.574240239048612,0.7720574339650117,,,0,0
2020-02-24,728.2813640907812,710.8281391067295,714.1482543945312,6627536,-37.14625514243119,8.286176729969725,7.716627537232835,0.5695491927368899,,,0,0
2020-02-25,723.2562262508346,713.7444417091024,716.4364624023438,6996695,-31.132125180664104,8.327179174305343,7.838737864647337,0.4884413096580058,,,0,0
2020-02-26,719.1734021872244,700.374111744513,702.3931274414062,8760569,-68.0424240972589,7.144140930968774,7.6998184779116245,-0.5556775469428503,,,0,0
2020-02-27,700.5984636536162,692.9262147749597,697.9961547851562,5223386,-79.59905046284173,5.785088751434728,7.316872532616246,-1.5317837811815185,,,0,0
2020-02-28,679.1070803435375,647.9245071107355,656.5838623046875,14123957,-89.22387519947137,1.350832643654826,6.1236645548239625,-4.772831911169137,,,0,0
2020-03-02,687.272937691559,658.4234259777918,664.9739990234375,9821523,-78.7827790266414,-1.469395083094696,4.605052627240231,-6.074447710334927,,,0,0
2020-03-03,681.0812544612041,665.1534649135277,670.3131713867188,7826587,-72.13845200348882,-3.2363130840971053,3.0367794849727643,-6.27309256906987,,,0,0
2020-03-04,683.3246806061445,669.0120909843012,680.8569946289062,11013444,-59.017203066629875,-3.7426667797039954,1.6808902320374126,-5.4235570117414085,,,0,0
2020-03-05,694.137543357805,674.5755367510758,677.1329345703125,7755293,-63.65160540458906,-4.393807180882732,0.4659507494533839,-4.859757930336116,,,0,0
2020-03-06,667.6211569926282,654.2507651397589,663.089599609375,9216022,-81.12781775125259,-5.974154076913692,-0.8220702158200314,-5.152083861093661,,,0,0
2020-03-09,651.3345218500494,625.4462726447183,632.1314697265625,10308654,-93.49910911942875,-9.613830478109094,-2.580422268277844,-7.03340820983125,,,0,0
2020-03-11,624.5039243794945,600.3654510440148,615.5753784179688,16165009,-88.10943297696419,-13.676583313029141,-4.799654477228104,-8.876928835801039,,,0,0
2020-03-12,601.218040065634,563.0810748375901,566.4012451171875,13965574,-97.99021521414602,-20.626516158535765,-7.965026813489636,-12.661489345046128,,,0,0
2020-03-13,598.5260168361449,511.484002393707,576.4065551757812,16903113,-70.05380864699404,-25.038415834431817,-11.379704617678073,-13.658711216753744,,,0,0
2020-03-16,558.2802668594866,520.4573528442078,523.2839965820312,19140152,-94.4279783375722,-32.44739129927132,-15.59324195399672,-16.854149345274596,,,0,0
2020-03-17,531.2255157412849,493.5372190163964,497.97906494140625,16059887,-98.03141239911555,-39.90100034078489,-20.454793631354356,-19.446206709430534,,,0,0
2020-03-18,518.6626628075419,473.79565045394827,479.4488830566406,15390183,-97.50742394993334,-46.764201417213826,-25.716675188526253,-21.047526228687573,,,0,0
2020-03-19,500.7159044161798,456.9705633045512,489.54400634765625,16583991,-86.26560787012131,-50.803118904965004,-30.733963931814003,-20.069154973151,,,0,0
2020-03-20,554.0626943656995,491.7424091176425,525.1234741210938,21354894,-71.26374388153049,-50.55031188461021,-34.697233522373246,-15.853078362236964,,,0,0
2020-03-23,503.3630562718695,462.937886386839,472.4048156738281,17146150,-93.4922423155992,-53.98164880309287,-38.554116578517174,-15.427532224575693,,,0,0
2020-03-24,539.4361266921927,468.41162221990186,529.2512817382812,20027097,-69.52327916074151,-51.52008187308047,-41.147309637429835,-10.372772235650636,,,0,0
2020-03-25,569.8110387041619,507.6253725207016,543.9676513671875,18339548,-63.31821232319026,-47.83042494186941,-42.48393269831775,-5.346492243551658,,,0,0
2020-03-26,584.0339065057285,549.2619702285199,576.9898071289062,14843813,-43.024492965790195,-41.76034597554849,-42.339215353763905,0.5788693782154155,,,0,0
2020-03-27,605.6149965795825,576.3168135768293,585.6940307617188,13495283,-33.77194598193217,-35.834330701020804,-41.03823842321529,5.2039077221944865,,,0,0
2020-03-30,595.3851409832221,557.3378998174969,562.363037109375,14624804,-37.09164961020617,-32.64423468668008,-39.359437675908254,6.715202989228175,,,0,0
2020-03-31,594.0393378480003,568.6446157790551,575.6438598632812,15175521,-20.16297284463168,-28.71341878981457,-37.23023389868952,8.516815108874951,,,0,0
2020-04-01,572.0544689166715,533.020163978828,540.916748046875,13083824,-43.525510580674556,-28.076755211644013,-35.39953816128042,7.322782949636405,,,0,0
2020-04-03,543.7881378796343,522.3865969351596,525.5721435546875,10221655,-53.848537251842224,-28.482052707193247,-34.01604107046299,5.533988363269742,525.5721435546875,,1,1
2020-04-07,578.1115497714477,549.9799502816792,573.4005126953125,15145605,-21.672176464667665,-24.659643204372173,-32.14476149724483,7.485118292872656,,,0,1
2020-04-08,588.341083919478,562.0489740368646,566.760009765625,11806896,-26.139550575745762,-21.913583078839224,-30.098525813563707,8.184942734724483,,,0,1
2020-04-09,585.7837095765913,567.2087552787044,570.9327392578125,11931114,-23.33236203847518,-19.179516718103628,-27.914723994471693,8.735207276368065,,,0,1
2020-04-13,584.7966144442586,561.7798165974125,571.9646606445312,8330276,-23.584957593823386,-16.736553427782155,-25.679089881133784,8.942536453351629,,,0,1
2020-04-15,586.2322246921833,570.3492953686105,573.4451293945312,11963447,-22.547321810480124,-14.51372082507703,-23.446016069922436,8.932295244845406,,,0,1
2020-04-16,569.721379243163,541.5448718726391,559.8057250976562,17783287,-33.38786068179092,-13.694830429829949,-21.49577894190394,7.80094851207399,,,0,1
2020-04-17,579.6817547837973,561.7349512301192,564.20263671875,8878320,-42.26198463211598,-12.546432407599468,-19.705909635043046,7.159477227443578,,,0,1
2020-04-20,593.1420150682939,573.400525913222,586.2324829101562,13322913,-23.2883411818973,-9.746344432946671,-17.713996594623772,7.967652161677101,,,0,1
2020-04-21,580.1305386005425,563.3502630344145,568.1959228515625,11660575,-44.9595016699656,-8.880287768785138,-15.947254829456046,7.066967060670908,,,0,1
2020-04-22,578.7845297720536,563.574599779996,575.9578857421875,8266728,-26.61320920078022,-7.481365561784969,-14.254076975921832,6.772711414136863,,,0,1
2020-04-23,613.466695444924,572.5928024674545,609.563232421875,14451289,-4.285747476031213,-3.619317766333552,-12.127125134004176,8.507807367670624,,,0,1
2020-04-24,605.7046745323482,587.5783903554455,590.4498901367188,7319940,-25.27094907098466,-2.076962122942973,-10.117092531791936,8.040130408848963,,,0,1
2020-04-27,611.088841696693,593.186888904579,596.3724365234375,7183306,-18.768379921826554,-0.37244090000194774,-8.168162205433939,7.795721305431991,,,0,1
2020-04-28,607.4993775005406,586.0080665597699,592.8727416992188,7296571,-28.63380365350067,0.6880766066382193,-6.396914443019508,7.084991049657727,,,0,1
2020-04-29,611.9860967405665,590.4499291133325,607.0955810546875,8639056,-8.858388280204261,2.6457105378422057,-4.588389446847165,7.2340999846893705,,,0,1
2020-04-30,646.0850284984276,626.4332536405445,642.0469970703125,16253821,-3.8626605875191453,6.937465914956874,-2.2832183744863572,9.22068428944323,,,0,1
2020-05-04,629.2150042392688,601.5320242258688,604.5381469726562,9122740,-39.74250935407758,7.228733898752694,-0.38082791983854714,7.60956181859124,,,0,1
2020-05-05,615.2164632555357,601.2179770411059,604.5381469726562,6393053,-39.74250935407758,7.374556576669534,1.170248979463069,6.204307597206465,,,0,1
2020-05-06,611.4926338990474,595.8788888432615,597.5390014648438,7934250,-46.43768347062937,6.846428188925074,2.30548482135547,4.540943367569604,,,0,1
2020-05-07,605.1214286288348,594.4431115810471,596.6864624023438,4779548,-58.563747296819216,6.286621598795591,3.1017121768434945,3.1849094219520966,,,0,1
2020-05-08,610.9990687652867,599.87202647126,604.9868774414062,8400321,-49.67458459152545,6.438525651254167,3.7690748717256293,2.669450779528538,,,0,1
2020-05-11,626.8370437393215,608.3967118774285,612.793701171875,7370186,-40.23861932748604,7.106931851465561,4.436646267673616,2.6702855837919444,,,0,1
2020-05-12,620.0621594648469,606.153384541974,617.0560913085938,7356039,-35.182143203855674,7.889640972492316,5.1272452086373566,2.7623957638549594,,,0,1
