Date,High,Low,Close,Volume,st,s_upt,st_dt,buy_price,sell_price,st_signal,position
2020-01-02,193.49793423081837,183.46029994814145,192.55380249023438,57289863,208.88803041712956,,208.88803041712956,,192.55380249023438,-1,0
2020-01-03,194.44207807628496,188.08159685098846,189.92018127441406,47572728,208.88803041712956,,208.88803041712956,,,0,0
2020-01-06,189.8207905507778,183.9075281188927,184.50381469726562,28621212,206.24700546409343,,206.24700546409343,,,0,0
2020-01-07,188.23065674805122,181.17450055652327,183.55967712402344,34995035,204.51364542038857,,204.51364542038857,,,0,0
2020-01-08,183.06276538029562,179.08746096307058,181.42295837402344,21862695,199.55144754758646,,199.55144754758646,,,0,0
2020-01-09,191.5599905848503,183.1124683022499,190.8146209716797,40803142,199.55144754758646,,199.55144754758646,,,0,0
2020-01-10,197.7713893867218,188.82695469083993,195.13775634765625,60252338,199.55144754758646,,199.55144754758646,,,0,0
2020-01-13,196.52911503299785,190.2183131114906,195.0383758544922,40535961,199.55144754758646,,199.55144754758646,,,0,0
2020-01-14,197.0260305311336,192.40474508640062,194.64085388183594,29867542,199.55144754758646,,199.55144754758646,,,0,0
2020-01-15,200.45472377955102,192.8022657492252,199.11306762695312,38485962,199.55144754758646,,199.55144754758646,,,0,0
2020-01-16,199.36152547817176,195.68435670729463,196.33035278320312,28118140,199.55144754758646,,199.55144754758646,,,0,0
2020-01-17,198.21862940992867,194.49178121910052,196.0819091796875,18204088,199.55144754758646,,199.55144754758646,,,0,0
2020-01-20,200.20627235536082,193.10042153846305,193.7960968017578,28976013,199.55144754758646,,199.55144754758646,,,0,0
2020-01-21,195.18743794341788,189.02571922044157,190.2183074951172,20859400,199.55144754758646,,199.55144754758646,,,0,0
2020-01-22,191.3115261731797,183.1124607657577,184.45413208007812,32952072,199.55144754758646,,199.55144754758646,,,0,0
2020-01-23,189.22448387025,182.66524069180358,187.23683166503906,33032086,199.55144754758646,,199.55144754758646,,,0,0
2020-01-24,189.82078932693113,183.85783259414794,185.34857177734375,21791825,199.55144754758646,,199.55144754758646,,,0,0
2020-01-27,185.7460831743004,179.73344768743848,181.07510375976562,30132428,199.55144754758646,,199.55144754758646,,,0,0
2020-01-28,183.16215806602068,173.82018338229418,175.01278686523438,38283588,198.52041536552485,,198.52041536552485,,,0,0
2020-01-29,187.73375068367545,177.4476592935032,186.88900756835938,61585660,198.52041536552485,,198.52041536552485,,,0,0
2020-01-30,191.3612325594444,183.11247229427534,185.05043029785156,70900581,198.52041536552485,,198.52041536552485,,,0,0
2020-01-31,187.18716188122042,174.86370849199614,175.50970458984375,75621897,198.52041536552485,,198.52041536552485,,,0,0
2020-02-03,167.26094812418737,158.56496910131975,162.8384246826172,66616190,189.39034873164445,,189.39034873164445,,,0,0
2020-02-04,167.5590915698453,160.20476910970928,164.67698669433594,49034642,189.39034873164445,,189.39034873164445,,,0,0
2020-02-05,183.80814315500183,165.57144242651052,182.6155548095703,92982265,189.39034873164445,,189.39034873164445,,,0,0
2020-02-06,182.26770045080002,174.66493686095023,177.7458038330078,61821140,189.39034873164445,,189.39034873164445,,,0,0
2020-02-07,177.0501100319252,171.93191178732624,172.52821350097656,45195760,189.39034873164445,,189.39034873164445,,,0,0
2020-02-10,172.1306788064135,166.96278607971973,167.8572235107422,33279372,189.39034873164445,,189.39034873164445,,,0,0
2020-02-11,174.0686354686716,167.3603092890661,168.7019805908203,42868276,189.39034873164445,,189.39034873164445,,,0,0
2020-02-12,172.23007454080732,167.9566190700145,169.8945770263672,34621395,189.39034873164445,,189.39034873164445,,,0,0
2020-02-13,171.28593214199628,167.0621712726972,168.45352172851562,25049848,189.39034873164445,,189.39034873164445,,,0,0
2020-02-14,175.11215597466844,167.26093584209113,168.05599975585938,56676430,189.39034873164445,,189.39034873164445,,,0,0
2020-02-17,170.29210848325476,165.32297797793169,168.05599975585938,32893274,189.39034873164445,,189.39034873164445,,,0,0
2020-02-18,166.96279140650716,157.62083176269073,160.60231018066406,52744122,185.7787282229412,,185.7787282229412,,,0,0
2020-02-19,163.5837827632829,152.1050882306364,157.07421875,78914233,182.36000709881435,,182.36000709881435,,,0,0
2020-02-20,161.29798085347247,155.03687332105187,157.5214385986328,54328194,182.1460957129434,,182.1460957129434,,,0,0
2020-02-24,154.93748138225516,148.67638914623075,149.7198944091797,39706007,176.02439519097925,,176.02439519097925,,,0,0
2020-02-25,152.45290897375557,146.53964704913903,148.97451782226562,52719851,173.1101895762774,,173.1101895762774,,,0,0
2020-02-26,146.98688612266938,142.8128191948579,143.65757751464844,47605927,168.03697359782768,,168.03697359782768,,,0,0
2020-02-27,145.8439801161958,140.22886871929296,144.35324096679688,51328153,165.58984026879273,,165.58984026879273,,,0,0
2020-02-28,138.7381264504042,126.26560614795784,128.15386962890625,94469619,157.99158053741934,,157.99158053741934,,,0,0
2020-03-02,133.07331580353366,123.03568075829125,124.62580108642578,111585697,153.97159729336244,,153.97159729336244,,,0,0
2020-03-03,130.58874761600052,124.47672297298088,129.5452423095703,86765576,152.75009027808898,,152.75009027808898,,,0,0
2020-03-04,128.79987055037208,119.80574117806445,125.42085266113281,97546902,149.8889612635424,,149.8889612635424,,,0,0
2020-03-05,128.35263550660719,123.48289365370279,124.9736328125,87795649,149.8889612635424,,149.8889612635424,,,0,0
2020-03-06,116.57580879921589,112.10359118669803,113.49494171142578,83971462,140.20584288509522,,140.20584288509522,,,0,0
2020-03-09,109.17180448470657,103.6063793866313,105.04742431640625,81549809,132.60424533349982,,132.60424533349982,,,0,0
2020-03-11,105.84248289808372,97.19619859566396,98.2894058227539,111146790,127.70913832394379,,127.70913832394379,,,0,0
2020-03-12,94.31410529321676,83.5807795965593,87.45670318603516,143550830,116.78180213606973,,116.78180213606973,,,0,0
2020-03-13,93.56872868352934,77.56813001528403,89.19589233398438,106151311,115.25050127950877,,115.25050127950877,,,0,0
2020-03-16,87.10886116612974,81.69250424834968,82.43787384033203,73702778,113.4261403842529,,113.4261403842529,,,0,0
